"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01009669,,261,,6,3,2,3,2,5,1,1,1,0,3,2,1,2,1,3,3,2,1,4,2,2,3,0,0,1,3,2,2,0,0,2,0,3,0,7,5,2,1,2,2,5,2,1,2,3,2,7,4,7,5,0,5,3,3,4,4,4,2,5,4,2,6,5,3,6,7,5,4,4,4,8,4,4,1,1,4,1,7,5,4,3,6,1,2,3,1,2,0,1,0
S01009670,,424,,2,1,5,6,4,5,3,2,2,1,4,3,3,4,6,5,5,8,6,4,1,6,7,4,5,1,6,0,5,3,3,0,5,2,0,4,2,4,4,5,3,8,7,5,8,6,8,6,5,11,7,6,8,6,4,13,7,5,8,7,5,5,6,8,3,6,7,10,6,3,4,9,2,4,2,3,5,4,4,2,7,6,2,4,4,4,0,2,3,2,8
S01009671,,317,,3,4,0,3,4,1,4,2,5,5,2,4,3,4,1,3,4,4,4,0,2,5,3,2,5,0,4,2,4,5,4,5,2,4,1,0,4,1,6,4,1,6,3,5,7,10,3,8,4,6,2,6,8,11,7,9,6,6,5,5,5,3,3,1,5,4,5,6,1,3,6,4,1,2,2,5,1,4,1,5,2,0,0,0,2,1,1,1,1,0,1
S01009672,,417,,1,3,6,3,7,6,9,10,3,10,3,0,4,5,3,5,2,6,5,1,0,2,5,3,5,2,4,7,3,5,3,5,0,7,7,9,2,9,3,3,10,2,8,7,10,7,3,7,2,4,3,4,6,6,5,7,5,11,8,7,8,6,4,5,13,6,5,2,5,4,6,5,5,6,3,3,0,1,3,6,1,4,4,3,0,2,2,3,0,0,4
S01009673,,411,,4,4,6,4,0,4,2,3,9,4,7,9,0,4,7,3,4,3,4,7,3,6,2,3,3,8,1,0,0,2,4,1,5,2,4,3,4,5,6,2,6,7,8,8,2,6,2,8,7,4,6,3,7,4,6,9,7,11,5,9,6,7,2,7,7,7,6,4,4,5,4,3,8,5,4,3,2,5,5,7,2,5,1,1,1,5,7,1,1,2,7
S01009674,,458,,8,5,6,1,3,5,2,2,7,2,7,4,10,4,9,1,6,1,1,8,2,0,0,3,5,5,2,5,0,5,0,7,4,8,5,4,4,6,5,2,7,4,6,9,4,8,10,9,8,6,9,7,10,9,12,6,10,6,8,8,11,6,5,8,3,5,9,8,4,9,6,8,3,5,4,8,7,2,3,2,4,1,5,4,4,1,1,0,1,1,0
S01009675,,451,,0,1,0,4,5,5,3,4,5,6,6,5,7,5,3,6,5,5,4,8,0,7,6,3,5,4,0,3,5,3,6,1,0,4,2,5,2,4,3,5,6,3,8,6,8,7,3,16,8,13,8,4,15,7,4,7,6,9,9,11,4,5,6,12,9,4,4,4,9,12,1,15,3,2,5,5,4,5,1,3,2,3,3,3,3,2,3,0,1,2,3
S01009676,,435,,4,6,4,2,3,7,3,6,4,7,9,7,4,5,3,7,7,6,6,4,4,3,2,6,3,3,5,2,2,3,1,2,8,2,3,3,4,3,4,7,7,7,8,5,5,6,6,10,10,5,3,7,5,9,7,11,8,9,6,3,4,6,7,8,5,8,6,9,6,6,6,6,9,1,0,2,3,2,4,3,2,0,3,4,1,4,0,4,1,0,4
S01009677,,317,,3,0,5,2,4,3,5,4,4,6,5,3,7,3,0,0,3,3,2,4,2,2,1,1,4,1,1,2,3,6,1,5,1,1,6,7,4,3,2,8,7,1,2,1,4,2,7,4,7,10,7,4,10,8,3,1,7,4,7,3,7,2,6,5,4,7,7,5,3,4,5,3,0,6,3,0,2,4,0,6,2,0,2,0,0,0,2,1,1,2,2
S01009678,,292,,0,1,4,1,3,4,3,5,0,2,2,3,2,0,3,0,3,2,8,2,0,4,3,5,2,6,0,3,1,0,1,2,2,1,1,1,3,1,0,4,4,1,3,5,6,4,3,7,4,3,5,8,6,5,7,6,7,7,3,2,5,6,3,6,5,5,4,4,4,5,7,3,0,3,6,2,3,2,4,7,3,2,2,2,6,3,0,2,3,0,1
S01009679,,451,,3,7,5,2,3,4,4,5,4,2,1,2,3,9,2,5,3,6,6,5,8,3,3,3,5,2,5,5,2,4,8,8,6,7,11,6,11,3,1,0,12,3,1,5,12,4,9,1,5,7,7,6,12,4,2,10,10,3,6,11,5,8,3,8,2,3,5,8,11,4,4,3,9,10,2,7,6,5,6,3,4,6,4,6,2,1,2,0,0,1,1
S01009680,,397,,3,7,3,0,5,4,7,4,5,3,3,3,3,5,3,2,1,7,2,3,5,1,5,10,6,4,9,9,5,4,7,5,1,2,3,6,5,5,3,2,6,3,4,7,6,6,7,6,5,4,13,4,12,9,3,1,12,8,0,1,4,6,8,7,4,5,8,4,6,4,5,5,8,4,1,2,2,4,3,4,1,5,0,1,1,1,1,2,1,0,3
S01009681,,340,,1,4,5,3,3,1,2,4,2,5,1,3,3,4,5,4,3,4,5,0,2,4,5,1,5,2,2,1,5,2,1,3,3,3,2,2,11,4,6,2,6,6,5,8,4,6,5,5,6,6,7,7,8,8,5,7,4,4,4,3,5,7,5,7,5,7,9,3,5,3,3,0,4,4,4,1,5,1,3,5,3,2,4,0,1,0,0,0,0,0,2
S01009682,,330,,4,0,0,5,8,3,4,9,3,5,4,2,3,2,4,6,0,2,6,1,2,0,7,0,1,2,3,4,1,5,5,8,3,2,1,5,5,7,5,4,4,2,0,12,9,7,1,4,4,1,3,3,2,3,6,2,2,9,0,3,5,7,4,10,6,3,5,4,3,7,5,7,8,3,2,6,1,1,2,4,4,2,4,2,1,0,1,0,2,3,0
S01009683,,454,,5,1,1,2,3,0,4,4,3,4,6,3,3,4,3,5,3,5,7,11,4,0,9,4,1,4,7,2,0,2,3,1,1,2,5,5,4,2,1,2,6,8,2,5,5,7,3,9,2,8,3,6,7,13,6,6,11,10,5,4,5,6,10,6,8,11,4,6,4,4,4,10,4,7,5,5,4,5,12,5,4,4,6,2,7,6,4,3,5,7,19
S01009684,,533,,2,2,5,6,0,5,4,9,7,2,6,11,11,6,10,11,5,19,9,1,1,8,0,3,8,0,6,7,2,8,6,4,7,6,3,3,2,3,6,6,9,7,13,6,7,5,10,9,7,24,13,12,9,11,19,11,17,6,6,11,2,7,3,4,4,3,8,14,9,4,5,3,4,5,1,5,4,0,3,3,1,2,1,3,0,0,0,1,0,0,2
S01009685,,345,,1,3,3,1,3,2,4,3,3,3,4,3,3,6,4,1,3,3,4,5,7,4,2,1,1,8,6,2,1,2,2,3,1,3,6,5,3,7,7,5,4,3,4,7,6,11,2,4,3,5,2,2,7,1,2,9,3,5,7,5,8,7,6,4,5,5,9,5,3,2,3,2,3,4,1,5,3,5,4,2,1,0,2,0,2,1,1,2,3,3,14
S01009686,,611,,12,8,4,6,5,9,8,3,7,3,2,5,4,7,11,5,10,11,10,8,6,4,5,12,7,3,14,10,16,5,13,0,9,9,5,9,12,10,8,13,11,5,12,11,7,5,4,7,8,8,7,10,11,14,11,5,4,3,7,5,4,10,8,5,3,7,6,6,6,3,6,5,5,5,5,3,5,5,10,5,7,1,2,2,2,4,1,2,6,3,6
S01009687,,333,,3,3,4,7,6,3,6,0,5,1,4,4,4,5,3,1,3,5,5,4,4,0,0,0,6,6,2,7,5,2,5,1,4,8,3,4,3,6,5,5,4,1,5,6,10,6,7,4,6,3,6,5,3,3,3,8,1,3,4,2,8,5,7,5,6,1,1,5,6,2,4,0,5,4,3,3,4,4,1,4,2,2,2,0,0,0,2,1,1,0,3
S01009688,,441,,7,8,12,3,7,7,5,6,7,4,7,3,3,0,5,4,5,8,3,7,6,4,7,7,8,10,11,11,2,9,4,10,2,6,8,9,9,6,2,6,6,6,6,7,3,6,1,13,5,3,7,7,5,5,6,5,2,3,3,2,3,2,0,6,1,2,2,3,7,1,3,5,4,7,0,7,6,4,5,2,3,2,1,1,2,3,3,0,0,1,6
S01009689,,358,,6,3,2,9,8,2,1,1,0,5,5,3,2,3,6,5,2,0,4,6,1,4,3,6,5,11,5,7,6,15,8,4,4,10,8,3,2,4,3,3,6,4,4,10,0,3,6,4,0,7,3,6,5,11,6,1,4,5,0,1,4,3,2,6,4,7,3,3,5,3,1,2,4,2,0,5,1,5,2,2,1,2,3,1,4,0,1,0,1,2,8
S01009690,,362,,2,1,5,7,7,4,4,4,8,8,2,3,4,2,7,3,2,6,3,1,2,1,1,4,2,0,9,5,2,6,2,5,3,3,2,6,5,1,1,5,7,3,5,5,7,6,3,9,8,5,6,7,9,9,7,3,6,5,4,5,5,6,4,3,3,6,2,5,9,3,4,0,3,3,4,3,2,6,1,3,5,0,1,0,3,2,1,1,3,2,2
S01009691,,316,,2,0,3,3,2,1,4,1,3,1,4,0,2,0,2,1,3,2,3,6,4,4,3,5,2,3,7,3,3,0,4,2,4,0,1,2,3,1,2,6,0,4,1,7,7,5,7,4,4,2,2,6,5,6,7,3,9,6,3,3,5,2,5,4,1,5,6,6,6,4,8,4,2,3,2,8,4,2,5,2,4,3,3,11,2,2,1,2,3,2,6
S01009692,,542,,5,5,3,1,4,11,3,3,4,5,7,3,3,10,0,5,2,4,1,2,4,1,4,2,1,7,1,3,0,2,0,4,4,0,6,2,4,2,2,6,5,10,6,9,2,2,3,13,8,7,8,8,11,10,5,6,5,10,6,13,4,10,10,12,12,12,5,15,14,6,15,13,8,6,10,6,13,18,7,6,6,5,7,4,6,4,2,4,4,3,12
S01009693,,312,,3,4,2,3,3,3,3,1,5,0,0,7,6,4,2,5,1,3,1,3,5,2,0,4,4,2,2,4,0,1,0,3,0,7,4,3,4,3,5,3,2,2,4,7,2,3,6,7,2,5,9,7,6,2,2,9,3,4,5,4,4,7,6,4,4,1,8,2,7,6,5,4,3,2,5,3,3,2,2,4,3,5,4,1,0,2,2,2,0,2,3
S01009694,,507,,1,3,2,3,7,1,0,5,4,4,1,3,2,4,4,7,4,5,3,3,3,1,2,3,3,2,0,0,0,1,0,2,3,4,3,5,0,5,3,6,8,2,0,5,8,5,10,7,10,13,9,1,4,10,9,14,3,5,5,4,8,7,7,9,11,1,12,10,14,3,13,8,14,14,7,6,8,7,12,13,7,10,9,6,4,8,10,2,3,2,18
S01009695,,325,,5,2,4,2,0,2,6,2,5,2,4,4,2,2,3,7,4,1,6,1,4,3,0,3,0,2,4,0,2,0,3,4,3,5,0,4,2,2,1,4,3,3,6,4,6,5,0,7,6,14,5,7,7,5,1,5,4,9,4,2,8,2,7,3,6,5,3,6,1,3,8,11,2,10,2,1,4,8,3,1,3,1,1,6,2,0,2,0,1,0,2
S01009696,,495,,3,4,4,3,2,4,5,7,4,1,6,5,1,4,7,3,8,6,6,7,5,0,4,1,4,2,4,7,4,3,2,3,3,9,3,6,2,1,4,1,7,4,6,4,8,12,15,7,7,8,8,12,13,5,7,8,7,10,8,6,8,4,6,9,9,7,10,8,12,7,7,9,8,6,9,2,3,3,5,3,6,2,3,5,4,3,1,4,2,2,8
S01009697,,378,,4,5,4,6,6,1,5,7,3,2,5,2,2,4,4,3,6,2,4,1,0,0,8,1,3,0,0,1,2,4,2,3,6,0,5,10,5,7,5,1,5,6,3,4,3,9,8,6,10,6,4,2,5,8,4,8,6,10,5,8,12,7,5,3,6,2,3,10,2,4,2,6,3,5,7,5,2,7,2,2,7,2,1,3,1,2,1,1,2,1,3
S01009698,,316,,3,2,2,3,2,2,2,3,1,6,3,5,4,6,2,6,2,3,2,1,9,1,3,7,4,0,4,6,2,5,0,2,2,2,1,3,7,0,6,3,6,0,3,14,7,1,7,8,6,2,8,3,6,6,9,7,8,7,8,7,7,6,4,3,3,2,5,3,6,2,4,1,2,3,2,1,1,0,2,1,0,2,0,2,2,2,0,0,0,0,0
S01009699,,258,,0,2,3,3,2,0,2,2,3,1,1,3,2,3,3,3,1,1,1,1,2,1,2,0,0,2,2,1,1,3,3,0,4,4,1,0,4,2,1,3,4,0,1,6,4,1,1,4,4,5,5,6,7,4,4,2,2,1,3,5,4,2,5,8,1,3,5,4,9,5,3,5,6,5,3,6,5,3,0,4,4,2,3,1,4,1,3,3,3,3,3
S01009700,,343,,4,3,2,6,4,1,4,6,3,2,8,1,2,2,4,4,4,1,3,5,0,5,5,2,2,5,1,3,2,2,5,0,0,0,1,4,4,5,3,4,2,2,0,2,9,5,5,7,8,8,7,5,7,6,5,4,9,4,2,6,7,11,4,5,5,6,2,5,3,4,6,8,1,5,3,1,4,3,4,5,4,2,2,2,3,5,2,1,1,1,3
S01009701,,230,,1,1,1,0,1,0,0,0,0,0,0,2,0,3,2,1,1,3,1,0,1,1,0,1,0,1,0,0,4,1,0,0,2,2,1,1,1,0,3,2,1,2,0,2,4,1,2,1,0,7,2,1,4,2,1,3,2,5,1,2,3,6,6,0,2,4,6,4,5,2,7,9,1,2,4,4,5,6,4,6,7,9,6,7,3,3,3,6,2,3,14
S01009702,,301,,4,1,3,3,2,1,2,1,1,3,7,1,4,2,6,2,1,4,3,8,1,1,2,4,2,3,2,2,2,2,3,5,1,0,2,10,3,7,2,0,6,4,0,5,4,6,5,11,4,3,9,6,4,6,3,7,7,8,1,8,0,5,3,3,2,1,3,3,1,6,3,11,2,6,4,2,2,4,3,4,1,2,1,2,1,2,0,0,0,1,3
S01009703,,321,,0,2,5,3,6,1,4,4,4,5,3,2,1,2,0,2,4,0,1,5,0,4,1,8,3,7,7,3,1,4,1,5,6,5,3,1,4,4,1,8,6,3,1,1,4,3,6,4,4,5,2,6,8,3,5,6,5,4,6,5,5,5,4,6,3,2,11,4,8,7,1,2,5,5,2,5,2,4,4,3,1,2,4,2,0,0,1,1,2,3,0
S01009704,,478,,2,4,10,1,3,6,6,2,4,5,2,6,4,4,7,2,2,4,7,1,5,3,3,2,4,5,6,5,3,2,9,1,7,5,3,1,5,1,6,11,4,10,6,8,2,9,6,8,4,10,3,11,4,11,12,5,2,5,9,7,9,9,8,6,4,10,9,12,15,6,6,10,4,8,6,8,3,6,8,2,3,0,3,2,4,1,4,3,1,1,2
S01009705,,353,,3,4,5,4,4,2,4,5,3,2,1,3,2,4,4,2,6,5,1,5,6,1,4,5,1,4,5,2,1,6,0,5,4,3,3,5,6,3,3,7,3,2,4,3,3,6,9,4,4,3,2,9,1,12,7,5,5,7,3,3,8,10,4,5,5,4,5,5,3,3,5,7,3,9,0,4,4,3,3,3,3,2,0,0,2,7,2,1,1,1,3
S01009706,,298,,6,2,3,2,5,2,1,1,2,2,6,1,5,3,4,7,4,5,3,1,1,4,3,6,0,2,6,1,1,0,1,3,2,4,1,2,3,2,4,2,5,2,5,2,5,4,4,6,6,3,3,10,3,4,8,5,6,5,4,5,3,2,4,5,2,4,5,4,2,4,4,2,1,3,7,2,5,5,2,2,5,3,3,0,3,1,4,1,2,0,0
S01009707,,293,,4,2,6,1,1,3,5,4,2,2,1,4,1,2,2,2,4,5,6,7,0,2,2,4,2,4,0,3,3,1,2,3,4,9,5,8,6,3,0,3,4,4,3,4,6,5,10,9,2,9,1,2,2,2,9,6,3,7,1,6,5,7,0,4,8,1,5,7,2,1,2,3,0,0,1,1,2,2,1,2,0,3,2,4,2,1,2,0,1,0,1
S01009708,,447,,2,11,11,7,3,4,1,6,3,5,5,6,4,8,3,2,5,9,3,3,8,0,5,2,9,6,4,13,3,5,9,4,0,5,3,5,6,3,7,3,10,3,3,3,6,2,7,11,8,3,3,3,6,4,5,4,5,2,6,4,3,14,10,7,4,4,12,7,6,2,5,9,5,2,5,5,3,6,7,0,3,3,3,1,1,3,5,2,1,0,10
S01009709,,408,,3,1,4,8,5,0,5,3,5,0,3,1,5,3,4,6,0,5,2,0,1,2,2,4,3,4,8,5,3,3,0,5,5,3,10,4,0,5,3,4,2,2,1,9,8,7,6,7,5,7,4,5,8,6,6,4,3,3,5,7,5,11,7,4,10,8,9,8,7,7,10,9,5,7,7,9,4,6,1,6,5,3,0,2,2,3,2,3,0,1,5
S01009710,,265,,1,2,1,3,4,3,2,3,1,3,6,3,2,3,0,2,2,6,2,6,3,4,2,6,9,2,2,1,3,0,0,3,0,1,4,0,3,5,0,5,8,3,1,8,5,3,5,8,5,9,3,5,5,6,10,5,4,1,6,0,1,0,4,0,3,1,3,1,3,3,1,0,3,1,4,1,2,3,2,3,2,2,0,3,0,2,2,1,1,0,5
S01009711,,425,,2,3,6,3,8,4,6,5,6,4,2,3,7,3,6,5,2,2,4,5,9,4,6,7,0,2,7,7,7,1,4,5,2,4,1,8,3,2,2,7,3,7,5,4,4,6,4,5,4,5,5,1,6,1,9,8,4,6,5,8,6,9,9,0,6,6,6,7,10,4,5,6,6,4,1,2,2,2,7,3,2,0,3,4,4,3,5,4,3,4,18
S01009712,,285,,1,2,0,2,1,2,0,1,0,6,7,0,0,2,2,2,5,1,7,0,0,3,1,1,3,5,0,1,3,2,2,1,5,2,4,4,3,1,0,1,5,6,2,1,2,6,6,6,4,3,8,5,2,5,2,4,10,5,6,6,2,4,6,7,8,4,5,4,10,5,5,8,5,5,0,3,3,4,0,4,0,4,0,2,5,1,0,2,0,1,1
S01009713,,470,,4,4,0,8,0,2,5,6,4,4,6,3,4,3,3,3,3,7,4,2,1,6,3,7,2,6,2,1,1,1,4,5,4,3,3,0,5,2,2,4,11,7,3,3,8,4,7,4,9,4,7,15,8,10,12,8,11,8,7,6,8,7,5,3,6,9,6,9,11,7,8,6,8,5,3,8,10,4,9,6,4,6,3,4,7,3,2,2,5,2,5
S01009714,,478,,1,2,2,2,1,4,9,3,6,1,7,5,1,6,3,4,5,2,3,8,0,4,1,6,9,1,4,9,11,2,1,5,5,2,3,1,0,4,4,7,7,1,3,4,8,3,7,12,12,1,3,10,10,8,6,6,5,4,5,5,12,4,8,12,10,14,2,9,12,10,10,8,8,8,5,6,3,5,3,3,5,6,1,5,3,5,7,2,5,2,11
S01009715,,310,,0,0,2,0,0,0,3,1,0,1,0,2,1,3,2,2,3,6,1,0,6,3,1,1,2,2,4,7,1,9,0,3,0,1,1,0,3,0,2,3,3,6,3,8,3,1,8,4,3,3,5,6,6,5,12,7,7,7,2,1,4,7,7,8,3,6,10,4,9,4,3,11,8,1,5,3,3,5,4,4,3,3,2,2,3,2,4,1,0,1,4
S01009716,,405,,1,0,2,3,0,3,3,6,3,3,6,4,0,1,1,2,4,4,2,10,12,11,11,8,23,0,11,2,10,6,1,3,4,0,0,1,6,0,1,1,0,5,6,5,2,3,8,4,3,6,3,5,4,6,0,7,10,5,3,1,5,4,4,6,10,6,8,5,6,5,4,5,5,3,5,9,6,5,2,9,1,4,7,3,4,7,3,2,0,3,4
S01009717,,576,,6,2,0,2,2,4,4,4,1,5,3,1,3,4,2,1,3,5,10,36,52,53,57,32,30,20,16,7,3,9,7,5,9,2,2,5,6,3,3,2,3,5,3,8,4,4,6,4,7,3,3,5,7,6,1,7,4,2,5,4,1,3,5,0,1,2,2,2,1,4,7,1,6,2,0,4,3,4,0,1,6,0,0,2,0,0,0,2,3,1,1
S01009718,,369,,5,1,9,0,4,5,0,1,2,0,0,1,5,3,1,5,1,6,7,8,17,12,13,16,10,3,1,3,3,0,17,1,5,6,8,7,3,3,3,5,2,0,1,1,3,2,4,7,6,5,7,1,8,3,4,4,3,6,9,1,8,3,3,1,4,9,2,4,5,3,1,4,2,4,4,3,1,1,3,4,1,2,2,1,1,1,2,6,1,1,5
S01009719,,402,,4,3,0,6,2,6,4,5,1,4,2,2,5,6,3,2,3,2,2,6,13,15,12,1,5,11,12,0,6,2,7,9,4,5,5,6,3,4,3,3,3,3,2,4,5,3,5,2,4,7,11,6,5,4,3,3,6,3,1,5,7,5,7,8,7,2,5,4,8,7,5,2,7,5,4,4,7,2,2,2,2,3,3,2,1,3,4,2,1,1,1
S01009720,,458,,2,2,3,8,1,6,4,2,1,0,5,4,2,0,1,2,1,1,6,11,21,14,13,14,2,21,8,10,12,5,7,6,7,2,6,5,10,3,6,0,3,6,3,2,7,4,6,4,2,2,2,4,4,2,5,3,4,6,6,5,4,2,5,4,6,7,10,5,5,7,7,4,6,2,9,3,9,5,2,3,3,6,7,8,2,5,2,1,0,0,5
S01009721,,453,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,3,36,100,117,78,20,9,9,9,6,9,6,6,5,2,2,1,0,0,0,0,0,2,2,3,1,0,1,1,0,1,0,1,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4
S01009722,,680,,0,0,0,1,0,0,2,0,4,2,1,1,1,2,3,12,19,25,25,66,111,100,78,25,5,13,6,4,3,3,5,1,5,3,3,0,0,0,0,0,1,1,1,2,2,4,0,2,2,1,2,4,6,4,2,3,2,2,0,0,6,5,4,6,0,5,0,4,4,2,3,1,5,2,5,2,5,4,5,2,4,7,3,4,3,2,6,0,2,3,6
S01009723,,550,,1,0,0,0,2,0,1,1,2,0,0,1,0,0,2,0,0,1,1,13,56,87,93,55,35,25,23,10,14,11,13,3,3,1,3,3,1,2,0,5,3,3,1,0,0,0,3,0,2,4,1,0,4,3,0,0,0,4,1,0,2,1,0,0,2,1,3,2,1,2,2,4,0,2,0,0,2,2,2,1,3,1,6,4,0,1,1,1,2,1,4
S01009724,,547,,1,2,8,3,1,1,1,2,0,4,5,1,1,0,2,1,1,3,1,25,43,64,41,26,19,12,22,15,12,15,4,5,1,7,5,4,3,4,2,3,4,6,3,7,4,1,5,5,3,4,8,4,4,4,3,4,5,6,2,0,2,6,8,2,4,6,9,1,1,4,0,4,6,2,4,3,3,1,5,4,3,3,0,1,1,1,1,2,0,2,6
S01009725,,361,,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,29,61,84,53,16,8,4,4,3,2,7,1,0,1,0,0,1,1,1,3,0,1,3,3,1,0,3,4,4,2,4,1,0,0,0,0,0,0,0,2,0,1,2,1,3,1,0,4,1,1,2,4,2,2,1,0,2,4,1,0,1,1,0,2,0,2,0,0,1,0,1,4
S01009726,,553,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,39,117,89,73,72,42,14,7,6,4,2,7,3,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,2,2,3,0,1,0,1,1,1,3,4,0,3,4,0,1,4,2,2,1,1,1,2,2,0,3,0,0,2,1,3,3,0,1,0,1,1,0,1,0,0,2,1,0,1
S01009727,,452,,2,3,7,2,6,6,6,4,5,8,7,8,3,3,11,6,9,6,5,5,4,0,2,5,1,3,11,3,6,5,2,3,8,8,9,10,5,0,4,8,4,3,6,6,2,7,14,7,7,7,9,8,10,5,9,8,7,5,4,11,4,4,7,5,6,5,8,6,7,6,4,3,3,5,4,2,3,2,2,2,1,1,1,2,2,2,1,1,0,0,5
S01009728,,384,,8,3,2,7,5,4,6,0,1,5,3,2,2,2,0,3,5,4,5,7,4,7,3,5,1,5,4,3,4,9,3,8,10,1,2,4,2,5,5,3,4,1,4,4,3,7,4,5,6,6,3,4,3,7,9,10,2,2,4,3,9,3,11,7,5,9,7,7,15,4,4,8,4,1,5,5,0,0,6,0,7,2,3,2,1,2,0,1,1,0,2
S01009729,,323,,2,5,1,3,4,5,5,0,0,2,4,0,3,2,0,1,2,3,0,0,3,6,2,2,6,1,4,3,2,0,4,5,5,2,1,2,7,1,4,2,4,3,2,1,1,0,5,7,4,3,2,3,1,9,5,1,4,6,6,1,9,7,4,11,3,7,10,6,7,9,3,3,9,1,6,4,13,5,5,2,1,2,1,2,2,1,5,1,5,2,5
S01009730,,290,,2,0,4,1,0,3,5,1,5,3,2,1,0,0,2,2,0,1,2,5,9,7,0,7,12,1,2,8,1,1,4,1,5,4,8,6,3,5,0,1,1,1,0,0,2,1,4,4,1,1,3,2,2,3,4,2,4,3,2,3,4,2,7,6,1,0,3,3,2,7,3,2,5,4,4,3,1,3,1,2,2,1,4,4,4,5,3,0,6,4,27
S01009731,,351,,1,0,3,3,2,2,1,2,6,3,3,3,1,1,1,2,1,2,0,6,14,10,5,5,4,12,16,0,1,3,2,1,2,4,3,2,1,1,5,4,2,3,3,1,0,2,3,7,1,4,4,2,3,1,1,5,2,6,1,2,1,5,3,8,7,8,5,14,6,5,7,6,4,7,8,7,4,5,4,4,7,2,2,6,6,3,1,5,6,1,3
S01009732,,418,,3,0,1,1,4,2,6,2,0,2,3,2,2,1,2,1,1,2,5,10,36,42,53,21,12,4,9,5,1,2,3,6,2,2,3,2,2,4,1,3,0,1,3,3,2,3,3,3,5,1,3,2,5,1,3,3,7,1,1,4,4,6,2,2,10,5,3,3,1,2,3,3,2,2,4,4,2,8,2,2,4,4,3,4,4,6,1,1,1,1,2
S01009733,,241,,1,1,2,1,0,2,1,3,2,2,4,0,4,1,4,2,3,2,1,1,2,0,1,1,0,4,1,0,2,0,3,1,0,1,1,0,1,3,0,2,3,2,4,2,4,6,5,8,3,6,1,4,5,7,6,4,7,5,5,7,3,1,5,1,4,12,4,1,11,1,5,6,5,6,0,2,4,2,1,4,1,2,1,1,0,0,1,1,1,0,1
S01009734,,533,,5,3,5,2,8,4,4,11,5,9,4,4,4,8,7,5,4,6,7,8,1,0,8,6,0,8,13,10,12,0,2,3,3,9,5,9,2,2,4,4,7,7,7,6,9,7,5,17,7,7,13,7,5,11,6,10,6,6,9,12,4,13,7,5,7,4,3,10,7,12,2,7,10,4,3,4,3,2,4,4,7,6,4,7,4,4,2,3,1,0,2
S01009735,,691,,1,2,3,3,5,0,3,5,5,5,6,4,5,4,2,8,6,8,16,44,25,25,53,68,28,9,9,6,5,6,2,2,1,2,1,2,5,2,2,2,1,3,3,1,3,10,3,3,4,5,5,5,7,3,4,8,2,6,7,9,10,7,12,7,8,6,10,6,2,5,8,8,5,5,1,4,7,3,3,9,10,9,3,1,5,3,4,5,7,4,32
S01009736,,"1,302",,1,1,0,2,1,2,0,2,0,1,0,2,1,1,0,5,13,6,151,295,205,162,114,92,40,22,8,10,4,4,4,4,4,1,3,2,1,2,1,0,0,0,0,2,0,4,0,0,1,1,4,4,0,0,0,3,3,0,3,1,2,5,2,2,2,5,0,1,2,1,4,2,4,3,2,5,4,2,4,1,4,2,6,5,3,5,3,6,1,5,16
S01009737,,349,,3,8,9,10,6,9,6,7,2,2,3,2,4,2,2,1,2,4,3,2,3,1,2,0,1,6,4,10,8,7,5,6,3,1,8,5,6,4,6,0,8,4,9,3,6,2,5,6,4,8,4,3,5,3,5,5,5,4,2,3,2,3,3,3,2,4,8,8,7,3,4,3,3,2,4,3,1,1,1,2,2,1,2,1,4,3,0,0,2,0,0
