"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,FEMALES,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01006547,,491,,5,7,6,2,3,7,5,3,1,2,5,3,3,2,3,5,4,1,5,6,2,8,4,7,8,3,7,0,8,4,3,4,4,7,4,2,6,8,4,7,8,4,8,7,6,3,10,4,4,9,8,4,6,8,7,8,7,7,7,6,6,6,8,6,9,4,5,8,5,7,5,8,3,5,6,4,1,8,5,8,8,7,5,7,5,8,4,5,3,4,9
S01006548,,383,,0,5,5,4,4,2,2,4,4,1,4,1,0,3,5,1,6,3,3,4,4,3,0,6,2,1,4,2,2,5,6,4,3,1,5,4,4,2,1,6,4,5,7,2,5,6,7,11,5,5,6,3,9,2,6,7,2,3,6,0,6,5,10,5,5,9,4,7,6,6,6,6,4,6,4,10,9,7,6,1,6,5,5,2,4,1,2,5,1,2,1
S01006549,,408,,2,3,8,2,4,4,2,2,2,4,5,5,4,5,3,5,4,6,4,0,3,0,5,3,1,2,4,6,3,6,2,5,6,6,3,3,1,4,7,4,3,6,11,5,10,6,8,6,9,11,3,5,4,5,7,7,1,9,6,5,3,7,5,9,7,5,5,4,4,9,4,3,6,3,6,6,2,2,3,9,4,6,4,1,3,0,4,1,1,2,5
S01006550,,494,,1,7,1,7,7,5,3,5,4,1,3,3,5,3,2,6,4,6,4,0,8,6,4,5,0,0,2,1,6,1,5,4,4,3,8,6,6,1,0,4,9,5,10,8,8,5,6,12,13,8,5,14,10,4,9,8,5,7,7,8,8,10,8,9,2,4,5,5,3,4,6,8,9,5,4,8,9,8,6,8,6,3,7,4,7,6,5,1,1,2,11
S01006551,,341,,7,4,0,3,3,1,3,2,5,2,5,1,3,1,4,5,2,2,2,2,1,1,4,1,4,7,4,4,5,6,3,5,2,3,5,3,4,2,7,4,5,1,3,4,3,3,6,11,8,9,2,3,5,4,6,5,1,4,1,1,4,3,6,6,1,4,4,3,3,6,6,9,4,5,6,8,5,7,6,3,5,5,0,2,1,2,0,5,1,2,2
S01006552,,435,,2,4,5,4,2,2,5,3,2,3,1,2,3,3,5,3,5,3,8,0,3,2,0,5,5,4,9,5,9,6,13,4,8,7,4,9,5,6,7,6,3,1,4,5,5,6,8,6,5,8,12,10,6,9,9,5,8,9,7,10,6,3,9,7,8,4,10,4,3,6,6,5,4,8,1,5,2,2,1,5,3,3,1,1,1,4,0,0,1,0,4
S01006553,,468,,6,3,6,2,3,4,8,6,3,5,2,2,7,4,4,3,2,3,3,3,5,3,2,5,1,2,1,1,4,4,5,1,1,1,5,5,3,4,3,6,10,5,8,5,5,10,4,5,8,6,4,10,5,3,4,3,5,4,6,1,10,4,6,6,8,4,10,8,5,8,12,3,5,7,7,7,6,10,4,7,10,9,9,11,10,5,3,4,1,1,16
S01006554,,364,,4,0,1,6,3,3,3,2,4,2,3,4,1,2,3,2,1,2,4,0,3,3,4,7,7,9,2,6,6,8,7,5,5,4,2,4,3,4,7,9,3,2,5,6,2,1,4,4,6,3,3,6,5,5,10,5,4,2,4,3,5,1,5,5,6,5,3,4,4,4,2,5,8,3,4,1,5,5,3,2,4,5,6,4,4,4,1,2,4,4,8
S01006555,,403,,8,5,7,4,7,7,5,3,2,2,5,5,3,5,3,1,0,3,5,2,6,2,8,6,7,7,18,16,4,10,7,7,6,6,6,7,12,7,8,10,7,10,6,4,6,2,6,4,8,2,3,5,7,3,2,4,6,3,3,3,6,4,3,9,2,2,1,3,1,2,2,2,3,3,1,2,2,1,1,3,3,2,2,1,1,0,0,3,0,0,2
S01006556,,437,,6,8,5,3,4,3,6,2,4,3,3,2,2,5,2,4,2,2,7,2,3,2,4,4,2,6,6,6,6,11,9,12,6,8,6,8,0,4,8,6,6,5,4,5,10,3,5,5,8,6,1,5,4,9,9,2,7,1,5,3,4,7,4,0,3,4,0,1,4,3,3,5,2,3,6,6,6,10,7,8,9,8,6,6,6,3,4,5,5,0,4
S01006557,,363,,4,4,6,8,2,1,5,4,2,2,2,0,1,8,3,1,2,3,6,6,6,6,7,5,5,4,3,3,5,6,2,7,7,6,2,5,4,6,7,3,2,3,6,7,3,7,5,9,7,8,8,3,6,2,6,3,8,5,1,6,7,5,5,3,6,5,3,3,3,1,0,4,2,2,3,6,1,2,2,1,3,6,1,4,4,1,1,1,2,1,1
S01006558,,307,,4,4,1,3,1,4,3,2,2,0,1,3,1,2,1,1,1,1,1,1,2,7,7,3,15,6,3,4,10,9,11,4,5,6,7,8,4,6,7,4,3,3,1,3,4,5,3,2,2,5,3,5,5,2,7,3,4,1,2,6,3,2,3,4,5,1,1,3,3,2,0,2,1,6,3,1,1,4,5,3,1,2,2,2,1,3,1,0,2,0,6
S01006559,,304,,3,1,2,5,1,2,7,2,2,4,2,3,4,1,4,4,2,6,3,0,2,4,1,7,7,2,3,6,3,4,9,4,6,2,1,3,2,1,3,2,5,6,8,4,2,6,6,4,5,8,5,6,3,6,6,6,11,6,1,5,2,3,1,5,4,1,1,2,3,5,1,1,2,1,1,5,4,2,1,4,1,3,2,2,2,1,2,0,0,0,3
S01006560,,550,,7,9,2,7,4,3,3,4,4,6,7,8,4,8,8,4,4,6,7,3,9,2,1,7,6,5,9,6,8,7,10,6,1,7,7,7,7,5,4,6,7,11,9,4,9,12,8,10,12,11,9,6,6,5,3,3,7,6,6,5,8,7,3,5,6,4,4,3,6,4,6,1,2,7,0,4,2,2,4,5,7,4,8,9,7,7,3,4,4,7,30
S01006561,,393,,0,4,1,7,8,3,9,2,5,4,4,2,8,8,6,2,6,3,9,3,3,3,6,1,4,2,0,3,5,6,3,8,5,3,6,1,2,1,7,9,10,6,4,9,7,7,6,4,10,3,5,10,9,6,5,4,6,2,5,7,11,3,9,6,2,1,7,2,1,3,4,2,5,4,2,4,3,3,4,4,2,2,1,2,2,3,1,0,1,1,1
S01006562,,359,,1,3,0,3,1,4,1,2,5,2,5,3,4,7,5,2,1,5,2,5,0,3,2,4,5,1,0,3,3,3,1,4,5,4,3,7,5,3,7,4,5,6,7,5,6,5,8,9,5,6,3,6,7,5,5,5,5,5,10,5,5,3,5,3,3,5,6,3,6,4,3,7,6,6,3,4,5,3,2,3,3,4,6,2,2,4,1,0,2,1,3
S01006563,,412,,4,3,4,6,1,7,4,6,4,5,5,4,3,6,7,5,2,2,1,4,3,2,0,3,1,4,6,12,10,5,2,5,4,9,14,7,12,5,5,5,6,4,5,3,6,4,3,9,4,3,2,6,6,5,1,7,4,6,4,7,4,8,2,6,10,2,5,3,4,9,1,3,10,5,6,1,5,5,1,8,4,0,2,2,1,4,2,3,1,0,3
S01006564,,511,,6,5,4,5,4,3,3,2,2,5,1,4,0,1,1,2,1,2,3,6,14,17,19,16,21,19,22,11,16,16,11,20,12,6,8,3,10,7,4,6,6,3,7,11,4,2,13,6,3,8,4,8,3,3,2,4,7,5,2,6,6,0,8,2,3,1,2,3,3,4,3,1,2,2,1,5,1,6,6,1,1,3,1,5,1,4,3,1,2,1,4
S01006565,,451,,4,3,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,2,12,20,31,31,31,20,22,23,17,18,14,18,13,7,17,2,7,7,5,8,8,7,3,7,5,3,3,3,4,2,4,3,2,2,0,4,1,1,2,1,3,1,4,5,5,1,1,2,1,0,1,5,1,1,2,0,1,0,1,0,1,0,2,2,0,1,1,2,0,1,1,0,0
S01006566,,397,,3,6,8,4,2,0,1,2,4,2,4,3,4,1,3,1,1,0,2,2,5,11,13,12,13,14,14,20,18,10,8,12,7,8,7,7,4,6,6,8,6,3,3,2,9,1,8,3,3,6,5,5,4,5,3,3,4,2,4,2,7,4,5,4,5,2,5,3,0,2,2,3,1,1,1,2,3,0,1,0,1,1,1,0,1,1,1,0,0,1,2
S01006567,,391,,0,3,2,2,0,1,0,1,0,1,3,1,0,3,1,1,0,3,1,7,12,17,18,18,20,21,16,14,18,10,19,11,5,3,6,4,3,8,5,7,3,3,3,2,1,4,3,4,6,6,4,1,1,5,2,1,6,2,2,2,3,2,3,3,4,3,2,2,0,0,2,3,2,0,2,0,0,1,7,4,1,2,6,0,0,0,1,5,1,1,5
S01006568,,457,,6,2,6,0,1,2,2,0,1,1,1,1,1,1,1,0,1,3,2,4,16,14,19,29,24,27,26,18,22,22,14,16,12,14,5,8,8,7,11,10,2,4,7,5,5,10,5,3,2,4,2,4,3,2,3,3,2,5,2,3,5,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,1,2,0,0,0,0,0,2
S01006569,,292,,5,4,3,3,1,4,2,1,3,0,0,2,3,0,3,5,4,3,3,3,6,7,4,10,11,17,5,11,5,14,9,5,3,5,0,4,8,4,6,0,3,5,1,2,1,5,5,1,6,5,5,3,3,7,5,3,0,1,3,2,2,1,3,2,1,2,0,3,3,4,1,1,1,1,0,3,1,2,1,0,0,0,0,2,4,0,1,1,0,0,0
S01006570,,397,,3,7,5,6,4,4,4,5,0,5,0,2,3,5,7,2,3,3,4,2,4,9,10,7,8,6,9,13,5,15,10,8,4,11,6,5,2,2,8,12,11,4,7,5,9,4,6,3,5,5,5,6,6,2,3,6,3,4,4,2,4,3,2,1,3,5,4,3,3,3,2,2,3,1,1,1,3,3,2,2,1,3,3,3,0,0,4,1,2,0,1
S01006571,,444,,6,6,1,2,2,7,7,6,4,1,4,5,5,3,2,1,4,1,3,4,15,4,6,10,10,8,8,6,12,4,10,0,11,7,6,5,8,9,8,10,8,10,6,4,9,7,10,8,9,9,2,2,7,7,4,5,6,6,7,2,6,1,9,10,4,3,1,4,0,4,5,2,2,2,2,5,1,2,2,2,3,1,1,3,2,1,1,0,0,1,5
S01006572,,454,,3,7,1,8,9,5,4,9,5,3,8,4,8,6,7,3,5,7,8,4,1,2,2,1,3,3,5,1,2,1,6,5,8,2,3,3,4,7,3,11,10,8,4,2,10,12,9,8,10,9,8,10,9,10,5,3,8,5,2,9,8,5,6,8,6,5,5,8,4,1,2,4,6,2,5,3,2,6,1,3,4,5,2,0,6,2,2,2,0,0,3
S01006573,,372,,3,5,2,2,5,3,8,4,8,5,6,6,8,5,9,6,7,7,2,4,1,4,2,1,8,5,5,3,4,5,3,4,1,4,4,5,7,1,6,2,8,8,7,3,7,8,10,9,14,10,4,7,5,6,6,8,4,3,6,2,1,2,3,2,4,2,4,3,6,0,2,0,2,3,2,4,2,2,2,2,1,0,1,1,2,0,1,1,0,1,1
S01006574,,494,,7,5,5,2,10,1,7,8,2,6,5,9,3,9,11,11,5,6,5,6,3,3,5,5,2,6,4,7,7,9,1,4,8,3,2,5,4,5,6,7,8,6,10,7,13,8,3,11,5,10,4,14,6,9,12,6,11,4,5,8,4,5,9,7,6,5,2,3,5,4,0,3,2,4,3,3,4,1,3,2,3,4,5,5,2,5,0,3,1,2,10
S01006575,,449,,6,5,6,2,4,3,4,6,4,4,7,8,2,7,6,8,6,3,5,3,2,4,4,11,8,7,5,9,6,1,11,8,8,10,5,5,3,14,8,6,4,7,10,5,7,4,8,11,15,11,8,6,4,3,6,12,3,4,2,3,3,4,3,4,4,3,1,4,5,5,4,3,3,3,1,5,4,2,1,3,1,0,2,1,4,4,0,1,0,0,4
S01006576,,353,,2,3,2,3,7,2,5,6,6,8,5,5,7,1,2,2,2,2,0,2,11,5,2,8,4,3,10,4,7,3,6,12,4,2,3,7,9,5,13,9,8,4,8,14,8,2,7,7,2,6,2,6,3,3,7,3,4,3,2,4,4,1,2,3,0,4,2,2,3,4,2,3,1,1,0,1,2,1,0,3,1,1,1,2,0,1,1,1,2,1,1
S01006577,,377,,4,3,0,4,1,1,2,0,4,1,2,5,2,4,1,0,6,4,3,3,1,6,6,10,11,14,19,13,16,13,13,8,7,4,8,9,5,2,2,4,3,4,3,3,5,6,7,2,6,6,5,4,7,7,7,3,6,4,3,7,1,3,1,3,2,0,2,3,1,1,5,5,1,3,5,2,1,1,3,0,1,3,2,0,1,1,2,1,0,2,2
S01006578,,519,,6,7,1,2,1,0,3,2,2,0,1,2,2,1,3,0,5,3,5,10,17,17,18,19,24,16,30,25,20,19,20,9,12,9,13,7,10,8,7,4,2,8,5,2,3,9,6,4,3,3,3,4,1,4,1,3,4,3,6,3,3,7,6,3,2,0,2,1,0,1,4,2,1,1,3,1,3,1,3,5,3,1,1,0,4,1,2,2,1,1,17
S01006579,,418,,1,2,1,3,2,2,2,1,0,0,2,0,0,1,0,0,0,0,3,13,11,18,20,16,21,18,26,21,13,17,22,20,7,13,6,9,10,5,7,7,2,7,2,3,2,5,3,7,6,3,2,4,0,5,2,0,2,1,2,1,1,3,3,2,1,1,1,0,3,0,2,0,1,1,2,0,1,3,1,3,2,0,3,1,2,1,1,0,0,0,0
S01006580,,350,,1,1,6,2,4,3,2,3,4,2,2,2,4,0,2,2,4,1,2,3,8,3,12,10,11,8,10,9,11,18,13,14,7,4,9,2,5,5,6,7,5,3,11,5,3,6,4,2,3,2,5,4,4,3,7,0,8,4,2,3,1,0,2,1,4,3,2,3,1,1,0,0,2,1,3,0,1,1,2,1,0,3,0,2,3,0,1,1,0,0,5
S01006581,,433,,2,2,3,4,3,1,2,3,6,4,8,2,7,4,1,2,6,2,2,3,3,4,5,3,1,2,3,3,4,8,6,4,4,5,2,3,8,7,7,4,4,6,9,6,11,8,7,8,11,19,7,9,7,10,5,9,6,5,10,4,0,2,3,9,13,4,3,3,3,7,5,6,7,2,3,0,1,4,4,3,2,4,2,5,2,5,3,1,2,3,8
S01006582,,364,,6,3,2,1,5,1,0,1,1,1,0,3,1,1,2,0,2,2,3,7,15,15,20,18,17,26,16,13,15,16,11,4,14,9,6,6,9,6,5,3,3,3,0,3,4,3,4,3,1,2,2,5,4,0,6,5,2,4,1,1,2,2,1,1,1,0,2,0,0,0,0,1,1,1,0,0,3,2,2,0,0,0,1,1,1,0,0,0,0,0,0
S01006583,,354,,2,1,1,2,1,3,0,2,1,2,0,0,0,0,2,0,0,0,2,17,36,30,25,17,19,16,18,13,15,9,16,13,9,5,1,6,3,0,5,2,0,4,3,3,9,3,3,0,2,1,0,0,5,0,2,0,0,1,2,2,0,1,1,2,1,0,0,0,2,0,1,2,0,0,0,1,1,0,2,0,0,0,0,1,0,3,0,0,2,0,0
S01006584,,311,,7,2,3,2,3,2,1,0,1,2,3,0,3,2,2,0,4,0,4,14,12,20,12,16,14,11,16,11,9,8,18,4,6,7,4,8,1,1,2,3,2,2,6,0,4,5,2,4,5,3,2,2,1,3,1,4,0,2,1,1,1,0,2,2,2,2,1,1,0,1,0,0,2,0,1,1,1,0,0,1,2,0,1,0,0,0,0,1,1,0,0
S01006585,,375,,3,1,2,1,0,1,4,1,2,0,2,3,2,2,2,1,1,3,8,14,17,16,11,16,18,20,15,4,6,13,8,9,6,2,7,6,1,4,4,6,2,4,1,2,2,3,2,4,6,4,3,6,3,1,1,0,7,3,6,3,1,2,6,5,2,3,3,3,1,3,3,0,1,2,4,2,6,3,2,3,1,2,3,0,1,2,5,0,0,0,1
S01006586,,481,,3,4,0,1,1,1,0,0,0,0,0,1,1,0,0,1,4,0,2,12,23,16,22,28,21,24,19,13,29,13,16,12,7,8,9,4,1,4,3,1,3,6,5,4,3,5,6,4,3,2,1,5,2,3,4,1,5,2,4,11,2,3,4,5,9,7,4,1,6,4,2,10,0,1,1,3,5,4,2,4,2,3,2,3,1,3,2,2,0,0,3
S01006587,,250,,5,5,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,2,4,12,22,16,9,18,19,9,13,15,6,12,5,3,1,2,4,6,3,1,4,0,6,3,3,0,2,2,1,0,0,4,5,1,1,1,1,2,0,0,3,2,0,2,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
S01006588,,269,,4,5,0,3,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,8,19,15,13,17,13,24,17,14,15,4,13,6,11,8,5,5,7,2,2,3,7,1,2,0,2,0,1,0,0,0,3,0,1,3,2,1,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,292,,7,3,1,1,2,3,1,0,2,4,3,2,1,2,0,1,1,0,3,13,14,16,12,14,16,11,17,13,15,13,11,8,3,4,4,5,6,4,2,2,1,2,0,1,2,4,4,1,1,3,3,2,3,3,2,1,3,0,1,3,0,1,1,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
S01006590,,294,,2,2,3,1,0,1,1,1,1,0,3,0,1,3,1,2,2,0,5,4,14,8,6,14,14,19,14,18,11,13,15,9,5,6,3,7,3,5,1,4,3,3,3,6,1,1,3,4,7,3,2,3,1,5,3,1,0,3,0,2,0,0,2,2,3,3,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
S01006591,,373,,13,4,2,4,3,2,2,2,0,1,0,2,3,3,1,3,0,2,4,11,15,9,19,13,13,18,13,12,9,10,10,12,4,13,5,5,8,4,2,6,4,3,8,4,3,3,5,7,4,4,1,3,9,5,3,2,3,7,2,3,3,2,6,2,3,2,3,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S01006592,,290,,1,7,3,3,3,4,2,2,0,1,2,3,1,0,3,2,1,2,0,3,6,9,12,10,5,14,18,10,13,14,8,9,13,8,7,3,5,7,1,4,3,2,3,3,2,5,3,0,4,2,2,4,6,1,2,3,1,0,0,1,4,0,0,1,0,4,0,2,0,2,0,1,1,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
S01006593,,325,,2,4,2,6,2,2,2,1,3,2,1,1,1,1,1,1,1,1,3,4,10,10,13,14,15,15,13,10,10,11,11,8,7,6,6,6,5,4,4,8,0,3,2,5,6,5,7,3,2,1,5,1,7,2,3,0,1,0,1,4,4,1,3,2,0,4,0,0,3,2,1,0,1,0,0,2,2,0,0,1,0,0,2,1,1,0,4,1,2,0,3
S01006594,,296,,6,0,3,0,3,0,0,1,1,0,1,0,1,1,0,1,0,0,3,2,11,10,9,5,13,8,8,7,9,8,7,7,5,5,2,3,4,5,2,4,3,1,3,2,2,2,2,5,2,1,1,3,4,4,0,2,4,6,0,2,0,5,3,1,4,3,1,2,3,3,2,7,2,1,6,5,1,3,4,3,3,1,6,3,4,4,5,2,1,1,3
S01006595,,454,,2,4,4,1,2,1,1,1,5,2,1,7,3,0,1,1,4,2,5,6,7,17,13,15,19,20,23,14,27,29,11,12,8,15,12,10,8,6,6,3,4,3,2,10,5,2,3,9,5,4,4,3,6,2,6,4,5,2,4,0,3,5,3,4,1,3,0,0,2,0,1,1,2,4,1,1,0,2,1,0,0,2,0,1,2,2,0,0,0,0,2
S01006596,,357,,4,6,4,4,9,3,1,0,0,2,1,4,0,4,1,2,4,1,0,5,4,7,5,11,13,11,13,15,6,7,4,4,9,12,4,5,8,12,8,4,6,6,3,0,7,4,5,5,5,2,6,5,2,7,4,2,3,1,3,3,6,2,2,3,1,3,0,1,0,3,0,1,0,0,2,2,3,2,1,2,2,2,1,1,1,2,2,1,1,4,10
S01006597,,229,,1,3,2,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,7,6,8,8,11,11,18,13,12,7,10,7,9,7,7,4,7,6,1,4,3,2,3,1,2,3,2,1,4,1,2,0,1,3,3,0,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,3
S01006598,,463,,5,8,6,5,6,5,4,6,2,2,4,2,2,1,9,2,8,4,3,6,2,7,2,6,6,7,17,5,6,6,5,12,8,8,3,9,10,8,11,6,6,8,10,6,8,7,4,7,6,10,9,5,9,7,5,9,7,5,5,6,10,4,3,6,6,3,3,6,4,4,1,5,8,4,3,4,3,2,1,3,0,1,3,1,1,0,1,0,0,0,0
S01006599,,394,,4,0,2,3,0,0,0,0,0,1,0,1,1,1,0,0,1,1,2,7,8,10,15,5,16,16,17,10,7,5,13,4,6,4,3,4,6,6,8,4,2,5,3,2,2,3,6,3,1,6,3,4,4,5,5,8,3,3,7,3,5,4,4,6,6,1,3,3,2,4,2,5,6,1,2,7,5,6,9,4,7,4,2,4,4,5,2,2,2,2,6
S01006600,,577,,4,2,3,3,3,5,5,2,6,5,2,3,1,6,5,7,1,3,3,5,12,4,11,9,4,12,9,14,12,7,3,7,14,12,8,6,9,11,9,4,4,9,4,3,7,6,5,6,16,5,5,11,5,9,7,10,6,3,4,4,6,4,2,6,5,8,3,1,0,3,4,9,6,5,6,6,11,4,7,9,12,8,11,8,8,8,7,4,6,2,18
S01006601,,487,,6,9,1,3,3,2,2,3,2,3,2,2,5,4,3,4,4,5,4,8,9,8,3,25,7,9,16,10,16,9,9,10,14,7,8,8,5,4,15,4,2,8,7,7,10,5,9,5,9,10,5,8,5,8,5,5,9,4,1,4,0,6,2,6,8,2,1,5,7,7,4,1,4,3,4,3,1,4,2,2,4,3,3,0,0,4,1,0,0,0,3
S01006602,,460,,1,6,4,6,3,6,7,4,1,6,5,5,2,5,6,2,6,7,0,5,2,4,4,7,2,6,5,5,8,6,3,8,2,9,5,8,5,3,4,8,6,4,6,4,6,8,8,7,9,7,8,6,4,8,5,6,6,4,1,6,4,3,5,1,4,3,2,3,2,3,3,6,4,5,8,0,3,4,9,8,6,8,8,6,3,3,6,6,4,4,16
S01006603,,459,,2,7,5,6,4,6,2,3,3,6,3,6,3,5,5,4,6,6,7,4,8,7,4,4,4,11,7,6,10,11,6,4,7,6,6,3,1,6,9,4,5,8,3,5,5,5,9,8,9,7,9,6,9,3,2,6,6,3,3,5,3,4,5,7,7,4,3,4,10,3,2,7,0,5,10,4,5,6,8,9,1,4,2,3,1,2,1,4,0,0,2
S01006604,,356,,7,5,1,3,4,3,2,0,3,3,2,3,2,1,5,5,5,8,4,5,3,2,6,2,2,5,3,5,1,2,4,4,2,2,6,4,5,3,7,6,2,4,6,6,1,5,5,10,5,2,9,10,10,5,12,8,4,6,4,3,5,4,6,3,7,5,7,3,1,2,6,3,5,4,5,3,1,4,2,2,2,1,1,4,1,2,2,0,0,2,1
S01006605,,445,,7,8,8,4,6,8,2,1,2,6,0,6,3,7,5,2,1,4,5,4,0,5,6,8,6,7,8,15,11,9,6,8,3,5,4,4,3,4,3,7,6,4,8,3,2,6,2,8,4,8,7,7,9,5,8,4,2,3,1,2,9,4,4,0,5,7,5,3,5,3,3,5,2,4,3,6,7,4,5,7,6,2,3,2,6,2,5,3,3,4,8
S01006606,,424,,2,7,3,1,2,4,0,3,5,4,2,3,1,1,4,2,7,3,1,2,4,2,0,3,5,2,2,5,8,3,1,6,2,2,6,8,2,4,3,5,5,9,4,5,0,8,12,7,6,4,5,5,7,6,10,6,9,6,4,2,2,8,7,12,7,5,4,7,4,5,6,7,5,8,6,8,7,5,10,6,4,3,7,5,6,5,7,1,0,2,5
S01006607,,498,,5,7,6,8,4,8,5,8,7,6,4,5,6,2,7,6,9,1,10,9,6,1,3,5,4,4,5,7,6,5,6,10,4,4,4,5,3,4,7,6,5,13,8,6,8,6,15,17,11,5,6,4,9,6,5,8,4,4,6,8,2,9,4,3,3,6,2,7,3,5,4,8,4,5,8,7,5,4,4,1,3,2,1,10,1,3,0,0,4,1,3
S01006608,,365,,6,5,5,6,4,5,1,4,8,6,2,4,1,4,6,1,3,7,5,3,5,6,3,7,3,1,3,8,0,6,1,6,5,6,8,2,1,3,4,7,7,7,5,8,8,4,7,4,2,4,4,4,4,2,10,3,6,5,6,6,3,5,7,6,5,4,4,4,3,3,8,6,3,3,3,3,1,4,1,2,2,2,0,3,2,0,0,1,0,0,0
S01006609,,568,,9,2,5,6,9,6,4,10,3,0,9,6,2,9,7,8,4,7,8,7,5,5,4,7,7,4,11,3,7,9,3,10,3,11,8,3,3,7,4,6,5,8,6,10,10,12,10,10,9,11,11,5,10,4,8,8,6,8,3,4,6,10,10,8,9,9,3,4,6,2,7,6,7,4,10,8,11,3,9,6,5,8,4,2,2,3,3,1,1,0,2
S01006610,,242,,7,3,0,2,3,2,2,1,4,3,2,1,1,2,0,1,2,2,3,5,5,6,1,1,2,7,2,1,3,3,7,2,3,2,0,1,1,2,4,2,3,8,1,1,7,2,4,4,2,5,4,6,4,1,4,5,3,2,3,4,2,2,2,1,1,0,2,1,0,3,4,4,4,4,7,2,2,4,3,4,3,1,2,1,3,1,0,1,2,0,2
S01006611,,502,,4,7,2,7,6,4,4,6,10,3,1,6,4,5,3,8,8,5,3,4,5,6,5,6,10,7,7,13,10,6,8,6,3,4,9,5,5,4,8,3,11,5,8,9,6,4,6,5,6,11,10,10,11,7,7,8,7,7,1,2,3,6,7,4,7,4,2,3,3,6,3,3,7,5,4,8,5,4,5,7,10,5,3,4,2,3,2,1,1,1,3
S01006612,,421,,6,0,4,3,1,4,3,2,3,2,0,7,4,4,3,4,6,11,3,4,7,3,3,2,2,4,4,7,6,5,4,5,4,10,4,6,4,5,4,5,5,11,7,8,10,8,8,10,6,9,8,15,2,11,3,8,6,4,5,6,3,7,5,5,6,4,2,6,6,3,0,4,1,6,6,3,5,4,2,3,2,5,2,5,3,0,2,1,0,1,1
S01006613,,304,,3,4,4,2,1,4,1,1,4,6,3,2,3,3,4,4,3,7,7,0,3,4,4,3,9,5,5,1,1,2,4,7,9,6,5,4,4,6,4,8,4,4,5,7,5,6,8,10,7,10,8,6,7,3,6,3,0,2,2,1,3,6,2,2,4,2,1,4,0,1,0,0,1,2,3,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
S01006614,,321,,3,8,5,6,4,4,8,4,2,9,5,4,4,5,7,3,3,1,2,1,2,1,1,2,3,0,2,9,5,4,3,10,11,7,9,5,8,9,3,13,11,12,14,6,5,4,6,4,4,5,4,4,4,5,4,2,2,5,3,3,0,2,3,0,2,1,1,2,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S01006615,,398,,8,10,4,9,14,7,4,4,4,3,9,8,3,8,8,7,5,5,3,1,2,2,4,5,1,1,2,7,5,5,4,14,13,9,9,10,5,11,10,7,8,9,10,13,8,11,11,6,4,4,4,3,5,7,2,3,2,3,3,3,1,5,2,0,4,1,2,0,0,1,1,2,0,2,2,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0
