"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01009721,,400,,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,3,32,86,103,67,18,8,8,8,6,8,5,5,4,1,1,1,0,0,0,0,2,2,3,1,0,1,1,0,1,0,1,0,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4
S01009722,,644,,0,0,1,0,0,2,0,4,2,2,1,0,0,0,7,14,7,23,23,62,105,95,75,23,5,12,6,5,3,3,5,1,5,3,3,0,1,0,1,1,1,1,1,2,3,0,2,2,1,1,4,4,3,1,3,1,2,0,0,6,5,4,6,0,5,1,4,4,2,3,1,5,2,6,2,5,3,4,2,5,6,1,3,3,2,6,0,3,4,1,8
S01009723,,510,,0,0,0,1,0,1,2,2,0,0,1,0,0,0,0,0,2,1,1,11,48,77,86,51,32,23,20,9,13,10,11,3,3,1,3,3,2,1,5,3,3,1,0,0,0,3,0,2,5,1,0,4,3,0,1,0,3,1,0,2,1,0,0,2,1,3,3,1,2,3,4,0,2,0,1,2,2,2,1,3,1,7,4,0,1,2,1,2,1,2,1
S01009724,,525,,3,7,4,1,1,1,2,0,3,4,1,1,0,0,2,1,2,3,1,23,38,59,38,25,18,11,20,14,11,14,4,5,1,6,5,4,4,2,3,6,5,3,6,4,1,5,4,4,3,7,4,3,4,3,5,3,6,2,0,2,6,8,2,4,6,10,1,1,4,1,4,6,3,4,3,4,1,6,4,3,3,1,1,1,2,1,2,0,2,1,8
S01009725,,350,,0,3,1,0,2,0,1,0,0,0,1,1,1,0,1,0,1,1,1,26,60,77,47,15,8,4,4,3,2,7,1,0,1,0,0,1,1,3,0,1,2,2,1,1,2,4,4,2,4,1,1,0,0,0,0,0,0,2,0,1,2,1,3,1,0,4,1,1,2,4,2,2,1,0,2,4,1,0,1,1,0,2,0,2,3,0,2,0,1,1,4
S01009726,,548,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,37,114,91,71,72,40,14,7,5,4,2,7,3,1,1,0,1,0,0,1,1,1,2,1,1,1,1,2,2,3,0,1,0,1,1,1,3,4,0,3,4,0,1,3,1,2,1,1,1,2,2,0,3,0,0,2,0,3,4,0,1,0,1,2,0,1,0,0,2,1,0,0,4
S01009727,,426,,3,6,1,5,5,6,3,3,7,7,6,3,2,11,6,9,7,8,8,3,1,1,5,0,2,8,1,5,4,2,2,6,8,7,8,6,2,4,7,2,3,6,5,1,6,13,8,7,6,8,8,11,5,10,8,7,5,4,11,4,5,6,4,6,5,8,7,7,7,3,3,4,5,4,2,3,1,2,2,1,1,1,2,2,2,1,1,0,0,0,5
S01009728,,372,,3,2,5,4,4,5,0,1,5,3,2,2,2,0,3,4,3,3,3,4,8,4,4,4,6,5,3,3,9,7,5,7,0,0,3,3,5,5,2,3,2,3,3,2,8,3,6,6,6,5,4,3,6,9,12,3,2,3,3,9,3,12,7,5,8,7,6,15,4,6,8,4,1,5,7,0,0,6,0,7,3,3,2,1,3,0,1,1,1,2,2
S01009729,,329,,4,3,3,3,2,4,0,1,1,3,0,3,2,1,1,2,3,4,1,2,2,3,1,8,2,6,3,2,0,2,8,4,1,1,3,6,2,2,1,4,3,2,0,1,3,4,6,4,3,2,3,1,9,5,2,5,6,6,2,9,7,4,11,3,7,10,5,7,9,3,3,8,1,6,5,12,5,5,3,1,2,1,2,3,1,7,2,6,3,0,7
S01009730,,289,,0,4,1,0,2,4,1,5,3,1,0,0,0,1,0,0,1,3,0,4,13,3,11,10,0,2,7,3,2,4,2,5,4,8,5,3,4,0,1,2,1,0,0,1,1,4,2,1,2,2,2,2,3,5,2,4,3,2,3,5,2,8,6,2,0,3,2,2,7,3,2,5,4,4,3,1,2,1,4,3,0,4,4,4,5,2,0,6,4,9,23
S01009731,,345,,0,3,2,1,2,2,2,4,3,2,3,1,2,1,3,0,2,0,3,5,15,5,6,5,12,14,0,1,3,1,0,2,4,4,4,1,1,5,3,2,3,3,2,0,2,3,8,2,3,4,2,3,1,1,4,2,5,1,2,1,5,3,8,5,9,5,14,6,5,7,5,5,7,8,7,4,7,4,4,6,2,2,6,6,3,2,5,7,1,1,5
S01009732,,427,,0,3,2,4,2,6,2,0,2,3,2,2,1,2,1,1,1,2,5,10,41,44,55,18,12,4,9,5,1,2,3,6,2,2,3,2,2,1,3,0,1,3,3,2,3,3,3,5,1,3,1,5,2,3,3,8,2,1,4,4,6,2,2,9,5,3,2,2,3,3,3,2,2,4,4,2,8,2,3,4,4,4,4,4,6,1,1,1,1,2,2
S01009733,,242,,1,1,1,0,1,1,2,0,1,2,0,3,1,2,2,3,3,2,5,2,4,1,2,4,3,1,0,2,0,2,1,0,0,1,0,1,2,1,2,2,2,3,4,3,6,5,9,3,5,1,3,4,7,7,4,8,6,4,6,4,1,6,1,5,14,4,1,8,3,5,6,5,6,0,2,4,2,1,4,0,2,1,1,0,1,1,2,0,0,0,0
S01009734,,515,,3,6,2,7,4,5,11,5,8,4,4,3,5,7,3,5,6,5,8,5,0,6,3,0,8,11,10,14,0,2,4,5,11,5,7,1,3,4,4,6,7,8,5,8,6,5,17,7,6,13,8,5,10,6,10,6,6,9,12,2,12,7,5,7,3,3,9,7,11,2,7,10,4,3,4,3,2,4,4,6,7,5,8,4,4,2,3,1,1,0,1
S01009735,,670,,0,3,3,5,1,3,4,5,5,6,4,5,4,2,6,6,1,8,16,43,24,24,51,67,27,8,10,6,5,5,2,2,1,2,1,2,2,2,2,1,2,2,1,2,8,2,3,4,5,6,5,6,3,4,6,1,6,7,10,9,7,12,7,7,7,9,7,1,5,8,8,5,5,1,4,7,3,3,9,10,9,3,2,5,3,5,4,8,3,4,33
S01009736,,"1,333",,1,0,2,1,2,0,2,0,1,0,2,1,0,0,2,7,5,6,152,295,214,165,118,92,40,22,9,11,4,4,4,4,4,1,3,2,2,2,0,0,0,0,2,0,3,1,0,1,2,4,4,1,0,0,3,4,0,3,1,3,5,3,2,2,4,2,1,3,2,2,2,4,4,2,4,4,2,5,0,3,3,4,4,3,6,3,5,5,7,3,22
S01009737,,407,,8,10,13,7,11,8,7,4,3,3,3,4,2,2,1,2,4,5,1,5,2,2,2,0,11,4,9,12,10,8,8,5,4,8,10,8,4,5,4,7,6,9,3,7,2,4,7,4,8,6,3,6,3,5,5,6,4,3,3,3,3,3,3,2,4,7,7,7,2,5,3,3,2,5,4,1,1,1,2,2,1,4,1,4,3,0,0,3,0,0,1
S01009738,,236,,2,2,2,2,2,2,3,1,5,1,0,3,1,0,1,1,2,4,4,2,1,3,1,5,1,3,6,6,5,3,2,1,5,4,7,3,3,4,3,2,3,4,2,3,4,2,2,4,0,3,6,3,4,4,3,1,3,3,6,4,8,3,2,4,5,5,2,1,4,3,1,5,3,0,0,0,3,1,0,0,1,2,1,3,0,1,0,0,0,0,6
S01009739,,356,,16,8,11,4,2,8,6,1,3,2,1,8,3,1,3,3,8,3,7,3,4,2,4,4,0,5,8,3,3,0,5,10,4,6,11,4,9,6,0,8,7,13,8,10,10,12,6,6,8,4,8,9,7,5,3,1,3,4,1,3,4,0,4,3,3,0,3,1,2,1,3,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
S01009740,,292,,4,7,5,4,5,4,5,1,2,3,2,7,4,2,2,4,6,3,3,2,3,0,1,4,5,1,4,4,5,5,6,6,7,0,6,2,8,2,3,2,3,5,3,9,5,6,3,6,4,1,6,8,2,2,3,5,3,5,0,6,0,0,1,0,0,2,4,3,1,5,0,3,4,2,1,5,2,7,2,0,0,4,1,1,1,2,1,1,0,2,3
S01009741,,355,,9,1,5,8,12,12,11,10,13,8,10,6,8,3,2,5,10,8,6,5,5,6,7,4,7,11,8,7,5,7,9,0,5,13,7,4,12,4,4,4,11,0,3,7,3,4,0,2,4,4,3,0,1,3,2,3,0,1,2,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,2,0,1,1,0,1,0,2
S01009742,,237,,2,0,2,0,1,3,3,3,3,3,3,3,5,3,1,4,0,4,1,5,3,1,0,2,1,3,0,2,0,1,2,6,0,2,0,3,0,0,1,4,1,3,5,5,6,1,3,6,0,5,3,3,3,3,6,5,5,3,4,7,5,7,5,4,4,5,4,5,7,3,5,6,3,3,2,2,1,1,1,0,2,0,2,1,0,0,0,0,0,1,1
S01009743,,487,,5,8,2,5,3,2,6,7,3,3,2,7,5,4,0,4,9,5,4,7,2,0,1,4,1,1,4,0,0,3,3,2,8,6,5,4,3,4,6,12,2,5,5,6,8,10,9,8,8,5,8,7,10,9,7,8,8,9,10,9,10,9,6,6,8,9,18,13,4,12,4,4,4,4,9,10,6,1,2,5,3,5,2,5,0,2,2,3,3,2,5
S01009744,,376,,0,2,0,0,5,7,6,3,4,2,2,5,0,2,4,3,4,4,2,2,1,6,3,2,3,3,0,6,6,4,1,2,2,0,3,3,2,3,3,3,2,7,6,4,4,3,7,7,4,13,7,4,4,11,11,5,8,5,8,11,7,9,7,6,5,6,9,9,6,1,4,9,5,4,4,5,4,3,4,5,2,2,0,2,1,3,1,1,2,1,5
S01009745,,533,,1,3,3,4,2,4,5,5,10,6,7,6,11,9,5,3,5,10,4,5,3,2,2,1,1,1,4,2,4,5,1,5,4,3,8,5,6,8,6,6,5,6,7,13,8,11,5,6,18,12,7,11,8,6,6,11,11,6,5,8,10,8,7,4,10,9,13,12,5,13,7,6,6,10,3,5,2,9,5,6,5,2,3,6,1,1,1,2,3,1,3
S01009746,,270,,1,2,2,0,2,0,3,2,2,2,3,5,3,4,6,1,2,4,0,2,2,1,1,1,1,2,2,2,2,3,3,1,1,4,3,2,0,2,4,3,3,3,3,7,7,2,4,6,9,8,8,4,4,11,8,5,5,3,6,3,2,8,8,4,8,2,2,4,2,0,2,6,4,2,4,2,1,1,1,0,1,1,1,1,1,1,0,0,1,0,5
S01009747,,348,,3,1,6,4,3,1,2,5,3,3,3,3,3,3,3,1,1,4,2,5,3,4,4,6,1,2,6,2,5,9,6,2,5,2,3,9,7,0,2,2,6,7,11,4,5,3,7,1,12,6,9,5,3,5,6,3,11,5,0,7,3,0,4,6,4,7,6,3,5,9,3,4,1,3,3,2,4,5,2,1,3,1,1,2,1,1,3,0,2,1,3
S01009748,,443,,5,1,6,8,6,4,10,2,4,2,3,2,3,0,8,8,6,8,9,2,9,8,2,3,13,6,3,3,5,1,6,2,1,3,3,6,2,3,7,4,7,3,8,10,3,10,6,9,16,8,8,10,6,8,5,1,6,14,8,3,2,5,5,6,5,7,12,9,2,5,6,6,5,7,1,6,4,2,4,1,1,0,1,0,0,1,0,0,1,0,3
S01009749,,529,,6,3,6,6,5,4,7,3,6,7,4,8,7,4,6,3,4,7,7,9,7,6,4,5,5,2,4,3,5,4,1,5,4,3,6,1,6,5,0,14,4,7,6,13,8,8,14,13,10,8,6,10,9,10,6,6,7,9,4,7,10,7,10,9,8,5,8,7,6,6,8,6,3,5,8,4,6,1,3,7,3,4,2,4,6,0,3,1,1,2,9
S01009750,,365,,3,4,1,5,2,3,6,5,1,4,4,2,1,2,0,4,4,2,8,3,3,4,3,9,8,0,9,7,5,4,4,8,2,2,6,3,2,6,4,4,6,0,3,4,5,7,6,5,9,3,10,10,2,3,5,5,9,4,5,3,3,4,7,4,5,5,8,9,4,3,4,1,2,5,1,1,3,6,1,1,7,4,0,2,4,1,0,1,0,2,6
S01009751,,406,,1,4,3,2,5,3,4,2,1,2,7,6,6,5,2,2,5,2,5,5,5,5,5,5,5,3,6,3,4,0,8,7,4,7,8,2,6,5,2,2,8,12,5,5,7,3,4,2,7,7,11,8,6,9,8,5,7,6,6,9,7,4,4,6,7,8,5,7,6,1,7,3,5,3,4,2,3,0,3,4,2,3,2,1,2,0,0,0,2,0,6
S01009752,,329,,1,4,1,7,1,5,6,3,3,5,4,5,5,2,1,3,2,4,4,2,1,2,2,4,2,1,0,4,1,4,2,0,4,0,2,5,9,2,4,5,0,6,6,4,3,6,3,10,8,4,4,8,3,3,5,3,5,2,3,10,6,6,2,5,8,4,9,3,4,4,5,4,5,3,4,3,6,3,6,2,3,1,4,2,3,3,0,0,0,1,2
S01009753,,365,,1,0,1,2,4,5,5,8,3,3,7,2,5,4,3,1,2,4,1,4,0,0,1,1,2,5,0,1,2,0,5,1,1,3,1,4,2,3,4,3,3,4,1,7,4,5,7,6,5,8,3,5,3,4,3,8,5,3,4,5,5,6,8,4,7,7,8,5,6,5,3,2,4,2,8,4,6,4,3,2,5,2,7,2,6,5,2,11,5,4,20
S01009754,,461,,4,5,6,7,1,10,3,3,4,1,5,1,0,5,6,1,8,4,4,3,4,1,2,0,4,10,5,10,10,5,4,4,1,3,7,8,9,2,4,5,2,3,5,6,5,7,0,3,11,7,8,8,3,3,9,9,5,9,4,4,7,6,11,4,3,5,3,5,4,4,6,7,7,6,3,3,12,6,7,7,8,4,6,1,3,3,3,0,7,4,16
S01009755,,345,,3,6,4,5,2,4,1,3,5,4,10,2,4,3,3,4,2,1,3,7,3,2,2,0,4,6,0,1,1,3,4,1,3,1,7,1,4,6,5,5,7,1,7,5,7,9,3,6,6,5,10,5,4,4,6,8,3,7,5,3,6,9,6,5,3,3,3,2,9,2,4,2,3,3,0,2,4,0,2,4,0,0,2,2,2,3,1,2,0,3,12
S01009756,,401,,1,2,2,7,6,2,0,6,3,7,2,2,2,7,8,3,6,5,0,2,4,7,4,1,5,3,0,4,4,0,10,1,2,4,8,4,2,0,1,3,7,3,9,9,2,8,5,5,7,5,13,8,8,7,11,9,6,7,7,5,6,7,8,6,6,2,7,8,6,3,3,11,6,4,1,5,5,3,3,2,6,1,0,0,0,3,4,2,0,1,1
S01009757,,343,,2,0,9,2,5,3,2,4,3,2,3,5,3,2,4,8,4,3,7,4,4,3,1,1,0,2,4,2,1,3,0,2,3,4,2,3,1,3,3,2,6,2,1,7,7,3,3,8,5,10,5,11,4,6,6,13,7,6,8,1,7,5,2,5,9,3,7,5,7,6,5,5,3,2,2,2,4,7,4,1,2,2,2,1,2,0,2,0,0,2,1
S01009758,,333,,3,3,1,3,3,2,4,2,1,1,0,4,3,5,2,3,3,2,6,0,6,6,0,1,7,4,5,3,6,6,3,3,2,5,4,6,1,3,3,2,6,7,5,4,6,4,11,5,5,11,10,2,4,4,5,9,3,11,1,6,1,4,4,1,7,0,5,1,3,3,1,2,2,0,3,5,2,2,2,4,3,3,5,2,0,3,4,3,2,0,10
S01009759,,510,,16,9,8,10,9,4,4,3,12,6,4,6,5,5,8,5,11,13,2,2,7,6,17,7,14,14,14,20,16,8,10,7,12,5,8,10,5,1,5,2,6,6,13,3,7,11,8,4,6,7,14,5,1,6,4,4,7,3,2,4,5,6,4,5,2,1,4,1,0,2,1,0,3,3,1,5,1,0,4,0,4,0,1,3,1,0,0,0,0,0,2
S01009760,,491,,6,4,7,10,2,4,11,5,6,8,2,8,5,5,3,4,8,5,4,6,7,6,5,7,6,0,6,14,2,7,14,5,10,4,10,12,2,5,4,4,10,7,6,9,14,10,7,9,4,9,4,4,6,6,7,5,9,2,5,7,6,7,6,4,7,7,3,5,3,5,3,3,1,5,3,3,3,0,1,7,3,3,1,5,3,2,2,2,1,0,4
S01009761,,482,,6,5,6,4,3,3,4,4,5,7,5,4,11,9,1,7,5,11,4,9,3,6,2,2,8,11,4,4,7,3,1,10,7,7,7,5,2,11,8,5,8,2,7,14,13,5,6,6,8,9,4,11,8,3,11,10,7,4,9,3,6,7,8,8,10,3,5,6,6,1,3,3,3,3,4,3,5,2,2,3,1,5,4,1,0,2,1,2,1,0,0
S01009762,,467,,6,5,4,17,0,3,5,0,9,5,4,1,1,6,9,6,4,10,3,8,7,5,6,9,19,16,17,9,6,14,6,6,11,8,2,2,1,6,4,4,6,4,10,9,11,5,4,6,8,10,10,12,7,6,5,5,3,3,3,7,8,3,5,4,8,3,3,5,2,4,3,3,5,0,1,1,1,2,0,1,0,2,2,0,1,1,0,1,0,0,0
S01009763,,415,,3,2,10,2,2,9,7,10,1,8,10,9,8,3,7,7,4,7,6,6,1,4,4,11,3,6,3,8,3,6,2,0,7,2,12,5,8,4,10,6,5,0,5,4,6,10,8,6,5,11,9,9,8,8,9,8,7,5,2,10,4,5,3,4,1,0,4,2,4,2,3,0,2,1,1,5,1,1,0,1,2,1,1,0,0,0,2,0,1,1,2
S01009764,,396,,8,5,11,9,2,8,5,9,1,14,9,4,9,6,11,7,3,2,6,8,1,6,1,3,6,3,3,7,9,4,3,4,9,10,7,5,9,4,2,8,4,6,3,9,5,11,4,6,8,10,6,4,8,3,6,3,3,6,7,0,2,1,1,1,3,2,4,3,1,1,5,0,3,1,3,2,1,0,5,0,1,0,0,0,0,0,0,2,1,0,0
S01009765,,561,,11,4,9,7,8,6,6,5,5,6,5,7,6,10,15,5,11,11,5,8,3,9,4,5,6,8,1,6,3,5,3,8,11,4,8,5,4,8,8,8,6,8,14,8,11,10,10,6,9,9,3,8,7,16,2,11,2,6,6,8,5,5,3,3,2,0,4,5,0,5,3,4,2,2,4,1,8,4,5,1,4,4,5,6,4,8,7,2,8,3,17
S01009766,,259,,2,2,4,2,2,2,3,5,1,4,1,2,3,3,0,0,3,4,3,5,3,7,2,3,2,0,3,2,7,1,0,6,5,3,5,2,2,2,0,1,8,4,5,2,4,5,3,5,4,10,7,8,2,11,5,6,5,4,10,6,1,3,1,1,4,3,0,2,3,2,2,3,0,1,1,2,0,0,3,2,0,1,0,1,0,1,0,0,0,0,1
S01009767,,286,,4,2,5,5,5,4,4,3,4,6,5,5,3,5,3,2,3,2,1,0,3,1,6,0,7,1,3,3,1,2,7,7,4,2,3,0,4,3,1,3,1,1,4,4,4,5,1,4,4,7,9,7,0,5,7,5,2,7,3,4,7,4,4,2,2,2,6,1,3,5,1,2,3,4,4,2,0,3,2,0,2,1,0,0,3,3,3,0,0,0,1
S01009768,,339,,4,7,10,7,9,9,8,9,1,5,6,2,1,0,1,0,3,4,2,3,3,4,3,8,7,10,5,6,7,10,3,7,5,9,10,5,7,7,4,2,7,7,8,9,5,6,4,5,0,2,7,6,7,5,4,6,0,2,6,1,1,1,4,2,1,1,4,4,3,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
S01009769,,539,,17,15,19,11,9,7,8,6,4,1,2,3,3,7,4,5,5,7,4,1,1,5,8,6,6,15,8,12,14,26,13,17,8,13,10,6,14,8,10,10,8,3,6,8,12,7,8,7,11,5,4,9,6,4,5,3,3,5,4,3,0,3,5,3,1,0,3,2,1,0,2,1,3,0,1,2,1,3,3,2,3,2,4,1,2,3,2,2,2,0,13
S01009770,,340,,4,1,2,10,2,6,3,2,1,1,5,2,4,3,7,6,2,9,4,8,3,7,3,3,5,4,7,0,0,2,4,2,3,6,9,2,6,3,2,6,2,9,8,6,6,6,9,13,7,7,8,6,9,3,9,4,9,5,6,6,5,1,4,3,0,1,1,0,4,4,2,1,1,1,1,0,3,4,0,1,2,0,0,2,0,0,0,2,0,0,0
S01009771,,461,,4,1,6,5,9,8,6,5,9,6,0,4,10,9,6,10,14,6,4,3,7,9,7,7,11,10,1,9,2,9,2,7,2,5,0,7,5,7,7,9,1,15,2,5,10,5,11,5,13,10,14,8,2,7,12,7,11,9,7,2,5,3,11,6,3,2,1,3,0,7,2,1,1,0,1,0,3,0,2,0,2,0,0,2,1,0,1,0,0,0,0
S01009772,,368,,6,5,1,3,4,3,6,5,4,9,2,0,3,2,2,2,7,6,7,5,4,7,1,5,4,0,6,4,4,9,6,1,1,8,4,6,10,6,9,3,7,4,3,5,4,7,6,6,7,9,7,6,7,4,11,6,3,2,6,4,5,4,6,3,6,2,3,2,0,0,3,3,0,5,2,3,2,4,1,3,1,0,2,2,1,1,0,2,2,1,5
S01009773,,348,,5,5,7,5,7,4,10,8,6,6,6,8,3,7,2,2,8,11,5,7,2,6,5,5,6,5,9,5,4,1,2,3,6,4,5,8,7,10,9,4,9,16,9,7,9,7,6,4,3,7,4,2,4,3,0,2,1,4,1,2,1,1,3,0,2,0,1,3,0,2,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0
S01009774,,303,,4,9,4,6,6,10,7,9,13,11,8,8,2,6,3,2,6,6,2,3,0,1,1,2,2,10,3,3,5,6,3,1,3,1,6,8,21,7,7,4,4,4,5,8,6,4,4,5,4,2,7,1,1,3,3,3,4,1,0,2,3,2,0,1,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S01009775,,440,,2,3,9,3,5,5,4,4,5,4,1,9,4,6,3,2,4,3,4,5,4,5,7,8,9,9,8,1,1,4,14,8,8,6,0,2,4,3,2,5,5,5,4,8,3,10,7,10,7,6,6,5,4,8,7,9,6,6,5,2,3,9,6,10,5,4,8,6,2,4,4,6,4,7,4,4,6,4,3,8,2,3,1,3,1,2,2,0,0,0,3
S01009776,,384,,8,4,7,14,1,2,3,5,5,9,8,3,5,5,9,5,2,6,5,2,3,8,8,11,4,3,12,15,8,3,8,7,3,4,2,4,3,8,2,7,1,4,9,5,2,4,8,8,7,5,5,9,4,3,8,6,4,3,6,4,5,1,2,0,0,2,4,0,3,1,0,1,2,2,3,1,0,0,1,3,0,4,4,0,0,1,2,1,0,1,4
S01009777,,268,,9,2,2,3,5,6,7,3,2,4,3,4,3,1,1,1,4,5,2,0,0,4,5,5,10,9,7,2,5,10,2,9,7,9,4,1,8,2,6,3,3,3,2,3,4,1,4,5,3,2,4,7,3,2,1,7,3,2,1,1,0,0,3,1,0,4,2,2,1,3,0,1,1,0,2,2,3,3,0,1,0,2,0,0,1,0,0,0,0,0,0
S01009778,,437,,4,4,3,3,0,3,4,5,6,5,2,1,2,11,2,7,6,1,5,2,2,1,6,6,6,4,4,9,7,3,1,3,0,5,5,3,4,0,4,5,6,2,5,8,6,4,7,3,8,8,5,5,5,7,4,4,7,9,7,4,4,4,7,7,5,6,10,10,10,7,13,7,8,6,11,2,5,5,4,3,6,5,7,6,1,2,1,1,1,2,3
S01009779,,308,,4,4,2,3,4,2,4,2,2,2,8,2,8,6,0,0,3,2,4,4,2,2,4,5,2,5,11,9,10,6,5,6,10,3,3,2,1,1,2,0,4,2,6,1,1,4,3,2,1,3,2,8,4,4,4,4,1,3,8,6,3,4,0,0,1,1,9,2,6,0,0,2,1,4,4,5,3,6,5,7,3,3,2,0,1,1,5,0,0,2,2
S01009780,,376,,6,7,5,4,6,3,9,1,4,5,1,3,4,7,7,9,7,7,10,5,1,4,7,7,7,8,10,11,6,6,6,4,4,2,3,4,4,2,2,9,5,10,3,6,6,7,2,13,7,2,8,8,6,6,2,8,3,5,4,3,4,6,4,6,4,0,3,3,3,3,1,0,0,0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
S01009781,,299,,4,5,5,3,5,7,8,6,2,2,2,3,6,6,6,5,1,4,2,3,0,1,6,1,3,3,2,2,6,5,3,6,1,4,4,3,2,2,4,7,4,3,3,3,4,4,5,4,3,4,9,7,6,1,4,5,6,1,2,3,3,2,5,4,3,3,4,2,0,2,4,5,2,3,4,3,2,2,1,4,0,4,1,2,1,0,1,0,0,0,1
S01009782,,353,,8,3,6,8,5,6,7,5,5,3,8,2,6,6,2,1,6,6,7,2,4,4,7,5,5,4,6,6,8,11,9,12,11,15,6,5,6,3,7,7,6,6,6,5,4,6,7,2,2,3,5,3,7,4,2,5,3,6,2,3,1,0,1,2,4,3,2,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
S01009783,,405,,3,5,4,5,9,9,7,6,3,8,0,8,1,7,3,1,5,7,2,1,3,4,14,8,4,2,12,3,6,4,5,10,5,8,6,6,4,6,1,5,6,12,3,9,6,11,6,11,11,8,6,15,7,5,8,5,4,6,5,3,2,2,4,0,2,2,2,3,4,1,2,5,3,3,2,0,1,1,0,1,2,1,2,2,0,1,0,0,0,0,0
S01009784,,406,,3,5,6,6,5,3,5,10,3,3,9,2,5,4,2,7,6,10,6,7,3,7,2,3,4,7,8,4,5,5,4,4,9,3,5,5,7,0,4,5,7,5,7,8,6,3,5,8,9,9,7,9,4,7,11,3,0,9,9,4,5,2,5,5,3,5,1,2,2,2,4,3,5,1,5,1,4,3,4,2,4,0,1,1,0,0,2,1,1,0,1
S01009785,,427,,5,5,3,5,2,2,3,4,4,2,0,4,2,1,3,2,6,13,9,8,4,5,3,3,7,3,7,7,0,9,9,6,2,4,8,4,1,4,3,5,6,3,9,6,6,12,7,6,9,9,6,7,8,9,5,15,6,5,7,6,2,6,2,8,7,4,7,5,1,0,3,6,3,4,5,4,0,2,5,2,5,0,4,5,5,0,0,3,2,2,1
S01009786,,486,,7,7,6,7,5,0,0,9,9,4,7,8,6,4,7,1,6,6,8,11,4,6,5,8,1,5,6,11,6,13,3,4,2,9,6,4,6,9,3,2,8,3,8,7,7,11,13,5,7,15,8,10,7,6,8,12,5,6,2,2,3,0,3,5,1,4,1,4,6,4,4,4,2,1,4,8,9,3,6,4,5,3,1,1,2,5,1,1,2,3,5
S01009787,,439,,4,3,7,4,5,6,3,3,7,2,4,6,7,3,7,4,5,7,3,8,7,7,5,3,6,4,7,3,5,4,1,6,3,5,6,4,0,1,6,11,6,6,5,6,5,3,6,9,11,7,3,9,8,6,10,6,5,7,5,2,5,3,10,5,4,8,6,8,2,7,7,5,4,6,6,5,3,3,4,3,4,3,5,0,0,0,1,0,1,0,4
S01009788,,456,,2,5,4,7,6,1,3,1,1,4,1,2,4,4,5,4,6,11,1,7,4,9,8,5,3,10,3,8,6,6,3,5,2,3,2,1,0,4,5,6,4,4,0,1,7,11,9,5,8,14,2,6,9,12,8,11,11,5,6,3,12,3,3,2,6,6,3,4,1,8,5,3,3,6,5,8,7,6,4,14,4,11,4,6,7,1,0,1,3,0,2
S01009789,,479,,2,7,6,0,8,5,1,7,4,4,0,4,4,4,3,6,5,3,5,2,5,7,10,4,4,6,9,5,3,7,2,7,6,3,7,6,3,0,2,9,8,8,7,5,8,9,2,10,8,10,17,6,7,9,5,3,7,7,6,5,7,7,6,8,7,9,3,2,3,3,2,5,4,8,4,6,7,6,6,8,8,6,7,2,3,2,0,3,0,0,5
