"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01006568,,458,,4,2,0,3,3,4,1,1,0,1,2,1,2,0,3,0,1,0,5,4,13,12,22,22,21,9,29,25,18,30,17,15,22,17,17,3,6,2,4,9,4,6,0,7,4,8,6,5,3,9,2,3,1,3,3,5,6,4,5,2,4,1,4,0,1,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
S01006569,,262,,1,0,4,3,3,1,2,1,3,0,0,1,3,2,0,2,4,0,4,2,8,4,4,6,7,8,10,12,13,7,12,4,5,5,1,7,8,7,6,0,3,1,6,1,0,7,3,2,3,6,3,1,2,1,4,4,3,6,1,1,3,0,4,2,0,3,1,3,0,1,2,1,2,1,2,0,2,1,2,0,2,0,0,0,1,0,0,0,0,1,0
S01006570,,399,,5,4,6,6,8,3,3,5,6,5,5,4,3,5,2,1,9,8,0,3,7,8,4,8,15,9,4,6,0,12,3,12,8,7,6,4,5,7,7,3,4,9,9,12,7,5,10,8,4,8,7,3,0,6,0,7,5,2,5,3,4,6,3,6,2,0,5,2,1,4,4,0,1,2,1,2,2,2,1,1,0,1,0,2,2,1,2,1,0,0,1
S01006571,,467,,8,4,7,8,3,10,3,6,3,9,5,3,7,3,2,2,4,0,2,0,10,1,10,11,8,8,17,14,7,7,6,10,11,7,4,5,8,9,7,8,13,9,11,5,8,7,6,5,3,6,3,7,4,6,9,6,5,9,4,2,5,10,5,8,7,5,2,2,5,4,3,3,2,1,1,0,2,2,2,3,3,1,0,2,0,2,0,1,0,0,1
S01006572,,472,,5,2,4,12,6,7,10,9,1,9,4,4,8,5,9,7,10,9,8,8,0,8,5,4,6,5,6,1,2,0,2,3,0,4,4,4,2,5,6,6,5,8,10,4,8,9,9,15,4,7,16,13,10,8,9,1,9,8,9,6,5,7,5,1,4,7,6,8,0,6,6,2,1,1,5,4,0,5,1,2,3,0,4,0,3,4,2,0,1,1,0
S01006573,,360,,4,1,2,3,7,2,7,3,6,8,7,4,8,5,8,1,6,5,6,4,2,4,0,6,2,1,5,6,7,4,3,2,3,4,4,5,7,4,3,4,6,8,13,9,7,6,8,11,1,8,8,8,9,8,5,5,4,9,3,4,5,2,3,4,5,3,0,1,4,1,1,3,1,1,2,2,1,3,1,0,0,0,0,1,1,1,0,0,0,0,1
S01006574,,514,,8,6,2,10,7,3,6,1,3,9,1,12,3,11,9,5,5,15,8,6,4,4,3,4,0,10,3,9,6,4,8,1,5,7,6,10,7,7,7,7,5,8,6,9,8,8,9,4,4,13,14,17,12,8,7,8,10,5,8,12,5,2,5,6,4,11,11,2,5,3,3,6,3,3,3,2,0,0,7,1,4,1,0,1,0,0,3,2,0,1,3
S01006575,,483,,6,4,9,8,1,10,2,5,1,3,6,6,7,7,7,8,6,5,7,0,8,9,4,8,18,16,11,6,16,5,12,4,8,8,2,3,10,7,13,10,9,4,2,7,5,9,7,10,5,6,12,9,8,7,2,8,4,6,6,4,5,6,5,3,4,8,4,3,2,4,1,2,2,3,2,1,1,1,1,0,3,1,3,1,0,0,0,0,0,0,1
S01006576,,389,,7,5,6,6,3,5,3,3,5,7,4,3,4,6,5,6,2,6,4,2,4,7,8,7,10,9,6,8,8,10,6,9,15,9,0,7,6,3,6,8,2,7,6,6,10,9,7,4,4,4,4,8,8,6,4,5,4,3,3,7,4,1,2,3,4,1,2,0,3,3,1,0,3,1,0,0,1,1,2,0,2,1,0,3,2,0,0,0,0,0,0
S01006577,,392,,2,7,5,7,3,3,6,4,5,3,3,3,5,1,3,1,3,3,1,2,5,5,8,13,12,12,14,7,15,15,7,11,13,16,0,12,3,4,2,7,3,5,7,11,5,7,3,7,5,4,5,7,2,4,5,7,3,4,4,4,2,4,7,1,2,3,3,1,1,1,0,1,2,0,2,2,0,2,1,0,0,0,1,1,0,0,2,0,0,0,0
S01006578,,566,,6,8,1,2,5,4,2,2,0,1,1,5,1,0,1,5,0,0,0,3,10,12,16,12,17,20,21,18,26,37,19,16,21,15,13,11,11,10,10,8,7,9,4,6,11,8,16,6,3,11,3,3,8,7,5,6,3,3,4,3,3,6,3,4,2,7,5,2,4,2,2,2,0,1,0,1,1,2,1,2,2,1,0,1,3,2,1,0,2,2,6
S01006579,,543,,7,1,4,4,1,4,0,6,1,1,0,1,1,1,0,1,1,0,2,4,9,12,16,18,25,34,36,27,29,24,23,22,19,17,18,7,14,8,2,12,14,11,5,6,6,3,2,16,3,0,3,4,2,6,0,4,5,7,2,1,5,2,0,1,1,1,1,0,1,1,0,0,1,2,0,1,0,2,1,1,2,0,1,1,1,2,0,1,0,1,1
S01006580,,385,,3,0,0,1,0,5,0,1,2,2,1,4,4,2,3,0,4,0,3,3,5,5,5,4,10,13,12,16,20,14,15,12,11,15,9,13,4,7,7,3,4,6,8,6,4,6,6,8,6,1,2,4,10,5,2,4,3,4,3,10,9,3,4,3,2,1,3,0,1,3,2,0,0,0,1,4,2,1,0,2,0,0,2,0,1,0,1,0,0,0,0
S01006581,,484,,6,4,5,3,3,4,10,4,4,7,7,8,8,8,8,9,11,9,12,2,3,4,4,4,5,6,1,9,2,7,4,5,1,8,4,5,5,4,6,11,10,7,3,4,9,15,5,8,7,10,14,11,5,5,7,10,11,3,8,9,12,2,3,6,5,5,3,4,7,5,1,2,1,4,4,2,4,2,0,3,3,2,4,1,1,3,1,0,0,0,3
S01006582,,499,,7,6,7,2,7,3,0,0,1,1,0,1,0,0,1,4,2,0,2,7,6,10,16,15,21,21,20,20,16,22,24,22,13,27,17,9,17,12,6,4,4,5,4,6,9,6,7,4,2,2,5,3,5,2,3,4,6,10,5,5,3,4,2,3,5,2,2,0,1,1,0,1,0,1,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,1
S01006583,,380,,4,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,2,2,5,13,9,19,18,16,21,13,20,18,28,21,23,16,2,4,6,13,14,10,6,7,4,7,2,2,2,1,3,4,3,1,3,3,1,4,0,0,2,2,2,3,1,1,0,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S01006584,,307,,1,3,3,4,0,2,0,2,1,2,0,0,0,3,1,2,0,3,2,8,16,7,8,7,14,11,8,6,16,13,9,8,10,7,9,10,8,7,4,8,0,4,0,4,7,6,6,1,3,4,3,3,5,1,4,2,4,2,3,3,4,1,1,2,0,2,0,1,2,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
S01006585,,434,,9,2,6,3,2,0,3,1,3,5,2,0,3,2,3,3,1,3,2,2,9,17,20,13,16,13,14,18,15,12,9,14,16,10,2,5,3,12,8,5,10,3,4,7,7,1,2,4,0,8,3,3,2,0,0,4,6,5,5,1,3,7,6,4,6,4,3,3,3,3,7,5,2,1,2,2,2,2,1,1,3,1,1,0,0,0,0,0,1,0,0
S01006586,,544,,3,1,5,1,1,0,1,1,0,1,0,2,1,0,1,0,2,1,2,8,16,31,29,18,23,23,15,27,17,21,18,12,15,11,9,10,8,3,5,11,6,6,0,6,10,4,6,3,5,4,4,3,5,2,4,2,5,5,5,10,7,5,8,11,6,8,7,4,2,5,3,1,3,0,4,1,1,2,1,2,2,3,1,1,4,3,0,0,0,0,1
S01006587,,295,,4,5,3,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,3,3,5,5,5,28,16,14,19,14,10,14,8,12,12,7,7,6,7,6,6,3,1,0,5,6,4,2,0,2,4,1,4,4,5,0,0,2,3,1,3,0,1,2,3,2,2,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006588,,331,,6,5,3,1,6,0,0,2,0,0,0,1,0,2,1,0,0,2,1,6,15,25,18,20,15,15,16,15,20,15,16,14,10,8,7,5,5,2,5,3,1,5,2,0,1,1,3,0,2,0,8,2,2,1,1,2,1,1,4,2,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,436,,4,0,3,4,1,0,3,0,1,1,0,1,3,1,0,1,0,2,0,12,14,16,31,17,23,31,21,23,20,17,12,16,14,7,10,7,6,6,5,6,8,3,4,4,5,7,7,2,4,1,4,4,1,0,0,4,3,2,2,2,3,3,1,3,4,4,3,1,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S01006590,,440,,5,1,3,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,4,5,15,18,16,21,22,14,22,21,19,14,10,19,15,8,9,12,3,5,6,5,4,10,1,10,3,2,5,4,2,9,6,5,4,5,5,2,3,1,3,4,2,3,3,4,4,5,1,1,3,1,0,1,0,0,3,0,1,2,1,0,0,1,1,0,1,0,0,0,0,0
S01006591,,387,,8,5,6,0,3,2,2,1,0,2,1,4,4,1,3,1,2,3,1,3,7,12,7,20,18,13,15,22,9,22,14,14,10,3,14,9,10,5,12,10,4,5,0,3,7,4,0,1,4,2,6,2,2,9,4,4,5,1,3,3,1,2,1,3,3,2,1,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S01006592,,402,,3,3,6,3,2,3,1,0,3,0,3,2,0,1,1,0,2,2,1,1,9,5,11,5,19,21,22,18,26,26,12,11,12,20,11,11,7,7,13,7,3,7,7,3,5,3,5,3,4,3,2,7,4,4,4,2,2,2,2,1,2,2,1,2,4,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
S01006593,,434,,4,5,3,2,3,3,1,2,3,0,0,3,2,0,0,1,1,3,3,5,7,13,9,17,24,13,23,19,27,15,18,16,14,12,9,11,7,6,9,5,8,3,8,6,0,9,3,5,2,6,4,7,5,3,4,3,1,0,3,3,4,2,3,4,1,1,2,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
S01006594,,242,,2,3,3,2,1,0,0,2,1,1,0,0,1,0,1,2,1,2,1,2,1,7,9,8,5,4,6,0,3,6,7,6,9,13,12,5,3,10,0,3,0,0,5,6,4,4,2,1,0,2,1,0,3,5,4,1,3,4,2,3,0,0,5,4,0,3,2,3,4,0,4,1,4,1,3,1,3,0,2,4,1,0,2,0,0,1,1,0,1,0,0
S01006595,,478,,3,8,2,0,3,4,1,2,0,6,1,1,2,0,2,5,1,3,2,6,1,11,17,9,11,27,15,23,15,11,19,25,24,17,10,12,8,9,9,7,10,3,5,9,5,2,4,10,2,5,11,4,5,7,2,6,3,2,5,3,3,2,4,8,4,4,2,3,0,1,0,1,1,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,2
S01006596,,393,,14,5,4,5,4,1,4,2,4,1,3,4,4,0,1,0,2,2,2,0,4,2,11,12,7,15,13,16,8,6,13,8,8,7,7,11,9,8,8,5,12,6,5,8,6,7,6,3,5,7,3,2,1,3,4,5,10,5,3,4,6,3,3,2,1,2,5,2,1,1,0,1,0,2,0,2,0,2,1,0,1,2,2,1,1,0,0,1,0,1,5
S01006597,,312,,5,0,0,1,2,0,0,1,2,0,0,0,0,1,1,1,1,0,0,3,5,10,9,17,13,17,22,10,17,20,7,11,14,9,13,8,5,0,6,7,3,3,6,2,7,2,0,5,0,0,6,1,3,7,1,3,1,2,0,1,6,1,1,0,1,0,2,1,1,0,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S01006598,,523,,8,13,7,10,9,7,4,6,3,4,1,4,9,6,2,4,2,0,0,6,8,6,3,5,6,2,10,8,7,8,6,5,15,14,5,5,12,0,15,11,7,19,9,6,6,9,5,12,6,12,11,6,6,9,10,7,6,10,9,6,7,8,4,8,13,7,4,2,1,7,3,4,1,3,0,3,6,0,3,2,0,2,2,1,1,1,0,0,2,0,1
S01006599,,414,,2,3,1,3,5,4,4,3,0,0,1,1,2,2,0,1,2,3,2,1,6,18,1,7,14,9,7,10,17,10,8,7,12,9,10,9,5,9,8,9,7,6,7,8,5,6,2,3,7,5,1,8,4,7,7,5,6,3,7,5,3,7,5,2,3,8,1,0,4,3,2,5,8,2,0,0,0,1,4,4,2,3,1,3,1,3,0,1,2,0,2
S01006600,,546,,11,2,3,4,3,9,0,7,2,3,0,3,1,7,5,6,3,3,3,4,9,9,5,8,15,13,6,6,9,15,14,10,19,13,16,9,7,12,2,12,10,9,10,14,7,4,6,5,9,9,6,2,10,5,5,8,9,9,7,1,3,2,4,7,6,6,5,1,2,4,5,3,5,3,3,4,4,4,5,4,6,4,7,2,2,2,3,2,0,0,5
S01006601,,530,,3,4,5,2,4,4,9,2,1,2,0,1,2,4,3,6,4,2,1,5,9,11,11,9,14,17,17,10,5,16,20,19,13,11,13,10,12,9,9,5,4,6,9,12,6,3,9,9,12,9,9,9,5,8,7,12,5,4,5,6,4,7,4,6,2,4,4,2,5,4,2,2,4,5,1,2,2,1,2,5,2,0,1,2,1,2,1,0,0,0,0
S01006602,,419,,5,7,6,4,4,3,3,3,6,2,1,0,8,3,1,3,7,5,6,5,5,0,3,4,7,2,7,5,10,3,7,8,6,6,4,8,11,7,5,8,6,13,9,9,9,5,5,8,7,3,5,3,7,9,4,8,13,2,4,1,5,7,2,5,6,6,1,1,3,0,3,3,3,3,3,3,2,5,2,3,6,2,0,3,2,0,5,1,1,2,3
S01006603,,397,,5,6,6,5,7,3,2,3,8,5,5,4,4,5,8,3,2,5,1,5,5,5,3,5,4,2,7,3,5,4,8,6,7,8,3,6,6,3,1,3,7,5,5,5,6,8,5,7,6,6,4,6,7,3,9,5,7,5,2,6,3,6,9,9,7,5,0,10,2,2,3,2,0,3,5,3,5,2,2,4,2,4,2,1,1,0,1,0,2,0,2
S01006604,,325,,1,3,3,0,5,0,3,2,4,2,2,2,3,2,4,6,1,4,7,10,6,3,4,10,4,5,4,4,6,6,6,5,3,2,4,1,1,3,1,2,1,7,8,9,2,5,5,0,8,4,9,1,6,5,7,4,6,8,2,1,5,3,3,3,3,10,3,1,1,11,2,1,4,5,5,1,3,1,4,4,1,3,1,2,0,0,0,1,1,1,0
S01006605,,359,,6,6,1,5,8,1,3,1,5,3,1,2,2,2,3,5,6,3,2,1,7,4,0,2,7,11,14,3,8,8,9,7,8,5,5,5,7,0,12,6,1,4,3,4,3,3,9,5,2,5,6,8,9,9,2,2,3,2,2,1,3,2,0,0,5,2,4,2,3,2,3,3,1,5,6,3,4,4,3,4,1,4,1,1,0,3,5,2,0,0,6
S01006606,,408,,7,7,7,5,0,3,1,2,1,6,2,2,2,3,4,3,3,0,6,6,6,1,12,11,5,3,7,1,7,0,3,5,8,4,5,5,8,5,4,5,0,8,7,5,7,13,11,11,6,3,4,1,1,3,5,9,6,4,7,9,3,6,4,6,2,9,5,5,6,6,5,2,3,3,7,7,4,3,5,5,2,2,1,2,2,5,1,0,1,1,0
S01006607,,422,,5,9,2,2,5,9,1,3,1,5,2,4,7,3,8,1,5,4,3,7,5,8,6,10,7,11,4,2,4,5,6,3,7,4,4,5,0,10,5,5,4,8,7,6,3,6,9,12,9,5,11,9,9,12,5,7,5,4,7,6,2,1,3,5,3,5,1,3,3,1,6,3,6,0,7,6,2,2,5,3,2,4,1,0,2,1,1,2,0,0,1
S01006608,,383,,1,6,6,1,5,5,5,4,4,6,3,4,7,7,1,7,4,4,2,6,7,6,5,1,5,3,2,5,7,6,0,7,5,4,3,5,3,3,5,4,4,4,9,7,3,7,5,4,6,10,6,5,5,8,6,8,4,4,10,4,6,4,8,6,4,6,4,5,2,5,5,7,4,4,3,3,2,2,2,1,1,1,2,0,0,2,1,0,0,0,0
S01006609,,498,,3,13,4,2,8,2,4,3,2,3,7,4,7,3,3,8,12,6,2,7,8,8,2,6,8,8,7,3,4,8,7,8,7,3,6,11,6,3,10,4,4,9,6,3,6,13,8,8,7,5,5,8,8,5,16,6,11,4,9,3,5,2,7,6,7,14,5,2,1,4,4,8,6,3,5,4,7,4,5,4,7,2,4,3,0,2,1,1,1,0,0
S01006610,,210,,6,0,1,4,4,3,1,1,3,1,3,5,1,0,3,1,2,2,2,2,5,3,3,4,4,4,3,3,2,3,1,2,3,4,3,4,4,1,1,2,2,1,2,4,0,3,1,3,1,5,3,3,4,5,3,6,1,3,3,1,1,1,2,2,4,2,1,1,0,1,1,2,3,3,2,2,3,3,4,5,2,2,2,0,0,1,0,1,0,0,1
S01006611,,427,,9,5,7,7,5,3,5,0,4,5,7,2,0,5,2,3,0,8,7,9,12,3,2,4,2,3,0,12,4,8,9,10,6,9,9,2,10,4,4,13,2,3,4,6,7,8,6,5,10,5,7,5,7,4,14,8,5,6,4,5,7,2,1,1,5,3,0,3,2,0,4,3,2,3,2,6,4,5,5,4,2,8,0,3,2,2,3,0,1,1,3
S01006612,,425,,2,7,2,2,4,5,5,3,5,5,4,5,4,2,3,2,5,2,5,5,6,6,8,6,10,9,5,3,4,6,4,6,4,3,8,8,5,6,8,7,7,9,3,2,4,7,9,6,8,15,7,5,5,5,7,7,5,3,10,7,5,2,4,4,5,9,4,5,5,2,1,2,3,3,4,6,4,1,5,1,2,1,5,4,3,1,1,1,1,0,1
S01006613,,311,,1,3,6,0,4,7,2,5,8,6,3,3,2,6,3,8,8,3,4,1,1,6,3,4,4,6,4,7,3,3,2,4,0,3,1,8,9,5,2,4,7,4,3,6,5,6,4,13,6,9,6,5,10,2,7,5,3,3,3,6,2,1,4,3,3,1,2,1,1,2,1,1,0,0,1,1,2,2,0,4,1,2,0,0,1,0,0,0,0,0,0
S01006614,,336,,5,6,5,10,3,3,3,11,7,9,5,4,6,8,5,3,5,1,3,3,2,1,1,2,2,0,6,6,1,5,5,11,6,7,10,8,6,4,11,2,10,5,6,14,3,11,8,3,2,9,5,5,5,7,6,2,5,2,2,2,1,2,3,1,3,0,0,1,3,2,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0
S01006615,,401,,4,8,8,12,12,4,5,6,3,7,7,6,8,6,10,4,6,7,6,4,0,4,3,2,3,0,3,2,6,3,8,4,3,11,10,10,5,5,10,11,13,13,9,9,15,4,6,6,10,7,3,1,4,4,3,8,4,7,4,2,2,6,2,2,2,2,0,2,0,2,3,0,0,2,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0
S01006616,,383,,5,6,5,2,1,3,4,3,1,1,3,4,3,2,5,5,4,5,3,5,4,7,5,13,5,7,8,8,9,6,6,3,11,11,5,6,3,7,4,4,1,4,8,6,8,17,4,5,8,7,15,6,10,10,10,8,9,4,4,6,5,1,2,1,0,6,2,0,3,3,0,1,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
S01006617,,317,,2,3,4,5,4,1,2,4,5,1,1,5,8,3,1,3,4,3,4,3,0,4,8,4,4,7,0,0,2,3,0,5,4,2,2,8,2,0,3,2,5,6,5,4,5,9,5,3,8,11,7,4,6,4,5,6,6,5,2,4,4,5,6,3,6,7,3,4,1,2,5,4,4,4,4,0,4,2,5,1,1,1,1,0,0,2,1,1,0,0,0
S01006618,,245,,3,1,1,1,2,4,1,2,1,0,1,1,2,0,0,0,3,4,6,4,3,2,2,3,2,3,5,2,4,5,2,3,0,0,1,1,3,3,2,3,2,1,3,6,4,4,5,2,3,6,4,11,4,5,8,6,9,5,3,6,1,6,8,3,6,7,2,3,3,3,3,2,2,1,3,3,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0
S01006619,,430,,9,4,8,3,6,1,4,6,5,3,4,3,4,6,5,4,4,9,2,3,7,5,3,4,0,1,9,4,8,6,6,3,7,8,2,3,6,5,6,4,12,12,4,6,6,7,5,11,6,6,9,3,7,11,4,4,7,9,5,11,6,5,11,8,5,8,8,3,7,3,5,2,4,2,2,1,2,2,0,1,3,2,0,1,2,0,0,0,0,1,1
S01006620,,382,,4,4,4,3,4,3,2,5,3,4,1,1,1,4,3,2,4,2,5,2,7,7,3,3,3,4,4,9,3,0,5,7,10,9,7,1,7,5,2,6,11,4,6,3,5,6,9,7,3,8,6,8,6,4,6,12,4,7,5,5,9,12,6,5,5,4,3,3,6,4,3,4,2,4,2,1,4,1,2,0,6,2,1,3,0,0,0,0,0,0,2
S01006621,,242,,4,3,5,0,5,2,4,7,2,1,4,5,1,0,3,1,0,1,0,3,4,1,1,3,1,5,3,1,4,3,4,4,5,4,3,3,3,5,5,4,5,3,2,4,1,5,4,1,4,4,4,7,3,4,3,2,2,3,3,2,4,5,5,5,5,5,4,3,5,1,3,4,1,1,1,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0
S01006622,,331,,6,4,3,3,2,2,1,2,3,3,1,3,3,3,6,3,8,2,5,8,3,4,9,6,3,3,10,11,8,6,6,6,1,4,9,7,5,7,9,5,6,7,2,3,1,9,9,8,9,7,8,4,7,12,3,2,6,4,4,2,1,2,0,4,2,1,3,1,1,1,3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S01006623,,374,,7,4,1,4,1,3,2,3,1,1,2,3,5,4,2,4,2,2,4,6,8,3,5,6,7,8,5,7,5,8,8,9,7,8,3,6,9,3,2,1,9,9,0,5,9,9,7,5,2,10,3,4,6,7,6,7,10,4,4,2,7,5,1,5,4,5,7,4,2,3,3,4,2,0,3,2,2,2,3,1,1,3,1,1,3,0,1,0,2,0,0
S01006624,,559,,0,3,0,1,2,5,4,0,1,1,0,2,1,2,0,1,1,4,0,2,4,18,20,24,8,23,5,18,21,15,12,19,16,11,12,27,22,10,10,14,10,13,7,4,7,7,11,7,6,14,13,4,6,9,10,4,7,7,6,4,8,4,5,2,4,2,7,3,3,3,0,3,2,0,1,2,2,0,3,2,3,1,1,2,1,0,0,0,0,0,0
S01006625,,314,,4,4,5,3,3,4,1,1,1,3,3,3,2,3,2,2,2,2,0,4,5,6,7,6,6,8,6,9,4,6,3,2,8,4,2,4,4,3,2,6,1,10,5,4,5,4,4,6,6,7,6,2,4,6,10,6,2,4,5,6,3,9,5,3,3,1,2,2,2,2,3,3,2,2,4,2,0,2,1,1,0,2,1,1,0,0,0,0,1,0,1
S01006626,,334,,5,4,5,5,2,2,1,4,2,2,3,6,2,5,4,5,2,2,2,8,8,7,1,5,1,5,4,0,0,5,9,7,7,9,6,7,4,6,7,15,3,4,8,6,2,2,0,6,5,5,5,2,1,6,2,5,9,2,3,7,1,3,3,5,3,5,2,2,1,3,4,2,3,1,0,4,6,1,2,3,1,3,2,1,0,0,1,1,0,1,3
S01006627,,454,,3,10,11,7,6,3,2,1,1,0,2,1,0,4,1,2,1,5,1,4,5,9,16,12,9,14,2,13,9,17,6,19,19,15,8,9,5,3,12,4,9,9,6,9,9,7,9,13,9,8,8,11,5,8,5,2,2,4,5,6,1,5,3,1,2,3,5,1,2,2,2,1,1,2,2,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0
S01006628,,650,,12,11,5,7,3,4,3,1,2,3,4,1,1,1,1,0,1,8,3,7,14,14,11,20,17,26,26,32,26,20,32,20,9,13,13,17,12,17,13,13,8,6,15,15,3,9,4,5,11,13,8,10,7,14,6,9,5,5,11,4,8,6,0,7,2,3,0,1,1,1,0,0,0,0,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1
S01006629,,377,,7,3,9,6,4,6,6,2,2,1,5,1,12,4,4,5,5,1,6,7,5,13,3,6,9,8,6,8,6,6,8,5,5,6,4,3,6,2,3,2,3,6,0,6,8,2,5,3,8,7,6,7,5,6,1,6,4,0,2,7,3,6,2,6,4,6,4,4,1,2,1,5,0,1,2,3,2,0,2,4,0,2,2,0,3,2,2,0,0,0,6
S01006630,,304,,6,2,5,3,7,4,4,2,1,6,7,6,3,4,6,4,5,3,7,7,10,3,4,5,2,2,6,0,5,7,2,2,1,0,3,3,1,2,3,1,1,8,5,3,3,4,3,2,6,6,5,6,6,3,5,7,2,5,6,6,2,6,3,4,4,5,2,3,2,0,6,1,2,3,0,1,1,3,2,1,3,0,0,1,0,2,0,0,0,1,0
S01006631,,475,,4,7,7,4,3,4,6,4,1,5,5,3,6,5,0,6,2,2,0,9,4,10,8,3,7,12,9,6,3,17,12,7,11,7,6,9,8,7,4,3,5,6,7,6,11,6,3,4,8,5,12,4,13,11,7,8,8,4,8,6,6,3,2,6,8,4,5,4,6,6,5,4,3,2,6,2,2,0,1,2,1,7,0,6,1,2,0,1,1,0,1
S01006632,,393,,4,9,5,9,6,4,7,2,3,2,3,2,7,6,7,2,0,1,2,2,6,3,5,2,4,10,10,9,7,1,9,12,14,6,4,13,11,3,7,6,3,7,9,1,6,7,7,12,3,9,3,9,6,4,8,9,6,5,2,3,3,2,3,5,4,2,2,4,1,3,3,1,3,1,1,2,0,1,1,0,2,0,2,0,1,0,1,0,1,0,0
S01006633,,340,,7,7,5,8,5,5,4,8,4,3,5,4,7,7,5,8,5,6,6,4,4,12,6,4,4,9,0,2,5,5,3,3,7,4,6,2,2,6,4,3,3,6,5,5,4,7,5,7,4,2,0,9,8,5,6,3,4,6,0,2,2,3,2,1,1,8,4,2,1,3,3,2,4,1,1,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
S01006634,,323,,10,7,0,10,8,5,3,4,0,5,3,5,7,5,6,6,7,6,3,2,2,2,4,7,3,6,12,10,3,5,5,3,4,7,9,4,5,5,6,4,2,6,9,2,0,7,2,4,2,6,4,4,1,5,4,2,4,2,6,1,0,2,7,1,4,2,4,1,1,3,1,0,3,1,1,0,1,2,2,2,1,1,0,1,0,0,0,0,0,1,0
S01006635,,343,,7,4,6,4,10,6,7,5,3,7,6,0,1,8,5,5,2,4,3,3,6,1,4,7,8,6,4,4,3,4,2,1,7,3,2,1,4,2,12,6,6,3,9,5,11,3,5,7,5,6,9,7,7,4,4,1,2,5,1,4,4,0,2,1,1,3,2,3,2,4,2,8,3,2,3,1,2,2,0,3,3,0,2,0,1,0,0,1,0,0,1
S01006636,,406,,2,12,9,7,6,3,9,5,6,9,8,6,5,5,9,3,9,4,2,6,3,10,4,5,6,5,5,6,2,6,8,5,6,9,9,4,6,10,9,8,6,10,10,3,6,5,4,8,7,5,5,0,6,5,3,2,6,0,5,2,6,5,3,4,1,4,3,0,1,3,2,0,1,4,2,1,4,0,3,0,3,0,0,1,1,2,0,1,0,1,1
