"Table 1b: Estimated population by sex, single year of age, 2011 Data Zone area, and council area: 30 June 2016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Council Areas,All Ages,,,,,MALES,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01008168,East Lothian,431,,8,8,12,6,9,3,7,3,0,12,4,2,8,5,3,3,6,9,9,5,5,4,6,4,3,5,6,5,4,5,2,1,2,2,8,2,7,4,10,4,6,9,3,7,7,7,9,6,6,3,10,10,7,7,3,4,3,4,4,9,10,3,5,5,8,2,0,7,3,6,2,4,6,5,2,2,1,1,3,1,2,4,1,3,0,1,1,1,2,1,4
S01008169,East Lothian,354,,12,6,6,7,9,3,2,12,6,3,4,0,4,2,3,3,0,2,2,1,4,4,2,2,4,5,11,7,6,0,2,5,2,3,5,8,5,2,7,1,3,7,1,3,4,5,7,8,2,5,7,5,7,3,3,10,6,5,5,9,6,5,3,5,6,2,4,4,2,2,5,3,2,1,4,0,2,1,3,1,3,3,4,0,2,0,0,2,0,1,1
S01008170,East Lothian,297,,3,1,1,6,5,5,2,2,1,2,2,2,5,1,3,2,4,4,3,5,5,6,11,4,3,7,3,2,3,1,1,1,3,2,0,4,2,5,0,5,3,4,4,5,1,4,4,2,6,8,3,14,5,6,4,9,6,8,9,8,3,2,2,5,4,0,4,3,1,3,5,3,2,2,3,0,3,0,1,1,1,0,1,6,1,0,0,0,1,0,0
S01008171,East Lothian,362,,5,6,4,5,4,1,6,7,2,6,1,7,5,5,4,6,2,2,2,3,3,1,7,5,5,6,4,8,7,1,2,1,3,3,6,4,6,5,5,5,7,6,5,6,1,7,2,4,2,7,8,11,8,2,9,7,4,5,5,9,6,3,0,1,3,5,5,4,6,2,2,2,5,2,2,2,4,3,1,3,1,2,4,1,3,2,0,0,1,1,1
S01008172,East Lothian,271,,3,4,2,2,2,8,4,2,1,6,2,2,0,4,3,5,3,2,3,5,5,5,4,2,4,8,2,5,1,2,0,7,0,4,1,2,2,1,4,0,2,4,3,2,4,4,4,7,8,1,2,0,5,5,2,3,5,7,4,4,2,4,7,3,5,4,0,2,4,7,3,2,6,4,3,3,1,2,2,1,3,0,1,0,0,0,2,2,0,0,0
S01008173,East Lothian,309,,4,2,4,4,2,2,1,1,5,4,3,0,4,0,6,7,6,6,5,5,7,4,1,6,9,3,4,0,1,4,4,1,2,2,1,9,2,4,5,1,5,3,0,5,4,4,4,5,5,5,4,8,2,7,4,2,7,6,7,8,3,7,1,3,3,6,5,4,2,3,6,0,6,3,4,3,2,2,2,0,2,3,1,0,0,0,0,1,0,0,1
S01008174,East Lothian,229,,1,0,5,2,3,0,2,2,3,2,0,3,2,2,2,0,3,2,2,1,4,4,2,4,1,5,3,2,6,0,2,2,5,3,2,4,0,3,0,10,0,2,4,5,1,0,4,3,2,4,2,0,4,6,0,7,4,7,6,7,7,4,2,4,1,6,5,1,3,6,5,0,2,0,2,0,3,1,1,0,1,0,2,1,2,1,0,0,0,0,2
S01008175,East Lothian,367,,9,9,7,0,11,5,3,1,7,1,2,2,4,2,4,4,2,2,5,3,5,3,2,4,3,3,13,10,9,6,6,5,8,4,5,5,0,1,2,1,1,0,11,12,11,7,4,5,2,5,5,7,9,8,4,7,11,10,5,4,5,4,5,0,3,7,3,5,3,5,3,2,3,1,2,3,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0
S01008176,East Lothian,383,,6,3,2,3,1,7,5,2,2,4,3,3,1,4,5,4,5,3,0,4,4,3,5,6,5,4,3,4,6,5,5,5,6,5,1,2,3,3,3,2,2,4,3,17,5,3,5,5,4,2,2,1,1,6,15,8,5,8,11,5,5,8,5,9,7,11,10,5,9,8,4,8,3,4,1,3,0,1,0,3,3,3,3,4,2,1,0,0,3,0,1
S01008177,East Lothian,378,,5,5,0,1,7,4,6,5,11,7,5,2,6,4,4,6,2,4,1,3,3,3,4,3,6,6,2,3,3,4,1,4,8,5,9,9,6,6,6,4,2,7,5,3,9,5,5,2,6,2,4,7,1,6,6,8,11,6,0,5,5,3,5,3,2,3,4,6,4,6,0,3,3,7,3,3,4,1,2,2,3,4,2,4,2,2,1,4,1,2,1
S01008178,East Lothian,287,,6,2,6,2,2,5,4,0,1,1,2,5,1,0,2,2,2,1,1,2,6,3,5,5,2,3,2,0,4,4,4,4,4,1,4,1,2,2,3,4,5,2,4,3,1,6,1,1,2,4,3,2,1,3,6,6,6,7,9,4,4,3,2,1,9,4,3,3,9,7,6,7,5,1,5,8,1,2,1,1,4,1,1,3,3,1,4,0,0,1,1
S01008179,East Lothian,261,,0,3,2,5,5,1,2,9,3,0,3,7,3,3,4,7,6,4,6,2,4,6,3,3,4,5,2,3,4,3,4,0,5,0,3,0,2,3,3,2,3,2,3,1,7,7,7,4,6,8,7,9,0,8,12,3,4,5,3,2,2,4,4,0,4,0,2,3,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
S01008180,East Lothian,233,,1,1,1,0,2,2,2,5,3,1,0,2,1,3,3,4,4,1,4,1,4,4,7,5,2,5,0,4,0,5,3,7,0,1,2,2,0,8,1,2,2,4,5,1,4,1,2,4,2,3,6,3,4,4,8,4,5,6,3,4,6,2,5,6,4,6,2,6,5,5,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
S01008181,East Lothian,322,,2,1,3,1,3,3,4,4,3,3,3,3,2,6,1,6,1,4,2,2,8,2,1,0,4,1,8,4,12,4,1,5,3,1,3,3,2,1,0,4,4,3,4,3,4,3,4,6,1,4,6,9,7,4,8,5,3,3,3,4,5,4,4,5,7,6,2,6,7,4,9,2,3,6,7,4,1,5,5,3,3,2,2,0,1,0,0,1,2,2,2
S01008182,East Lothian,418,,7,3,4,3,2,5,0,4,7,5,3,4,2,0,0,2,3,3,2,3,3,8,6,2,3,9,9,2,4,13,7,4,18,8,4,9,4,13,6,7,1,6,18,6,7,7,9,9,5,4,0,5,7,8,8,9,5,6,6,6,3,4,5,5,6,7,4,6,5,6,1,2,3,1,6,0,4,3,4,2,0,2,2,0,2,1,1,0,0,0,0
S01008183,East Lothian,285,,5,5,5,2,7,6,2,2,2,2,4,4,0,1,3,5,5,3,4,3,5,1,5,7,3,4,8,1,1,4,3,6,1,8,5,2,2,1,2,0,2,3,4,2,7,7,5,2,4,10,11,3,4,3,11,7,0,1,8,3,3,1,4,1,1,2,1,3,1,4,2,1,1,1,3,0,3,2,4,2,1,0,0,1,1,2,2,1,0,0,1
S01008184,East Lothian,391,,9,6,8,3,7,3,2,4,7,1,0,4,1,3,5,5,1,3,1,1,1,6,5,3,0,9,5,3,2,10,8,9,7,10,4,7,5,2,5,6,9,4,6,8,1,2,6,0,5,4,4,11,5,3,4,5,7,7,3,3,6,0,2,4,1,6,3,6,10,5,5,12,5,4,0,3,8,2,5,1,2,2,4,1,2,6,2,0,1,1,4
S01008185,East Lothian,443,,2,3,3,9,6,5,6,2,3,4,6,5,6,2,2,8,6,1,2,10,0,3,2,6,5,9,8,7,10,19,6,8,3,7,7,0,8,6,9,9,1,9,6,9,5,11,5,8,6,6,2,2,3,10,4,9,9,8,5,10,9,2,2,4,2,3,6,3,4,7,7,2,3,5,1,1,1,6,3,1,2,3,1,2,1,1,4,0,2,0,4
S01008186,East Lothian,438,,3,7,2,1,3,9,3,2,4,6,5,6,4,1,7,7,13,15,13,11,10,22,17,22,9,7,2,1,5,8,7,9,7,0,7,9,1,5,4,8,6,8,3,6,2,11,5,0,3,4,2,7,0,3,5,5,3,4,5,0,2,2,1,3,8,2,5,4,3,3,4,3,4,6,2,1,1,2,1,1,3,0,1,1,4,1,3,0,1,1,1
S01008187,East Lothian,311,,3,6,10,7,7,4,6,7,3,2,6,0,6,1,2,3,5,7,0,6,4,4,5,2,1,0,5,6,1,4,2,7,8,3,1,1,6,4,6,0,7,7,8,6,7,7,3,5,7,1,1,6,2,6,10,1,3,0,6,1,5,3,1,2,0,4,1,1,2,3,1,1,3,3,0,1,3,2,3,3,4,5,2,0,0,0,1,0,0,1,1
S01008188,East Lothian,429,,6,6,3,3,7,2,6,8,1,3,10,1,7,1,7,1,9,4,5,1,6,5,2,10,6,3,10,2,8,5,9,15,5,6,4,5,1,11,7,0,9,1,7,7,11,6,7,5,4,5,6,8,1,8,7,4,5,8,7,2,8,4,4,7,10,4,6,3,5,4,4,2,3,2,3,0,4,1,3,3,2,3,3,0,5,3,1,0,2,0,1
S01008189,East Lothian,261,,4,1,2,1,5,0,2,3,1,6,5,2,4,3,3,4,0,7,2,4,0,5,4,5,3,4,1,7,0,3,1,0,2,0,0,3,5,5,2,4,3,4,2,5,1,1,1,3,3,5,1,4,8,4,2,2,5,3,4,7,4,3,1,3,6,3,4,3,4,9,4,5,2,4,3,2,5,3,2,0,2,1,1,1,1,0,1,1,0,0,2
S01008190,East Lothian,386,,2,7,4,4,5,10,8,2,2,6,7,6,2,1,4,6,8,5,8,6,10,8,4,9,1,3,0,6,7,1,8,4,0,5,5,7,2,3,4,2,3,3,1,2,2,2,7,6,7,5,11,6,5,9,4,9,3,3,8,4,5,6,5,3,4,8,1,4,8,4,2,6,2,2,3,7,2,3,3,1,1,2,0,4,4,0,1,2,0,0,1
S01008191,East Lothian,262,,3,4,8,2,3,8,5,5,2,6,6,7,7,3,3,3,3,2,3,7,7,5,2,3,7,5,1,6,1,3,5,2,1,0,1,2,2,7,2,3,1,3,0,0,2,1,2,3,1,4,7,0,5,5,5,5,3,1,1,3,2,4,2,2,1,3,1,2,3,3,4,5,0,1,3,2,4,0,4,0,0,1,2,0,1,2,0,0,0,1,2
S01008192,East Lothian,372,,4,3,3,4,5,0,7,0,5,3,2,4,3,5,8,7,12,9,2,0,5,2,6,8,9,0,2,0,6,11,6,4,4,5,7,5,8,13,6,0,3,5,4,0,6,3,9,6,6,4,3,2,6,2,3,10,6,8,4,8,11,6,3,6,4,11,7,0,3,4,0,1,3,3,0,1,4,1,4,2,0,1,2,1,3,0,0,0,0,0,0
S01008193,East Lothian,415,,6,5,6,1,4,8,3,6,9,6,6,4,7,6,6,3,7,4,5,3,6,4,7,9,9,5,8,0,9,4,2,3,1,6,6,3,3,6,3,3,7,5,9,4,5,2,6,1,3,5,7,12,8,1,7,11,13,4,10,4,7,4,5,4,6,3,4,7,6,4,4,6,4,0,3,0,3,0,3,0,0,0,3,0,6,3,2,0,1,0,1
S01008194,East Lothian,289,,2,5,3,1,4,2,3,3,4,8,2,1,2,2,5,3,4,0,3,0,3,6,1,1,2,5,4,4,2,1,4,0,5,2,2,8,2,1,8,3,4,2,5,9,5,2,7,3,4,3,6,6,6,2,4,9,0,2,2,5,8,4,4,3,7,1,1,3,5,2,2,1,5,4,1,3,2,5,1,3,2,3,1,1,1,0,0,2,3,2,2
S01008195,East Lothian,362,,8,5,9,2,5,9,6,5,6,0,5,0,3,1,5,3,7,5,4,4,2,7,6,4,10,5,6,5,4,5,6,8,14,6,6,3,9,1,5,0,7,6,4,8,4,6,3,7,7,8,8,9,4,10,5,6,7,3,0,3,2,2,4,2,3,2,4,3,1,3,1,1,0,2,2,2,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1
S01008196,East Lothian,416,,14,6,10,9,6,3,0,10,10,7,10,3,5,4,5,4,6,6,6,6,6,4,4,8,9,2,4,2,9,9,3,8,6,7,9,8,4,7,6,5,4,4,2,0,12,0,2,7,8,10,8,4,9,5,5,6,1,6,6,3,8,3,2,6,3,3,0,4,2,2,1,1,4,0,1,4,1,2,1,1,1,4,0,3,2,0,2,2,0,0,1
S01008197,East Lothian,748,,17,17,23,22,24,3,20,11,11,7,6,9,5,2,7,7,0,5,6,2,9,7,7,5,6,4,8,5,16,24,23,18,18,16,22,20,21,19,11,22,14,10,12,19,19,19,13,13,11,10,10,7,7,11,13,11,7,4,9,10,4,3,0,1,3,1,1,1,0,3,2,2,2,1,3,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1
S01008198,East Lothian,337,,5,2,3,2,0,5,5,8,3,5,8,2,3,8,4,1,6,4,2,3,8,10,5,0,4,1,6,3,5,0,4,3,7,4,5,13,1,3,4,0,5,2,9,5,7,2,3,2,9,4,0,2,7,5,5,10,2,3,6,4,1,3,4,4,3,2,7,3,5,4,4,1,2,4,5,3,4,6,3,0,1,1,2,2,0,1,0,1,1,1,2
S01008199,East Lothian,369,,3,6,6,6,4,12,11,2,5,2,9,4,5,5,4,6,4,3,4,3,3,6,4,6,7,8,6,3,4,2,3,3,5,7,4,4,8,4,2,4,8,2,4,6,11,0,5,9,1,5,7,4,4,5,3,6,8,4,2,2,6,4,7,8,0,5,2,3,4,6,2,0,1,1,6,3,1,2,4,5,0,0,0,0,0,1,0,2,1,0,2
S01008200,East Lothian,302,,4,3,6,3,4,1,4,4,5,7,6,4,7,2,6,3,5,4,4,4,0,5,5,3,4,4,2,0,0,2,2,1,2,6,4,6,3,3,0,1,5,8,4,4,2,5,0,0,4,5,9,2,4,9,4,2,4,4,4,4,2,4,1,5,1,2,5,5,3,4,2,4,7,4,0,2,3,1,5,1,5,1,5,2,2,2,0,0,0,0,2
S01008201,East Lothian,396,,3,6,3,4,8,8,1,3,9,5,6,4,0,2,6,7,1,5,2,9,6,5,1,7,9,7,9,7,7,6,4,3,5,0,3,8,5,1,3,2,1,7,6,9,5,8,6,5,9,2,3,6,3,8,10,7,7,8,8,7,1,11,4,5,2,4,7,4,3,5,4,4,1,0,1,3,3,3,1,3,2,3,2,0,2,1,0,0,1,0,1
S01008202,East Lothian,263,,3,1,4,4,4,4,0,3,3,2,3,3,0,2,2,0,1,5,2,5,4,3,1,2,2,4,3,0,5,2,2,2,4,2,2,4,0,4,0,0,0,4,1,1,1,3,0,7,4,4,9,1,7,7,6,9,4,1,4,2,5,7,2,5,3,1,2,5,7,6,4,4,5,0,5,10,1,1,1,1,2,1,4,1,1,2,1,1,0,1,2
S01008203,East Lothian,271,,5,3,4,4,4,5,2,0,4,3,6,1,7,4,5,3,3,1,3,2,1,3,7,5,0,2,3,1,1,8,3,1,8,5,5,0,1,0,7,0,9,6,3,4,5,0,4,3,6,4,3,4,4,6,6,1,6,1,5,4,0,7,3,4,1,3,1,4,2,2,2,4,0,6,2,1,2,3,4,2,0,0,1,2,1,0,0,0,0,0,0
S01008204,East Lothian,427,,2,1,4,5,4,5,4,1,7,0,2,0,5,2,6,5,4,3,4,2,3,2,4,2,2,1,10,2,5,5,4,3,0,10,4,6,4,5,5,5,6,9,1,3,10,11,1,2,12,7,8,10,8,6,7,5,12,9,5,6,4,3,2,5,8,4,5,3,8,11,4,2,6,5,3,7,8,5,2,8,5,7,3,1,3,4,3,3,1,3,5
S01008205,East Lothian,335,,4,3,3,1,5,4,4,4,2,3,2,6,3,6,4,3,0,0,3,8,6,2,4,3,7,6,5,7,4,9,4,1,2,3,0,1,4,1,2,6,0,6,0,2,5,5,5,3,9,13,5,7,5,3,9,5,10,7,7,3,3,1,7,2,7,3,3,2,3,7,3,4,5,3,3,5,2,2,4,0,1,3,1,3,1,0,2,1,0,0,0
S01008206,East Lothian,319,,2,5,1,8,5,1,8,0,3,3,8,2,5,3,4,1,4,5,9,2,1,5,6,5,3,6,5,0,3,3,7,2,0,3,4,5,6,5,3,2,0,1,0,4,6,3,4,5,7,1,0,4,7,3,7,4,8,11,3,4,8,2,3,1,4,4,6,4,4,8,2,2,5,5,3,3,5,1,3,2,1,3,1,0,1,1,0,0,0,0,2
S01008207,East Lothian,311,,7,5,2,4,9,6,5,7,5,3,11,6,5,4,6,2,1,8,3,2,6,8,4,5,6,2,3,3,5,4,6,4,1,5,3,3,3,3,2,3,3,5,4,4,8,3,2,5,4,5,6,2,2,1,6,7,7,3,4,0,4,6,5,3,2,6,1,1,1,1,2,2,4,1,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
S01008208,East Lothian,418,,5,5,10,7,9,11,16,4,8,4,3,5,6,2,0,4,5,0,7,0,7,6,6,5,3,10,8,0,1,3,8,3,8,3,10,8,1,13,10,11,9,10,9,8,6,10,6,5,12,5,5,2,7,8,4,7,5,5,10,9,3,1,3,0,2,1,0,2,0,2,2,2,4,1,3,0,2,4,1,3,1,1,1,0,0,0,0,0,0,1,1
S01008209,East Lothian,267,,5,2,6,4,4,1,0,5,6,6,5,4,4,3,0,9,0,0,4,5,5,1,3,2,2,1,3,1,3,2,1,6,3,4,10,2,4,2,6,14,13,5,3,8,6,6,5,1,3,5,4,1,1,4,3,3,2,7,1,5,3,2,4,1,0,1,5,1,3,2,0,3,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
S01008210,East Lothian,483,,1,5,12,4,7,6,7,2,6,3,6,6,6,12,9,3,5,5,4,2,4,4,5,7,10,5,1,3,6,12,1,5,1,6,8,6,6,5,4,6,11,4,0,10,4,5,7,7,10,13,4,5,9,10,5,10,11,7,10,3,8,4,11,6,5,5,4,5,12,6,3,4,1,5,8,5,3,1,2,1,1,5,3,1,4,0,2,1,3,0,3
S01008211,East Lothian,397,,4,8,7,0,3,2,5,3,1,2,4,1,4,3,6,4,5,6,5,4,5,10,4,8,3,6,7,0,4,4,7,8,7,3,1,0,3,6,6,4,5,5,5,5,1,0,2,12,3,7,5,5,10,9,3,8,12,4,2,6,8,10,7,5,8,5,5,5,7,7,4,5,2,3,3,6,6,1,4,2,2,1,3,3,0,0,0,0,1,0,2
S01008212,East Lothian,264,,2,1,5,2,0,3,3,5,2,6,4,4,6,4,2,6,4,1,6,0,4,4,2,1,9,3,2,2,2,4,4,1,1,2,1,1,3,3,2,2,3,2,2,4,1,4,4,2,2,5,9,9,4,6,7,3,6,7,10,4,5,2,5,3,4,3,4,3,4,1,0,2,4,1,0,3,0,0,3,0,1,0,1,0,0,1,0,0,0,1,0
S01008213,East Lothian,479,,2,2,5,5,7,3,1,6,7,11,6,6,7,2,4,6,8,5,9,8,8,8,14,6,8,3,1,4,2,3,4,4,2,1,7,1,9,7,6,8,5,8,5,4,6,3,10,11,6,13,13,18,17,13,7,8,3,6,5,7,9,3,4,5,4,6,0,4,5,5,8,1,0,5,3,8,3,7,2,2,0,0,0,2,1,3,0,1,2,0,2
S01008214,East Lothian,343,,7,3,5,3,2,3,3,3,4,7,1,3,2,3,4,1,3,5,2,0,3,2,6,4,3,4,3,7,5,0,5,5,3,2,6,2,3,4,6,2,7,3,3,8,10,2,4,4,0,5,5,7,3,3,5,5,4,3,4,6,6,7,5,5,2,2,7,7,4,9,4,5,5,7,3,5,2,3,3,2,4,1,2,4,0,3,1,2,1,1,1
S01008215,East Lothian,336,,2,3,6,3,6,1,1,3,7,2,3,2,2,1,4,4,3,3,6,6,0,5,3,2,3,2,2,3,3,3,0,8,2,3,3,2,3,2,4,6,1,5,6,4,0,6,10,5,10,14,6,11,1,3,8,4,4,5,6,8,7,4,5,4,5,4,5,6,7,2,2,4,3,4,1,3,2,1,2,2,3,2,0,2,6,1,2,0,0,2,1
S01008216,East Lothian,237,,2,4,0,2,2,1,0,4,5,4,0,1,2,1,5,1,2,1,4,3,4,1,4,7,2,1,7,1,4,1,1,1,5,0,0,5,1,5,4,0,0,4,5,6,2,3,2,1,3,4,7,7,8,5,8,1,3,2,5,6,4,4,0,5,8,6,1,0,2,6,3,1,5,1,4,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0
S01008217,East Lothian,290,,6,0,2,3,3,6,1,8,4,5,5,2,1,2,6,1,5,0,2,3,2,0,0,3,8,5,4,0,4,0,4,1,2,1,0,0,1,3,5,6,2,4,3,7,3,7,9,3,4,3,4,7,4,0,10,7,5,7,4,3,4,3,2,4,4,1,5,1,13,1,6,6,2,2,2,3,3,1,3,4,0,1,4,0,1,2,0,1,0,1,0
S01008218,East Lothian,748,,10,16,7,6,11,12,12,9,15,13,11,8,15,15,6,12,8,7,10,16,2,5,10,3,11,9,4,5,8,6,11,7,11,15,16,10,10,11,3,7,1,13,15,20,19,17,15,12,17,10,10,14,16,14,15,13,8,5,11,13,9,11,3,7,7,4,5,7,5,10,5,3,2,2,5,5,3,2,1,3,2,2,2,0,0,0,2,0,0,0,0
S01008219,East Lothian,485,,3,5,4,4,5,4,7,9,6,2,2,6,5,3,2,3,3,3,3,4,4,7,8,9,5,3,8,6,5,9,11,7,7,9,5,8,4,3,4,7,3,4,1,4,4,4,5,7,13,10,7,6,8,11,10,10,5,5,3,8,4,8,7,4,8,6,3,10,5,8,1,6,5,6,3,4,1,4,5,5,2,2,6,2,9,5,1,1,1,2,11
S01008220,East Lothian,300,,3,4,3,8,2,6,5,6,10,6,7,8,5,6,6,6,5,5,2,8,9,11,4,2,4,1,0,3,7,4,0,4,6,5,0,2,3,1,6,0,6,3,0,0,5,2,2,7,0,4,7,0,7,5,5,3,9,4,5,2,1,2,2,2,3,1,6,5,2,2,1,1,2,0,2,1,0,2,1,1,0,2,0,0,1,0,0,1,0,0,0
S01008221,East Lothian,346,,5,7,3,13,9,7,2,7,5,5,4,6,2,10,8,3,6,5,10,1,5,6,2,3,3,12,3,4,3,8,5,8,1,8,6,7,3,6,3,2,5,8,2,4,4,1,2,10,4,1,4,8,4,0,4,2,10,5,6,2,1,0,0,2,2,3,3,2,3,5,1,0,3,1,1,1,3,0,1,1,0,2,3,1,0,0,2,0,0,0,3
S01008222,East Lothian,325,,2,4,2,0,1,5,7,4,7,10,6,2,1,1,5,4,6,5,5,7,6,3,5,3,4,3,1,6,2,4,6,2,2,1,3,1,7,3,5,4,2,6,6,4,2,7,4,3,8,7,9,4,2,5,1,8,3,5,1,4,3,2,0,3,0,7,1,3,4,2,5,5,6,8,3,1,3,0,3,4,3,2,2,0,2,3,0,0,0,1,3
S01008223,East Lothian,280,,1,3,0,0,3,4,3,1,5,1,8,3,5,1,8,2,1,2,4,4,2,5,4,1,4,2,4,7,5,4,5,7,7,0,1,1,1,3,0,3,7,4,2,0,2,5,5,2,4,5,2,5,4,5,4,1,6,6,7,5,3,1,1,4,4,1,3,2,7,11,2,4,0,0,6,3,2,3,1,4,1,2,1,1,3,1,0,2,0,0,1
S01008224,East Lothian,377,,5,1,3,0,4,6,2,0,2,1,3,4,2,1,9,3,6,2,1,1,4,7,3,1,5,3,5,1,4,3,3,5,5,10,5,2,1,2,4,2,4,5,5,7,0,6,7,4,6,10,5,6,6,12,11,8,5,11,5,6,6,11,7,12,3,5,4,9,5,5,7,5,2,6,5,1,2,3,2,3,2,1,2,1,3,0,1,2,0,1,1
S01008225,East Lothian,306,,2,6,1,3,3,4,7,2,5,1,6,5,6,4,1,1,0,3,4,0,3,9,7,7,2,8,4,1,7,5,0,0,3,0,2,1,0,0,4,2,8,2,10,3,1,6,6,3,6,1,4,2,1,5,9,6,2,7,5,6,8,7,6,2,2,8,4,6,4,4,6,1,6,4,1,0,1,0,5,2,0,0,2,1,1,1,2,0,0,0,0
S01008226,East Lothian,344,,4,7,2,5,2,9,4,6,5,6,0,2,5,1,3,5,5,5,1,4,6,4,3,4,7,2,1,5,1,2,2,4,4,6,9,2,3,4,2,1,5,1,4,5,2,6,0,4,5,5,6,6,6,6,2,4,2,7,10,7,10,3,1,7,2,8,9,3,1,5,5,7,3,3,1,0,2,0,1,3,3,3,3,3,1,2,0,1,3,3,2
S01008227,East Lothian,404,,10,7,7,7,5,4,7,4,4,5,2,5,10,5,2,1,3,3,6,3,3,4,8,3,6,5,7,4,1,4,13,7,2,4,1,7,6,6,3,2,5,3,7,1,11,2,6,7,9,7,5,7,0,2,4,6,4,4,9,9,6,2,8,0,1,7,5,3,5,5,5,0,4,9,2,5,1,5,5,8,3,3,3,1,0,0,3,1,0,0,0
S01008228,East Lothian,324,,1,6,2,4,5,2,0,5,4,0,5,5,4,1,2,3,3,4,3,0,2,2,3,4,7,0,2,3,4,6,2,9,2,0,0,2,3,1,0,6,2,1,2,7,9,8,7,2,6,9,3,12,3,5,11,6,4,5,0,6,5,6,4,4,6,3,3,8,4,2,6,4,5,0,1,2,4,4,2,3,3,4,2,4,0,2,2,2,1,2,1
S01008229,East Lothian,326,,2,7,3,7,3,5,6,6,2,1,8,5,2,1,6,4,8,2,3,6,3,4,3,4,5,6,7,3,3,4,3,5,1,9,5,1,4,7,5,1,2,3,0,2,3,4,7,1,6,7,4,5,3,5,5,4,3,4,7,1,3,4,4,4,1,3,3,2,6,6,4,4,1,3,5,1,5,7,1,2,2,1,3,0,0,0,2,0,1,1,1
S01008230,East Lothian,392,,5,6,3,10,2,9,1,5,10,8,7,5,1,2,11,2,1,4,6,7,7,9,7,4,7,7,3,5,5,4,6,9,3,8,4,6,10,16,4,1,4,6,8,4,5,2,7,6,11,5,8,6,6,8,3,6,2,10,8,4,8,5,1,4,2,1,1,1,2,2,1,4,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
S01008231,East Lothian,386,,1,1,8,3,3,8,3,13,10,11,17,11,12,5,6,6,6,9,5,8,2,3,1,0,0,4,3,2,1,0,1,4,2,4,9,5,4,11,3,9,10,9,10,6,13,10,11,6,9,12,10,11,4,5,5,8,6,1,4,2,0,4,4,1,0,0,1,0,1,2,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
S01008232,East Lothian,419,,14,8,7,14,10,12,14,11,1,6,4,13,7,9,3,5,7,1,4,2,2,6,2,8,5,3,1,1,7,5,7,5,11,7,10,10,7,9,7,8,8,9,4,8,14,15,2,5,10,10,7,7,2,6,6,4,5,2,3,2,1,3,0,0,1,1,1,0,2,0,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S01008233,East Lothian,368,,7,6,9,5,10,14,7,15,7,4,8,4,3,1,4,1,2,0,1,1,5,5,4,4,5,1,4,2,3,4,8,6,5,5,13,14,9,11,5,11,10,5,5,11,7,5,3,4,2,5,3,7,8,4,3,4,0,4,0,9,1,0,3,2,3,2,1,3,4,1,2,1,0,2,2,1,0,1,1,0,0,0,1,0,3,0,1,0,0,1,0
S01008234,East Lothian,210,,3,1,2,3,4,3,1,0,1,3,3,2,1,3,3,0,1,2,1,2,3,2,4,1,1,0,3,1,8,2,0,2,0,5,1,2,2,0,4,2,0,2,5,4,4,2,3,4,1,0,3,6,4,8,4,3,0,4,0,0,3,5,4,2,5,4,1,3,6,4,1,2,3,3,2,1,3,5,2,0,3,1,2,3,2,0,1,0,0,0,0
