"Table 1c: Estimated population by sex, single year of age, 2011 Data Zone area, and council area: 30 June 2016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Council Area,All Ages,,,,,FEMALES,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01006551,Aberdeen City,349,,5,1,2,6,6,6,4,2,2,0,0,0,2,8,2,6,0,3,1,4,6,1,4,7,9,6,0,3,5,7,0,4,4,8,5,6,8,2,1,4,1,4,0,8,4,6,4,3,4,2,3,6,11,10,9,4,4,5,3,7,8,3,3,0,0,4,1,6,4,0,3,4,4,3,5,5,7,3,5,5,7,5,4,3,2,3,3,0,0,1,0
S01006552,Aberdeen City,455,,6,1,3,5,6,1,4,2,6,3,3,4,3,2,5,2,5,2,3,3,1,6,6,6,4,7,9,4,6,8,8,10,9,5,3,12,5,6,5,5,6,2,6,10,8,5,2,7,5,5,7,8,5,5,8,8,12,3,10,8,5,6,8,6,10,7,2,7,5,9,4,10,4,4,5,5,3,3,6,1,5,0,1,0,3,3,2,1,1,0,5
S01006553,Aberdeen City,502,,4,3,2,6,3,5,1,6,5,2,6,10,5,3,7,1,2,7,1,2,3,3,2,9,8,6,7,8,8,7,1,3,1,4,9,8,2,3,5,6,8,6,5,5,6,10,5,6,4,6,11,3,5,10,7,7,11,6,5,8,2,6,10,12,2,10,6,6,7,7,4,10,9,6,8,10,3,4,7,6,8,1,9,2,2,7,5,5,5,3,2
S01006554,Aberdeen City,431,,6,8,12,4,5,7,2,0,4,7,1,1,4,1,1,4,5,1,2,6,1,11,6,7,8,10,11,3,7,7,6,9,7,7,10,10,8,7,7,2,4,4,3,5,6,1,2,7,6,0,0,2,3,6,5,4,6,4,4,9,5,4,3,4,2,5,0,4,5,6,5,3,4,5,2,1,3,4,4,3,0,6,4,3,3,5,7,4,7,1,13
S01006555,Aberdeen City,357,,2,0,1,3,10,3,7,1,2,8,2,4,0,0,0,5,3,6,5,2,2,1,3,13,7,7,6,11,7,5,9,15,12,0,10,3,8,4,2,2,4,13,7,4,9,3,7,5,0,3,4,4,3,8,3,3,3,7,3,3,6,4,0,2,2,6,3,3,10,2,0,1,3,1,2,1,2,3,3,1,2,0,2,1,2,4,0,1,1,0,2
S01006556,Aberdeen City,419,,3,6,4,6,6,9,8,5,4,4,4,6,1,5,4,1,2,3,3,3,1,3,2,9,3,9,3,9,7,0,9,9,9,3,10,5,8,8,6,7,10,0,3,7,7,6,6,4,6,10,3,9,5,9,6,0,4,1,5,8,0,5,1,4,4,2,7,4,1,4,3,0,1,4,2,4,6,2,1,4,4,3,5,5,6,8,4,1,0,3,5
S01006557,Aberdeen City,358,,6,2,5,3,10,9,3,4,6,3,3,6,5,1,4,2,2,0,5,0,1,4,2,8,5,8,7,17,4,5,7,0,2,8,4,0,9,6,4,3,3,1,1,8,2,1,4,8,6,3,3,6,7,7,6,9,0,3,3,4,3,7,3,6,6,7,6,3,3,7,5,2,0,4,2,1,4,2,2,0,4,1,1,1,1,2,2,1,1,2,1
S01006558,Aberdeen City,306,,2,3,3,4,3,3,4,2,6,0,4,4,2,2,1,1,1,1,0,1,1,10,5,12,5,2,12,11,5,9,3,1,1,12,5,9,1,1,3,8,7,2,6,9,5,3,3,4,2,4,4,2,3,1,4,2,6,4,1,5,3,3,0,1,5,0,3,4,2,5,2,2,3,2,3,2,1,1,5,2,1,1,2,6,0,0,2,1,1,0,3
S01006559,Aberdeen City,305,,0,4,2,2,3,2,3,2,4,3,0,7,4,2,3,2,2,3,0,0,3,2,2,4,3,2,6,2,8,5,6,4,1,5,4,8,4,6,3,6,1,2,3,2,5,5,7,9,7,6,3,5,3,5,7,2,6,3,4,6,9,9,7,1,3,2,2,1,5,6,1,3,2,3,5,0,1,0,1,1,4,4,2,0,3,0,3,1,0,2,1
S01006560,Aberdeen City,526,,4,9,9,4,8,6,12,5,8,2,6,5,4,3,2,7,7,3,4,0,5,1,9,5,10,8,3,4,6,8,6,4,7,16,13,10,12,1,7,4,7,12,6,9,3,5,9,11,10,8,12,6,6,10,9,10,6,6,2,4,2,11,7,4,5,8,7,3,5,5,5,2,3,8,4,3,3,1,3,2,4,1,3,2,2,7,4,4,1,3,6
S01006561,Aberdeen City,351,,4,3,2,3,3,1,4,0,7,4,4,9,1,4,5,6,0,7,6,1,0,0,3,3,7,1,4,5,0,4,2,5,2,1,9,5,7,2,2,5,5,0,0,6,9,10,4,1,6,7,4,6,5,11,4,7,6,8,4,8,5,4,1,5,6,11,3,8,7,1,1,6,2,1,3,4,2,3,2,2,3,3,3,3,1,0,2,1,0,2,4
S01006562,Aberdeen City,469,,5,6,3,6,8,2,8,2,4,3,4,5,3,4,4,5,4,4,7,3,0,0,1,4,7,5,9,1,5,7,5,2,3,8,1,4,7,11,7,11,8,8,4,11,7,8,11,8,6,9,7,11,9,7,7,3,10,9,5,4,7,5,7,10,4,6,5,6,1,2,4,6,4,6,5,2,5,7,6,3,4,3,3,2,2,3,1,4,1,1,4
S01006563,Aberdeen City,347,,6,1,3,6,0,0,5,4,0,6,2,2,3,4,3,4,2,4,3,4,1,0,3,4,10,4,3,0,0,4,2,7,12,12,6,0,9,6,3,12,6,14,1,6,5,5,6,1,0,8,2,0,7,2,2,4,5,7,2,1,7,3,5,4,6,3,8,0,4,8,1,4,2,1,6,1,2,8,4,5,1,4,5,0,7,3,0,0,0,1,0
S01006564,Aberdeen City,509,,3,5,6,5,4,5,6,6,3,4,4,4,1,1,2,2,2,1,2,1,7,6,14,10,19,18,9,20,14,19,18,23,9,13,11,10,19,9,7,4,1,9,9,2,7,10,0,3,8,5,4,11,3,3,5,5,6,3,3,3,3,7,5,3,6,4,0,7,2,2,1,2,3,3,3,2,1,2,1,0,5,1,6,4,2,0,1,1,2,0,4
S01006565,Aberdeen City,449,,3,6,2,2,3,1,2,5,3,2,1,0,1,0,0,1,1,2,10,16,29,29,29,19,20,21,16,16,13,16,11,7,16,2,5,6,8,2,8,3,8,3,4,10,8,0,7,3,4,3,4,1,3,3,2,5,1,0,1,2,1,2,2,2,1,5,3,4,2,1,2,0,0,1,5,1,0,2,0,1,0,1,1,1,0,0,1,0,0,0,1
S01006566,Aberdeen City,394,,1,4,7,4,1,0,2,2,2,2,0,1,0,2,2,3,6,3,0,9,10,6,13,6,14,16,16,20,16,5,14,11,18,14,3,4,7,4,5,3,4,1,1,2,10,4,2,4,3,11,1,6,2,3,3,4,8,2,2,4,3,3,2,4,1,5,4,5,4,5,2,4,3,0,3,2,3,0,1,1,1,1,1,1,0,1,1,0,0,0,0
S01006567,Aberdeen City,399,,8,3,3,1,2,0,2,0,3,1,0,0,0,1,1,3,2,3,1,6,12,17,17,17,19,20,17,14,18,10,18,12,5,3,6,4,3,4,8,0,6,1,8,4,4,2,4,2,4,0,1,3,8,7,6,5,3,1,7,2,2,4,0,3,3,3,3,1,2,4,3,1,3,0,0,2,3,2,1,2,1,0,2,1,2,0,1,5,0,0,3
S01006568,Aberdeen City,444,,1,1,2,2,1,4,3,6,1,3,1,2,1,1,0,3,1,2,2,6,4,12,12,16,22,27,26,32,29,28,12,32,8,0,4,2,17,2,10,3,2,0,10,7,4,3,0,5,4,5,7,5,3,4,0,2,5,1,2,5,6,1,1,2,3,5,0,1,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
S01006569,Aberdeen City,322,,3,3,2,1,2,4,2,2,2,0,3,0,2,3,0,1,2,4,0,5,7,17,5,11,7,22,11,13,16,9,8,5,11,0,10,5,7,0,6,0,0,5,5,6,0,3,4,1,2,0,4,5,0,5,5,3,0,2,10,3,3,3,1,3,2,2,1,3,2,2,2,0,4,3,4,1,1,1,1,0,3,1,2,1,0,0,0,0,1,0,1
S01006570,Aberdeen City,365,,2,3,3,3,6,1,6,5,1,4,4,3,2,0,3,1,2,3,2,7,0,1,0,1,4,10,10,13,12,16,11,12,7,3,8,11,4,4,3,8,7,2,1,4,7,12,5,4,5,8,3,4,1,3,6,4,5,5,4,5,7,4,2,1,3,4,2,0,0,4,4,3,3,3,3,2,1,2,0,1,1,4,3,1,2,0,3,2,2,0,4
S01006571,Aberdeen City,466,,5,3,5,4,4,6,5,1,4,3,10,6,6,7,3,5,6,6,8,3,1,4,1,5,8,20,11,7,10,14,1,7,3,11,2,15,10,8,11,3,6,5,7,6,7,8,13,1,6,8,8,9,8,9,6,0,5,7,4,4,4,3,6,5,2,6,1,8,4,4,3,1,4,0,4,5,2,1,1,2,4,1,2,2,2,2,1,1,2,2,2
S01006572,Aberdeen City,498,,3,5,2,9,5,2,7,0,11,15,5,7,3,6,5,9,4,5,7,2,0,2,4,14,6,6,8,2,3,2,3,5,4,1,3,6,10,14,0,8,4,8,9,6,13,7,6,6,6,11,12,9,11,9,7,9,12,11,10,5,3,7,3,0,5,6,5,5,9,5,2,6,5,3,1,2,3,7,3,4,4,2,6,1,2,3,4,0,0,4,4
S01006573,Aberdeen City,392,,2,1,6,3,5,4,8,2,4,12,5,12,4,9,10,4,5,7,4,6,2,1,7,7,6,6,3,3,0,6,3,6,4,4,1,2,6,0,6,5,9,6,3,6,5,9,11,5,7,8,8,9,11,11,11,7,5,4,5,5,9,6,1,4,1,1,0,4,2,3,1,3,2,5,0,1,0,1,3,2,3,1,1,1,0,0,0,0,0,1,0
S01006574,Aberdeen City,511,,4,2,8,1,10,9,11,5,2,13,0,7,6,2,8,10,10,5,7,9,4,0,5,1,8,6,7,2,5,10,9,5,5,7,12,6,5,4,5,4,0,8,8,7,10,12,1,13,11,14,12,9,6,3,10,0,8,8,7,7,5,8,3,4,5,3,4,6,7,3,4,0,2,3,3,1,3,2,6,2,3,4,2,3,1,4,2,2,5,3,15
S01006575,Aberdeen City,454,,5,6,5,9,3,1,2,8,0,8,4,5,5,3,4,6,7,2,6,9,0,4,1,12,6,8,4,9,13,14,11,6,10,9,2,10,7,8,13,5,10,1,11,6,7,4,1,10,5,6,2,7,8,14,10,8,4,3,3,6,11,0,0,2,3,3,3,3,3,4,2,3,3,5,5,2,2,3,3,0,3,3,2,1,3,0,1,2,0,3,0
S01006576,Aberdeen City,343,,1,1,6,4,4,2,5,2,1,5,2,1,4,5,6,5,2,4,0,2,4,6,2,2,10,11,5,6,7,14,5,10,7,11,4,8,10,0,5,7,3,4,9,14,9,5,2,8,11,1,2,7,2,2,5,2,4,5,1,6,4,2,0,1,3,6,1,0,1,1,3,1,1,2,4,1,2,1,1,0,0,1,1,0,2,1,0,1,1,0,3
S01006577,Aberdeen City,395,,8,6,2,4,5,2,2,2,7,0,0,5,2,7,5,0,4,5,2,3,7,6,1,10,13,13,6,10,20,17,12,9,6,13,7,12,4,11,5,0,4,4,3,3,3,4,5,6,4,1,2,5,1,7,5,5,2,7,5,7,3,4,2,3,5,2,2,0,1,1,1,1,3,0,1,4,5,1,2,2,1,1,1,3,0,0,3,2,0,0,5
S01006578,Aberdeen City,566,,5,3,4,4,3,1,4,3,3,0,3,3,2,3,1,1,2,3,1,10,10,18,15,8,32,40,26,15,23,23,16,25,18,25,13,18,11,1,9,10,7,9,7,5,2,0,10,6,1,4,9,7,3,8,2,3,3,0,5,3,4,4,3,5,3,3,6,6,2,1,0,2,1,0,1,2,2,1,0,0,0,0,0,1,3,1,0,1,0,2,3
S01006579,Aberdeen City,461,,5,5,2,3,5,2,0,0,0,1,1,1,4,0,0,1,2,1,1,1,7,11,14,11,34,15,28,30,14,33,17,18,18,5,17,24,8,9,5,2,5,13,6,5,1,3,4,1,0,3,5,0,10,4,7,2,3,0,4,0,2,1,0,1,0,1,3,4,1,1,1,1,1,2,0,2,0,0,1,0,0,1,3,1,0,2,0,0,1,0,0
S01006580,Aberdeen City,347,,5,0,2,6,3,1,1,5,1,4,3,2,3,2,1,3,0,3,0,1,0,14,1,7,9,12,11,23,16,9,9,8,7,11,15,10,3,6,2,9,3,3,0,9,7,3,4,7,2,0,4,1,6,2,1,5,5,5,5,7,0,6,2,0,3,1,1,1,0,4,2,1,3,1,0,0,0,1,1,3,0,1,0,1,1,0,3,0,1,3,0
S01006581,Aberdeen City,468,,5,4,2,5,6,4,7,4,5,3,5,2,4,5,2,7,0,4,6,1,1,6,2,6,2,3,5,8,3,8,4,4,6,6,2,12,5,5,4,6,6,13,9,6,4,4,6,10,5,10,9,8,11,10,20,5,13,7,12,6,8,5,5,8,4,0,2,1,8,11,4,2,2,3,6,3,5,9,2,2,0,1,3,3,2,2,3,1,1,1,8
S01006582,Aberdeen City,328,,5,5,1,3,2,2,2,1,0,4,0,0,1,0,0,0,3,2,1,7,10,7,8,17,14,13,22,25,10,21,16,8,0,5,8,4,0,6,5,5,0,6,3,7,2,4,3,0,4,0,1,2,3,2,3,1,3,2,0,2,5,3,4,1,1,3,2,1,1,2,0,3,0,0,0,0,0,1,1,0,0,3,2,1,0,0,0,1,0,2,0
S01006583,Aberdeen City,347,,2,4,2,2,2,0,1,3,0,1,2,2,1,3,2,1,1,1,1,14,33,27,24,16,17,14,16,13,12,10,14,11,9,5,1,6,4,4,4,2,3,2,0,2,3,1,5,2,4,9,2,3,0,2,1,0,0,4,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,4
S01006584,Aberdeen City,299,,1,3,1,4,0,5,0,3,1,1,1,1,0,0,1,1,0,1,3,11,11,17,11,14,12,10,14,10,7,7,16,5,5,7,3,7,9,2,3,10,3,4,0,2,0,3,1,4,1,4,6,3,4,4,4,4,2,0,3,0,3,2,2,1,2,1,0,3,2,1,2,1,0,0,1,0,0,2,0,1,1,1,0,0,1,2,0,0,0,0,0
S01006585,Aberdeen City,365,,3,3,4,5,3,2,3,2,1,1,1,5,0,1,0,2,1,1,2,4,11,9,5,12,15,17,20,19,22,11,17,16,3,5,0,6,11,3,1,4,7,4,1,4,5,1,5,2,3,1,0,1,5,7,4,0,4,2,0,2,0,5,2,4,3,0,3,3,3,2,1,2,2,1,2,2,0,1,2,3,1,5,1,1,0,1,2,0,0,0,4
S01006586,Aberdeen City,458,,2,4,1,6,0,1,0,0,1,4,0,1,0,0,0,0,0,1,1,11,21,16,21,27,20,23,20,13,27,15,16,12,7,8,9,4,5,0,7,2,1,0,2,3,0,4,9,3,3,2,2,4,0,6,3,1,2,1,2,3,0,7,1,5,8,4,2,8,5,8,8,3,1,5,2,3,9,0,1,0,2,1,3,1,3,2,2,0,1,1,5
S01006587,Aberdeen City,285,,1,2,4,1,4,2,3,1,0,3,1,0,1,1,0,0,0,1,2,3,13,24,18,11,19,19,9,14,16,6,12,6,3,1,2,4,5,2,5,4,3,8,0,2,4,2,4,1,2,1,5,2,1,1,0,4,6,2,0,1,0,0,0,0,2,0,1,2,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
S01006588,Aberdeen City,279,,3,1,1,0,0,2,0,0,2,0,0,0,1,1,0,0,1,1,1,6,17,15,12,17,12,22,16,13,14,4,12,6,10,7,5,5,5,4,7,4,3,10,4,3,2,8,1,1,1,2,0,1,0,0,0,3,0,0,1,2,2,1,0,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,Aberdeen City,307,,3,3,5,5,5,7,4,3,2,2,3,1,0,0,3,3,1,1,2,12,13,16,12,13,15,10,16,12,14,13,10,7,3,4,4,5,5,5,5,3,0,5,4,0,4,0,1,1,2,3,5,2,2,0,3,2,3,1,2,2,0,3,0,1,3,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
S01006590,Aberdeen City,314,,2,1,1,2,1,1,2,5,0,1,2,0,1,1,0,3,0,3,0,2,17,12,12,6,12,7,17,21,16,7,19,10,8,9,6,10,13,2,2,1,5,4,4,3,5,1,2,2,3,0,3,3,2,2,2,1,4,2,4,3,1,2,2,0,2,1,0,2,2,3,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
S01006591,Aberdeen City,364,,3,5,6,5,1,8,1,2,2,0,0,3,2,1,3,0,2,1,2,7,8,16,3,8,23,23,9,11,5,20,16,14,9,8,2,6,9,2,8,1,5,4,2,3,6,0,1,9,3,4,3,4,1,4,5,4,3,7,3,2,2,0,6,2,2,2,2,6,2,3,2,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
S01006592,Aberdeen City,296,,6,0,0,5,3,1,2,3,2,0,1,1,1,0,1,1,2,1,1,9,3,7,13,5,14,13,10,11,14,14,13,15,4,11,8,1,9,9,6,2,4,4,7,2,3,4,1,0,2,1,5,3,0,6,2,2,0,3,1,0,3,2,0,0,0,2,0,0,1,0,3,0,2,0,2,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0,1
S01006593,Aberdeen City,344,,7,3,3,0,1,3,3,4,2,3,1,0,1,4,0,1,1,1,3,3,8,4,7,6,6,26,14,11,18,16,23,13,13,6,3,11,5,6,9,5,1,2,3,4,5,0,2,0,4,6,5,8,2,0,3,4,1,6,3,2,0,2,0,0,2,4,1,2,1,0,4,0,1,2,2,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1
S01006594,Aberdeen City,287,,1,3,2,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,2,1,5,1,5,8,15,13,12,13,6,11,8,11,6,6,2,4,1,4,3,3,2,3,2,0,4,1,1,4,1,2,3,2,4,4,0,1,3,4,5,0,1,3,5,0,3,0,7,4,1,3,3,2,2,2,6,2,8,3,2,3,6,3,2,3,2,2,0,1,2,1,7
S01006595,Aberdeen City,472,,6,4,6,4,6,3,4,4,1,3,1,2,0,4,3,1,6,3,1,2,5,9,9,13,14,6,21,18,28,24,16,15,10,21,17,13,9,8,10,10,8,7,5,4,2,4,2,4,10,4,1,1,8,3,4,5,4,5,4,7,1,4,1,5,0,2,3,2,6,2,3,0,1,2,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,1
S01006596,Aberdeen City,359,,5,4,1,5,1,2,5,7,2,7,0,2,4,0,3,1,3,1,2,4,3,3,6,8,10,9,7,12,4,7,11,21,7,6,5,2,2,5,12,0,6,1,10,9,5,8,5,3,0,4,1,5,8,5,2,6,5,2,8,6,1,2,0,2,3,4,2,2,2,1,3,0,1,0,4,0,2,1,0,1,0,3,4,1,2,3,2,1,2,1,11
S01006597,Aberdeen City,199,,3,0,0,2,0,0,3,0,1,0,1,0,2,0,0,1,3,1,1,3,2,7,5,7,8,14,8,13,11,10,10,6,6,2,5,3,0,3,2,3,1,5,0,3,2,2,2,1,3,2,4,1,3,1,1,0,1,4,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,0,2
S01006598,Aberdeen City,498,,7,14,5,9,7,8,8,2,3,6,5,4,5,1,5,5,2,2,3,1,3,5,3,4,2,5,11,7,8,12,5,15,12,9,10,5,4,6,7,10,13,8,12,12,8,3,6,10,4,11,8,2,7,6,6,9,5,12,8,5,7,5,5,2,6,10,0,2,6,7,2,3,4,4,3,1,4,5,4,3,4,1,2,1,2,0,1,2,1,1,0
S01006599,Aberdeen City,382,,4,4,1,2,1,4,3,0,2,0,0,0,1,0,0,0,2,1,0,5,10,17,0,2,10,6,12,11,8,16,18,15,12,6,0,13,5,2,9,3,2,2,4,6,3,2,9,4,1,1,3,9,3,2,2,1,7,5,7,1,9,4,4,7,4,5,3,4,4,4,1,3,2,1,5,2,4,3,0,2,5,4,0,5,4,5,0,2,0,1,6
S01006600,Aberdeen City,643,,6,6,5,4,2,0,0,5,5,2,4,5,3,7,3,3,5,1,8,26,5,12,11,12,15,17,14,15,12,9,12,13,15,17,15,3,6,11,8,9,1,4,7,6,3,4,10,4,2,11,7,4,7,19,4,5,8,4,8,9,7,3,5,7,3,0,4,2,3,6,5,3,2,1,4,5,11,6,2,4,8,12,6,7,9,9,6,8,7,6,24
S01006601,Aberdeen City,493,,3,5,6,3,2,4,8,0,3,2,1,3,2,2,1,3,5,4,3,6,10,4,10,6,12,17,4,12,18,9,10,13,8,7,12,10,14,10,4,10,8,3,3,14,5,4,8,6,7,9,7,11,6,5,9,7,6,5,8,4,3,7,3,1,3,0,7,2,6,7,2,1,5,7,6,3,1,4,2,3,3,1,3,2,3,3,0,1,0,0,3
S01006602,Aberdeen City,452,,9,7,5,2,4,0,3,3,8,2,7,2,4,1,8,4,2,0,2,1,0,2,4,1,12,7,7,8,10,10,7,7,7,14,4,5,8,6,8,6,9,4,3,0,4,8,2,6,3,5,9,4,8,8,6,6,7,7,6,5,4,3,3,2,3,5,3,5,2,4,3,3,4,4,3,5,7,3,5,6,2,8,4,6,8,5,6,4,3,2,10
S01006603,Aberdeen City,442,,7,5,6,0,8,5,6,4,9,3,5,2,2,3,3,3,5,3,3,5,7,3,3,7,8,10,7,8,3,6,13,7,3,14,8,6,1,6,7,4,3,1,7,8,4,5,8,2,6,4,7,8,9,6,7,8,6,8,3,2,3,3,3,2,5,4,0,5,6,5,5,2,3,9,3,2,6,0,5,9,3,4,3,5,6,1,3,0,3,1,3
S01006604,Aberdeen City,347,,2,3,2,2,4,8,5,3,4,4,1,4,0,3,3,2,4,0,2,5,5,7,9,0,4,3,5,6,2,2,9,7,11,0,2,3,6,1,1,1,4,3,3,8,7,3,4,7,4,4,7,4,7,5,4,6,9,9,8,12,7,2,4,3,1,5,1,8,3,6,4,6,2,1,1,5,2,4,4,4,1,0,2,1,1,1,1,0,1,0,3
S01006605,Aberdeen City,459,,8,4,6,7,7,6,8,7,5,3,8,1,1,3,7,2,7,2,7,6,1,3,5,6,4,9,14,4,4,14,11,8,10,9,7,9,12,5,5,6,9,2,5,2,9,4,4,8,3,1,3,1,7,4,8,5,5,10,4,6,4,1,4,1,2,8,4,3,0,3,4,3,2,3,3,3,3,2,6,3,5,3,6,4,7,8,3,2,3,1,4
S01006606,Aberdeen City,412,,3,3,3,3,0,0,4,2,1,2,4,0,1,4,6,0,4,3,1,3,2,9,0,4,5,4,3,4,3,2,6,2,5,2,4,0,7,4,3,4,12,4,6,2,8,6,6,2,4,3,8,14,6,7,7,6,4,6,5,11,5,7,5,6,4,1,7,5,10,6,6,4,7,5,2,9,6,5,7,7,7,8,6,6,1,2,2,6,3,4,6
S01006607,Aberdeen City,495,,6,7,2,5,2,8,5,8,3,4,10,7,7,6,6,3,2,8,2,4,9,7,0,8,8,7,6,7,7,5,10,7,6,15,3,8,11,7,6,5,4,4,3,6,5,4,12,8,1,7,7,15,16,11,4,8,2,9,7,6,3,4,4,5,5,2,8,2,2,3,4,1,6,2,4,4,7,3,0,7,5,4,4,3,1,2,2,1,7,0,4
S01006608,Aberdeen City,796,,21,13,19,8,12,12,12,10,7,11,9,8,7,9,8,2,8,3,4,10,2,11,15,21,15,20,20,14,21,19,17,21,18,18,30,10,15,13,15,6,11,4,8,10,14,14,4,11,13,9,7,11,10,4,7,5,7,5,4,8,3,6,6,8,7,4,8,7,7,6,7,5,4,2,4,7,4,2,3,4,2,0,2,0,2,2,2,0,0,1,1
S01006609,Aberdeen City,555,,5,2,5,8,4,8,10,5,4,8,6,4,9,4,0,9,7,3,8,3,2,6,14,8,9,3,5,11,5,10,7,9,6,4,8,7,12,4,12,7,0,8,5,7,8,5,8,6,12,10,11,10,8,9,9,9,5,7,4,8,8,7,9,4,4,4,11,8,6,8,6,3,3,4,1,6,6,6,2,6,5,6,2,6,4,2,5,1,0,0,2
S01006610,Aberdeen City,227,,2,3,3,1,1,4,0,0,3,3,2,0,1,2,4,1,2,2,2,1,0,1,0,2,2,3,11,3,2,5,8,5,1,1,7,4,5,1,0,0,2,2,2,3,2,2,8,0,1,6,0,4,5,2,6,6,6,6,2,4,4,3,2,3,4,2,2,2,1,0,0,1,0,0,3,3,4,3,3,5,1,2,3,0,4,0,1,1,0,0,3
S01006611,Aberdeen City,496,,4,3,4,5,9,6,6,6,7,8,5,5,8,7,5,2,4,5,6,0,5,5,6,8,8,10,6,4,4,8,13,8,9,11,16,15,6,2,5,10,5,4,3,10,2,7,3,7,3,5,4,6,8,11,12,7,10,10,5,6,10,5,7,0,2,2,4,5,3,1,3,2,3,3,6,3,2,6,4,4,3,4,3,2,5,6,3,0,1,0,2
S01006612,Aberdeen City,417,,6,6,3,3,2,3,0,4,2,2,5,3,2,3,2,0,7,4,5,1,4,1,5,6,4,6,6,9,3,1,6,6,7,10,3,10,3,5,11,3,7,5,5,3,4,4,11,5,9,8,6,10,8,11,6,6,13,0,12,5,8,6,2,4,6,4,8,5,4,5,5,2,6,8,2,0,2,1,6,3,3,2,1,2,1,1,3,2,2,1,2
S01006613,Aberdeen City,299,,1,1,4,4,4,4,2,2,2,2,3,3,3,6,5,2,2,2,1,1,4,3,5,1,7,2,4,10,3,8,4,4,5,3,5,3,5,10,6,6,2,3,5,2,12,3,2,2,3,4,7,5,8,4,9,8,7,8,5,7,3,0,2,2,0,1,6,3,2,3,0,2,4,0,1,0,0,1,0,3,6,0,1,1,0,0,0,0,0,0,0
S01006614,Aberdeen City,328,,4,3,4,5,2,6,5,3,7,5,3,4,2,2,7,6,3,4,5,6,1,3,3,4,2,3,7,3,7,4,8,7,6,5,5,3,8,9,3,5,4,10,7,3,9,6,13,13,6,2,3,6,6,5,2,3,3,4,4,4,3,2,4,2,2,0,2,3,0,2,1,0,2,1,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1
S01006615,Aberdeen City,412,,2,8,7,5,9,10,7,5,11,10,7,3,3,4,2,7,6,2,5,4,6,4,2,3,0,0,5,8,8,4,3,2,9,10,5,8,13,11,8,8,9,3,12,9,9,10,10,9,11,8,10,7,4,4,5,4,3,5,8,1,4,1,2,3,3,0,4,3,0,4,1,2,0,0,1,0,1,0,2,2,0,0,0,1,1,1,0,0,0,0,1
S01006616,Aberdeen City,370,,4,4,1,3,4,1,3,3,2,7,3,2,3,3,3,3,8,3,3,3,4,4,6,6,14,5,9,10,13,12,10,9,8,6,6,4,2,4,5,6,3,1,2,3,2,9,7,4,9,6,8,5,5,11,10,7,11,8,4,9,4,1,5,3,1,5,3,2,0,1,1,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2
