"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01006568,,501,,6,2,1,0,1,4,3,5,1,0,1,2,2,1,4,1,2,1,2,2,10,5,19,16,33,37,25,13,33,22,19,33,19,19,24,9,9,6,7,0,3,11,2,6,0,5,3,4,1,4,1,9,1,3,1,6,3,4,5,4,5,2,4,0,4,1,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
S01006569,,273,,0,1,1,1,5,2,2,0,2,0,2,0,0,1,3,2,1,2,4,2,5,4,8,2,12,8,11,10,9,10,12,7,17,6,2,9,2,8,0,8,6,0,3,0,5,1,0,6,4,3,3,5,3,1,3,1,3,4,3,6,0,1,3,0,4,2,0,3,1,3,0,1,2,1,2,1,2,0,0,1,2,0,2,0,0,0,0,0,0,1,0
S01006570,,404,,1,5,4,2,3,6,5,4,3,6,7,6,5,6,2,4,3,1,7,5,2,6,7,6,5,10,15,7,8,8,5,16,2,10,8,9,4,6,6,6,9,1,6,9,7,14,6,6,9,4,3,7,6,6,1,6,0,8,8,2,4,2,4,6,3,5,1,0,4,1,1,2,3,0,1,2,1,2,1,1,2,1,0,1,1,2,0,0,3,1,0
S01006571,,501,,7,6,7,3,8,8,3,11,5,7,3,8,4,3,9,4,3,3,3,1,2,1,13,2,14,15,13,9,21,15,8,7,9,11,11,4,5,2,5,7,11,9,14,9,10,6,8,6,6,6,5,4,4,4,6,8,9,5,3,9,5,4,5,10,2,5,8,4,2,3,4,3,3,3,2,1,1,0,2,2,2,3,1,1,0,2,0,1,0,0,0
S01006572,,470,,1,3,7,3,4,12,5,5,9,11,2,8,6,4,7,5,9,6,6,5,3,5,2,8,9,3,6,6,7,0,0,2,6,2,3,6,4,7,2,6,6,5,7,6,11,3,4,11,13,14,4,6,16,13,11,10,8,1,11,8,8,7,3,6,5,1,4,7,5,6,0,5,5,2,2,1,5,4,0,5,1,2,3,0,4,0,2,2,1,0,1
S01006573,,361,,7,4,4,0,3,3,6,2,6,8,5,8,8,2,8,4,9,1,6,0,3,5,2,6,0,2,6,0,4,8,6,4,6,3,3,2,3,4,7,5,4,6,6,6,14,8,5,6,6,12,2,7,9,5,7,7,7,5,5,9,3,4,3,1,3,5,5,3,1,2,4,1,0,3,1,1,2,2,1,3,1,0,0,0,0,1,1,1,0,0,0
S01006574,,503,,2,4,6,7,6,11,7,4,4,2,3,10,1,13,3,10,11,5,6,9,7,10,2,7,3,3,2,9,7,8,6,3,6,2,7,9,6,10,3,9,7,5,4,8,7,8,10,9,5,2,4,12,15,17,9,9,6,9,10,7,5,9,4,2,5,7,4,8,9,0,4,3,2,5,3,2,3,1,0,0,6,1,3,1,0,1,0,0,3,2,4
S01006575,,482,,4,7,7,7,9,7,3,8,3,4,1,2,5,1,7,7,7,9,4,3,4,0,9,8,6,13,16,14,13,4,14,7,9,10,6,12,3,1,5,10,12,13,9,3,3,9,4,7,8,10,5,6,11,6,8,8,4,7,4,5,5,6,5,4,4,1,3,9,4,3,2,4,1,2,2,3,2,1,1,0,1,0,2,1,3,1,0,0,0,0,1
S01006576,,381,,6,7,7,4,5,5,4,6,3,3,5,6,4,3,4,6,5,6,1,3,2,3,4,7,10,12,11,8,4,5,6,10,7,9,13,9,0,7,6,3,6,12,4,5,5,6,8,7,6,5,4,2,3,8,7,7,4,6,5,1,1,6,4,1,2,3,4,0,2,0,3,3,1,0,2,1,0,0,1,0,2,0,2,0,0,1,2,0,0,0,0
S01006577,,437,,8,6,3,7,5,11,4,3,7,2,5,4,3,3,3,1,1,1,2,2,1,4,5,9,15,17,16,15,18,8,16,20,8,13,13,14,3,10,5,5,4,10,2,6,6,12,4,6,3,3,4,3,5,7,2,5,4,5,3,5,4,4,3,2,6,3,1,3,3,1,1,1,0,1,2,0,2,1,0,1,1,0,0,0,0,0,0,0,2,0,0
S01006578,,561,,2,4,5,4,0,1,5,2,1,2,0,2,1,4,1,0,1,5,0,1,2,4,16,23,24,21,26,28,24,19,25,36,18,12,20,6,13,14,6,6,12,7,5,5,2,1,7,8,15,4,4,11,2,5,8,7,7,6,5,2,4,2,3,6,3,1,2,7,4,2,4,2,2,1,0,1,0,0,1,1,0,2,1,0,0,1,2,1,0,0,1
S01006579,,559,,5,3,7,0,0,1,0,4,0,3,1,0,0,0,0,0,0,1,1,3,4,3,7,19,20,26,28,30,45,28,30,21,20,28,24,23,13,5,14,4,5,9,11,10,4,3,5,4,2,15,5,3,5,5,2,5,0,5,3,7,2,1,5,1,0,1,0,0,1,1,1,1,0,0,2,2,0,1,0,2,1,0,1,0,1,1,1,2,0,0,2
S01006580,,398,,7,4,2,0,2,1,0,3,0,2,1,1,1,3,4,2,2,0,2,0,1,3,6,4,11,8,11,22,16,19,24,11,13,15,10,12,11,9,4,8,7,4,1,5,6,6,4,8,6,9,5,2,3,3,9,3,3,3,1,4,3,9,9,3,3,3,2,1,3,0,0,3,1,0,0,0,0,4,2,1,0,2,0,0,2,0,0,0,0,0,0
S01006581,,484,,4,2,5,4,9,3,4,4,12,6,6,5,6,7,6,8,7,10,10,4,5,1,2,7,7,4,5,6,4,9,5,6,5,6,1,12,4,4,7,6,7,7,8,10,4,6,8,14,5,8,7,11,12,8,5,6,6,11,13,3,8,6,11,2,3,6,5,4,3,4,7,5,1,2,1,4,4,1,4,1,0,3,3,0,3,0,1,2,1,0,2
S01006582,,528,,2,3,5,10,7,1,7,3,0,1,0,1,0,1,1,1,1,2,0,2,12,11,10,21,21,22,28,29,15,24,13,21,21,17,12,20,17,5,10,14,6,1,4,6,3,7,11,3,8,4,1,3,3,5,5,2,6,4,5,10,5,5,3,4,1,3,4,3,2,0,1,1,0,0,0,1,0,0,2,0,0,1,2,1,0,0,0,0,1,0,0
S01006583,,371,,0,2,5,3,1,0,1,2,2,1,1,0,0,2,1,1,0,2,5,5,8,17,16,14,19,10,20,16,25,19,21,14,2,4,6,12,10,7,10,10,4,7,5,8,3,2,4,0,5,5,4,1,3,3,1,4,0,0,3,2,1,4,0,1,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S01006584,,330,,1,5,0,3,4,3,0,2,0,2,1,2,0,0,0,3,1,3,2,5,15,7,9,7,14,10,8,7,16,13,9,8,10,7,9,9,9,11,8,6,4,6,3,5,0,5,6,4,4,3,2,5,3,2,5,2,4,5,7,2,3,3,4,1,0,2,2,2,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
S01006585,,478,,4,4,7,3,7,3,3,0,2,1,3,5,1,0,4,2,2,2,2,2,9,9,15,21,30,17,25,16,13,17,13,9,15,11,14,6,2,8,4,13,8,4,11,5,4,7,7,0,0,5,1,6,3,5,2,0,0,4,7,3,7,1,2,8,5,4,6,4,3,2,2,3,6,3,2,1,2,1,1,2,1,1,3,1,0,0,0,0,0,0,1
S01006586,,561,,4,1,2,0,4,1,1,0,1,2,0,2,0,1,1,1,1,1,2,5,17,32,30,19,25,26,16,28,19,22,18,12,15,11,9,10,7,8,6,3,5,10,7,6,0,8,11,6,6,1,3,3,3,3,8,2,6,3,5,6,5,11,6,0,9,9,6,7,6,4,2,4,4,1,3,0,4,1,1,2,0,1,2,0,0,1,3,3,0,0,1
S01006587,,309,,6,0,4,2,2,5,1,1,0,0,0,0,0,0,0,0,0,1,5,3,5,4,5,30,17,16,18,16,11,15,8,13,13,7,7,6,6,4,7,7,4,1,2,0,4,6,3,4,0,2,2,1,4,3,1,0,0,2,2,2,3,0,1,4,3,2,1,0,1,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S01006588,,369,,4,4,6,2,4,1,4,1,0,1,0,0,1,1,0,2,1,2,1,7,14,23,19,21,16,15,16,18,21,17,17,14,10,9,8,6,4,4,9,4,7,6,2,4,2,0,0,3,2,0,2,1,6,2,2,2,3,2,2,1,3,3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,445,,4,0,3,2,4,2,0,0,3,1,1,1,0,2,4,2,0,2,1,10,13,17,31,16,23,32,22,22,19,17,11,15,14,7,10,7,9,6,5,6,7,6,5,1,3,5,3,6,7,2,4,2,4,3,1,0,0,4,2,2,3,2,2,3,1,2,6,3,3,1,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
S01006590,,476,,3,2,3,0,2,2,1,1,2,2,1,2,1,2,2,1,1,0,2,1,2,8,7,25,29,21,26,29,12,25,19,19,17,7,22,17,10,13,8,1,2,9,5,4,5,2,12,1,3,4,4,4,9,6,6,4,6,6,2,2,1,2,2,2,3,3,3,1,2,1,0,3,0,0,1,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0
S01006591,,379,,0,2,5,4,5,0,3,2,3,0,0,1,1,4,4,2,2,0,2,3,4,0,15,14,11,21,23,18,14,14,11,17,11,10,10,5,10,8,10,4,9,11,3,6,1,4,5,4,2,2,4,2,3,2,2,6,3,5,6,1,3,2,1,3,1,3,2,1,2,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
S01006592,,408,,4,4,2,2,2,1,2,5,0,1,2,0,3,1,0,2,1,0,2,1,2,6,8,6,16,14,18,24,22,16,29,28,13,8,9,20,5,9,5,5,14,8,4,7,6,6,3,4,6,2,5,3,2,8,4,3,3,2,3,0,2,1,0,2,1,0,5,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
S01006593,,441,,3,1,3,2,2,4,3,3,1,2,3,0,0,4,2,0,2,0,0,1,2,6,7,10,18,22,27,19,24,21,30,15,22,12,11,8,6,8,9,4,6,2,9,2,6,6,0,11,2,5,4,7,5,7,6,2,6,3,1,0,1,4,4,2,3,4,0,1,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
S01006594,,241,,4,1,2,0,2,1,2,1,0,2,1,1,0,0,1,0,1,1,1,2,0,3,3,11,13,15,3,5,4,1,6,8,5,6,7,7,9,5,1,9,0,2,0,0,4,6,2,3,2,1,0,2,1,0,2,5,3,1,3,4,3,3,0,0,7,5,0,3,2,2,4,0,4,1,5,2,2,2,2,0,1,4,1,0,2,0,0,0,0,0,1
S01006595,,457,,7,1,1,8,2,1,3,3,1,2,0,4,0,2,2,0,2,5,1,1,1,7,2,14,17,12,14,21,17,23,20,13,15,18,19,13,6,15,7,8,9,6,11,0,7,7,2,1,4,10,3,6,12,5,7,6,1,6,2,2,5,0,1,3,4,9,2,4,2,3,0,1,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1
S01006596,,421,,8,1,11,6,3,5,3,1,4,2,4,1,2,5,3,0,2,0,2,0,1,1,5,6,14,19,7,18,17,13,9,9,13,6,8,11,7,9,7,5,8,4,13,7,6,6,9,8,6,3,4,6,3,3,0,5,7,4,8,5,3,5,5,5,4,4,1,2,5,1,1,1,0,1,0,2,0,2,0,1,1,0,2,3,1,2,1,0,0,1,4
S01006597,,322,,3,2,5,0,0,0,3,0,0,1,2,0,0,0,0,1,2,0,2,0,3,3,6,9,11,19,12,22,18,12,21,22,8,12,14,8,8,3,3,0,6,7,3,1,9,2,6,3,0,4,2,1,6,1,3,6,1,2,0,2,0,1,6,1,1,0,0,0,2,0,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
S01006598,,527,,9,7,6,9,8,9,9,7,2,6,4,5,1,4,8,6,2,5,2,2,1,3,9,9,6,7,5,6,10,13,5,7,4,7,15,15,8,7,10,6,14,10,8,16,4,6,5,9,6,14,5,10,10,3,7,8,10,7,5,7,9,5,7,7,5,6,11,7,2,3,1,5,3,4,1,3,0,3,5,0,2,2,0,2,2,1,0,2,0,0,1
S01006599,,430,,6,2,4,2,0,3,5,4,2,2,0,0,2,0,3,2,0,2,2,1,1,5,10,18,5,10,16,12,8,11,17,10,7,12,10,4,8,8,7,7,9,7,8,6,5,8,8,4,2,5,7,5,2,8,3,10,9,3,6,3,6,5,4,6,5,2,3,8,1,0,5,2,2,3,7,2,0,0,0,1,4,4,2,3,1,2,0,2,0,1,3
S01006600,,560,,7,4,6,0,3,3,1,9,0,7,2,3,0,3,0,6,5,6,3,7,4,4,15,13,8,13,17,22,4,9,8,14,13,8,17,13,16,6,6,12,4,11,8,8,10,11,9,6,7,6,8,9,6,2,8,5,5,6,7,6,9,2,4,1,4,8,4,7,8,1,2,4,6,3,6,4,3,3,3,4,5,4,6,4,2,3,1,3,3,2,2
S01006601,,557,,6,6,6,4,6,3,2,5,9,3,3,4,0,1,2,4,4,8,3,0,2,8,12,11,16,16,16,17,21,9,3,21,18,23,12,4,13,11,13,7,9,4,3,7,8,12,5,4,8,10,13,9,7,10,3,7,6,11,4,5,4,5,4,7,3,4,3,3,4,2,5,4,2,2,3,5,1,1,2,0,2,5,2,0,1,2,1,2,1,0,0
S01006602,,458,,10,4,3,7,4,4,5,3,3,4,6,2,0,1,8,3,1,3,4,2,5,6,7,7,9,6,9,10,6,12,17,4,7,7,7,7,3,8,13,4,7,11,5,13,8,9,7,5,4,6,6,3,5,3,7,8,4,7,12,1,3,1,7,8,2,3,6,5,3,1,2,1,3,4,4,1,3,3,2,5,2,3,6,2,1,2,1,1,4,1,6
S01006603,,398,,7,9,6,3,2,4,8,3,0,2,6,5,4,4,5,3,8,3,1,1,1,6,7,3,2,3,5,2,10,2,7,7,10,6,8,6,1,4,8,3,1,3,9,8,6,4,5,5,3,7,3,7,6,6,7,3,9,4,9,5,2,7,4,7,10,9,7,4,0,9,4,2,2,2,0,2,5,2,4,2,2,4,2,4,2,1,1,0,1,0,2
S01006604,,314,,7,3,3,2,3,1,5,0,2,1,4,2,1,3,3,0,3,6,1,4,5,8,6,6,6,11,5,5,1,4,9,7,6,3,1,4,4,1,1,3,1,1,3,4,6,7,3,6,4,0,6,4,9,1,6,7,7,3,6,7,1,1,4,2,4,3,2,10,3,1,1,10,2,1,4,2,5,1,3,1,3,3,1,1,1,1,0,0,0,1,1
S01006605,,371,,4,8,6,8,3,5,8,1,2,2,8,3,2,2,2,4,1,3,4,2,1,3,10,4,2,5,7,8,16,2,11,7,7,6,6,5,2,5,6,0,11,9,1,6,3,4,3,3,10,5,3,7,6,7,8,8,2,2,4,2,2,1,3,2,0,0,4,2,3,2,3,1,3,3,1,2,6,3,3,4,3,4,1,4,1,2,1,1,4,2,5
S01006606,,410,,9,4,6,6,7,4,0,3,2,2,1,4,3,1,2,2,5,3,5,1,6,3,8,2,13,10,6,3,7,0,8,0,5,2,10,2,6,5,7,5,7,7,0,9,5,5,8,11,12,11,5,3,4,0,2,4,4,9,6,6,5,6,3,4,3,6,1,8,4,4,8,6,5,2,2,4,6,6,5,2,4,4,1,1,1,4,2,4,1,1,1
S01006607,,424,,7,3,5,9,2,2,5,8,1,3,0,4,1,4,4,3,9,1,3,2,1,4,5,9,5,14,8,11,4,2,4,7,6,7,9,2,7,5,0,9,4,8,3,8,8,6,5,7,8,13,7,3,12,12,11,12,4,7,5,4,7,6,2,0,3,4,2,5,0,1,3,1,6,3,6,0,6,6,2,2,3,3,1,3,1,0,2,1,1,2,0
S01006608,,544,,6,10,5,13,12,4,9,9,7,5,6,7,6,5,7,6,0,8,6,2,2,6,6,11,7,7,9,11,2,14,11,10,5,13,11,15,13,8,6,3,7,7,4,9,8,10,2,9,5,4,9,11,7,9,6,9,7,6,6,5,10,5,7,2,8,8,5,7,4,6,2,5,4,6,4,2,3,2,2,2,2,1,0,1,1,0,0,1,1,0,0
S01006609,,494,,3,8,9,8,3,3,6,2,3,3,2,3,9,3,8,4,3,9,6,2,2,7,6,10,9,9,11,11,5,1,5,7,4,10,6,3,3,10,4,4,10,5,5,10,6,3,6,13,9,7,9,5,7,8,8,5,17,5,9,3,8,2,5,2,7,7,8,14,4,2,0,4,4,8,5,1,4,2,5,3,4,4,6,2,3,2,0,2,1,0,1
S01006610,,215,,0,3,5,2,0,4,3,3,2,1,4,1,3,6,1,0,3,1,3,2,1,2,7,1,3,4,4,5,3,4,3,3,2,3,1,4,3,4,5,1,1,0,3,1,2,5,1,3,1,3,1,5,3,3,3,6,2,7,1,3,3,1,1,1,2,3,4,2,2,1,0,1,1,1,2,3,2,1,2,3,4,2,2,2,2,0,0,1,0,1,1
S01006611,,431,,10,9,8,3,6,6,5,6,5,0,3,4,7,2,0,5,1,3,1,5,4,8,16,3,4,7,3,6,0,13,4,5,9,13,6,8,12,5,9,4,3,13,1,2,4,6,5,9,5,4,11,5,7,4,6,4,14,9,6,6,4,5,7,2,0,1,4,2,0,3,1,0,4,2,2,2,1,5,4,4,4,3,2,6,0,3,1,2,3,0,2
S01006612,,429,,2,6,1,7,1,4,4,4,6,4,5,6,4,5,4,2,4,2,3,2,3,6,7,10,11,7,8,10,4,3,4,6,3,6,6,5,8,7,6,8,9,6,7,7,5,1,5,6,8,7,6,15,7,5,5,4,6,8,4,3,10,8,5,1,4,5,5,9,4,4,5,2,1,2,3,3,4,5,3,0,4,0,1,1,4,2,3,1,0,1,1
S01006613,,309,,5,3,1,2,5,0,2,7,2,5,5,5,2,3,2,6,3,8,7,1,3,1,1,7,4,6,7,11,5,7,3,3,1,3,0,5,1,6,8,4,1,3,7,5,4,7,5,6,4,12,4,8,5,5,10,2,7,4,4,3,3,6,2,2,3,3,3,1,3,1,1,1,1,1,0,0,1,1,1,1,0,4,1,2,0,0,1,0,0,0,0
S01006614,,350,,10,10,6,5,5,10,5,3,3,11,6,8,5,4,8,9,5,2,5,1,1,2,2,3,3,1,3,1,6,8,3,3,6,14,4,5,10,8,6,4,11,2,8,4,6,12,2,11,8,3,1,7,5,4,4,7,6,1,4,2,2,2,2,3,3,1,3,0,0,1,3,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0
S01006615,,400,,9,5,4,7,9,11,12,6,4,6,3,7,6,5,8,6,10,5,3,3,5,3,0,3,3,0,5,2,2,3,8,4,6,5,5,13,8,11,7,4,10,12,13,12,8,8,15,3,3,5,10,6,3,2,4,4,2,8,4,5,4,2,2,4,2,2,3,2,0,2,0,2,3,0,0,2,0,1,2,0,0,0,1,0,1,1,0,1,0,0,0
S01006616,,387,,11,7,4,6,4,3,1,1,3,2,0,1,2,5,2,1,4,4,3,2,3,6,3,7,9,19,8,8,8,8,9,9,5,3,9,6,4,5,5,7,5,4,2,5,7,5,8,15,3,5,7,7,15,6,8,9,8,8,8,4,4,6,5,1,3,1,0,5,2,0,3,3,0,1,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
S01006617,,316,,1,3,2,4,3,5,4,3,1,4,4,0,0,4,6,3,1,1,3,3,1,1,1,4,7,4,3,9,0,0,1,5,0,6,4,4,2,10,1,1,4,2,4,5,6,6,6,9,5,2,7,11,7,3,7,3,4,8,6,8,2,4,3,5,6,3,6,7,3,3,0,4,6,4,3,4,4,1,4,0,5,1,1,1,1,0,0,2,0,1,0
S01006618,,231,,0,0,2,1,0,2,1,4,1,2,2,1,1,1,2,0,0,0,2,3,4,4,3,2,3,3,8,3,2,0,4,4,2,3,1,0,0,0,3,2,2,2,1,1,4,5,4,4,5,2,4,5,4,12,3,4,8,6,8,5,3,6,1,6,8,3,5,7,2,3,3,2,3,2,2,1,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0
S01006619,,429,,5,9,6,3,5,3,4,2,2,7,5,3,4,4,5,6,5,4,6,5,2,4,4,4,5,4,4,0,8,6,7,6,5,2,7,11,4,2,8,5,6,5,12,11,6,6,7,6,5,11,6,6,9,4,7,10,5,5,5,8,5,11,4,5,9,8,5,8,7,3,8,3,3,2,2,3,1,1,2,2,0,0,3,1,0,0,0,0,0,0,2
S01006620,,375,,3,5,1,3,4,3,3,1,2,4,2,4,1,2,2,3,3,2,3,1,4,2,9,7,3,5,2,5,5,8,3,3,4,5,9,8,9,1,7,3,4,6,11,3,6,3,5,5,9,6,2,8,6,8,5,4,6,13,4,9,5,5,9,12,6,4,5,3,3,5,6,4,3,3,2,3,2,0,5,1,1,0,6,2,0,3,0,0,0,0,0
S01006621,,244,,1,2,4,1,3,0,5,2,3,5,2,1,3,5,1,0,3,1,0,0,0,3,5,3,1,6,2,8,4,0,6,6,3,6,4,3,2,3,3,6,2,3,3,3,3,5,1,4,4,2,4,5,5,7,3,4,4,3,2,3,3,2,4,5,5,5,4,5,2,2,5,1,3,4,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0
S01006622,,332,,3,3,5,3,4,3,3,0,1,1,2,3,2,3,4,3,4,5,5,1,5,6,5,5,10,8,3,3,11,9,8,6,6,3,2,5,5,7,5,5,11,3,7,7,3,2,2,10,8,8,9,8,7,4,9,12,3,2,6,4,5,2,0,2,0,5,2,1,3,1,2,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
S01006623,,377,,6,7,4,3,2,6,2,2,0,2,0,1,0,2,4,4,2,5,2,2,4,5,8,4,8,8,6,9,8,8,4,9,7,12,6,10,5,6,7,5,3,3,11,10,0,3,7,7,6,3,3,9,3,3,8,6,6,8,10,1,4,2,6,4,2,4,3,4,6,3,2,3,1,4,2,1,1,1,2,2,2,1,1,3,1,2,2,0,1,0,2
S01006624,,444,,5,4,0,0,1,3,1,4,2,0,0,2,0,2,1,2,0,1,1,3,1,3,8,17,14,18,2,22,2,11,14,5,9,19,12,8,7,24,13,7,4,6,10,11,3,1,3,8,10,6,7,14,11,4,7,8,10,3,6,4,4,3,7,4,4,1,4,2,6,3,2,3,0,2,1,0,1,1,1,0,3,2,3,1,0,2,0,0,0,0,0
S01006625,,309,,3,5,5,5,6,4,2,3,1,0,1,2,3,3,4,3,2,1,3,2,0,4,3,5,6,7,6,7,4,13,3,6,4,3,9,2,6,4,3,3,2,6,1,9,6,4,5,2,1,5,6,8,6,0,3,4,10,6,3,3,4,6,3,8,3,2,3,1,2,2,2,2,3,4,3,2,3,1,0,2,1,1,0,2,1,0,0,0,0,0,2
S01006626,,320,,2,3,5,6,4,4,2,3,1,3,1,3,3,6,0,5,4,5,1,0,3,11,9,9,0,6,0,7,6,2,1,6,7,6,7,7,1,8,3,6,6,15,2,4,6,7,3,2,3,6,5,5,2,1,0,6,2,3,8,4,3,6,0,3,1,4,3,4,1,1,0,2,3,2,2,0,1,4,6,0,2,3,1,3,2,1,0,0,1,1,4
S01006627,,466,,4,3,2,8,11,5,9,5,0,1,2,1,4,2,1,5,1,3,2,1,1,5,8,15,17,14,11,14,7,13,7,17,4,17,22,18,9,9,7,3,11,3,9,8,4,2,5,7,6,11,10,9,6,9,5,8,4,4,2,2,4,6,1,6,4,2,3,3,4,1,2,2,2,1,1,2,2,2,0,1,0,0,0,1,0,2,0,0,0,0,1
S01006628,,671,,8,6,5,7,5,8,3,2,1,0,1,2,4,1,0,0,2,0,1,6,0,11,17,18,11,25,15,35,23,30,30,24,26,23,8,15,13,18,12,20,10,14,10,8,18,14,3,10,3,7,12,13,6,11,4,12,12,9,2,7,13,3,8,6,0,5,2,2,0,1,1,1,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1
S01006629,,400,,10,7,5,3,7,8,4,5,7,1,2,1,7,0,9,3,5,6,5,0,6,9,10,13,3,8,11,11,7,6,6,4,7,4,3,10,3,5,7,2,3,2,2,7,0,5,9,2,8,3,7,8,5,7,6,6,1,5,5,0,1,7,3,5,0,7,2,6,5,4,1,2,1,5,0,1,1,3,2,0,4,3,2,1,2,0,1,2,1,0,7
S01006630,,302,,5,4,3,0,5,3,5,4,3,2,3,6,7,8,4,3,7,5,5,2,6,7,8,4,6,4,1,0,6,0,6,8,2,0,1,0,1,4,1,2,4,2,1,7,5,3,3,5,5,2,7,6,3,5,6,3,5,6,1,5,6,6,2,5,3,5,4,5,2,3,1,0,7,1,2,3,0,0,1,3,2,1,2,0,0,1,0,1,0,0,1
S01006631,,515,,2,3,6,13,5,4,3,5,9,3,3,7,6,3,7,7,3,5,0,4,2,7,6,8,13,4,7,16,12,10,1,18,12,10,8,5,10,8,8,6,2,3,5,6,8,7,12,5,4,4,8,7,11,4,14,11,7,7,8,4,7,6,6,4,2,6,9,5,4,4,6,7,6,4,2,2,4,2,0,0,0,3,3,6,1,4,1,2,0,1,2
S01006632,,405,,5,9,10,7,3,11,8,4,4,4,4,5,3,2,6,4,6,2,1,1,2,4,7,5,6,7,6,7,9,8,7,1,7,13,15,7,7,14,9,0,6,6,2,8,8,0,6,9,8,6,3,9,3,9,5,4,7,9,4,6,2,3,3,1,4,5,4,2,2,4,1,3,3,1,2,1,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0
S01006633,,332,,7,3,3,6,2,11,5,5,6,8,6,3,5,4,7,7,5,9,5,4,3,0,3,15,5,3,5,8,0,2,2,6,1,5,8,7,4,3,0,7,6,3,4,5,5,5,5,6,4,7,3,2,1,8,8,3,7,2,3,6,1,2,2,2,2,2,1,6,4,2,1,3,2,1,4,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0
S01006634,,318,,7,6,6,8,1,7,5,5,2,3,0,3,3,4,7,7,6,6,4,6,2,2,5,3,5,7,5,8,10,12,2,4,6,2,1,5,9,5,0,8,6,4,2,3,10,3,1,7,2,5,2,4,5,4,1,6,4,2,2,2,6,2,0,4,6,2,2,2,4,1,1,2,1,0,3,0,1,0,0,2,2,2,1,0,0,1,0,0,0,0,1
S01006635,,359,,4,4,4,3,9,5,6,6,8,6,3,7,6,0,5,9,6,5,1,3,3,2,7,0,5,9,6,5,5,5,5,5,2,3,8,3,2,3,4,1,13,5,6,4,9,5,10,3,6,7,7,6,9,7,7,3,4,1,1,6,0,4,4,0,2,1,1,3,2,3,2,3,2,8,3,2,3,1,2,1,0,3,2,0,2,0,1,0,0,1,1
S01006636,,389,,9,5,3,6,8,7,5,4,6,5,8,8,7,4,4,6,10,3,6,2,0,8,4,12,6,2,5,4,5,3,5,2,8,5,7,10,7,6,7,12,8,5,2,8,9,2,6,4,3,6,10,6,4,0,7,4,2,2,8,0,6,2,5,4,2,4,1,3,3,1,2,3,2,0,1,4,2,1,4,0,2,0,2,0,0,1,2,2,0,0,0
