"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,MALES,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01008768,,262,,2,5,0,7,0,2,1,4,4,2,3,3,1,3,4,1,1,4,1,3,0,1,1,1,8,2,5,3,8,7,10,5,15,4,3,11,4,12,4,3,6,8,0,4,1,2,2,3,5,3,2,0,3,4,4,2,3,2,1,1,2,2,2,2,3,1,3,0,3,1,2,3,0,2,1,1,5,4,0,1,2,0,0,1,0,1,3,2,1,0,0
S01008769,,361,,5,3,3,4,1,0,3,3,1,0,1,1,0,1,0,1,3,0,0,1,3,6,11,7,6,17,6,13,15,21,14,18,17,16,5,14,9,15,7,8,4,9,4,7,3,4,3,5,7,3,2,3,6,2,1,0,5,1,3,3,3,1,7,2,3,2,0,0,0,1,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
S01008770,,451,,9,10,4,4,2,3,4,4,2,1,1,4,8,3,3,0,3,1,1,8,7,4,12,8,7,19,19,23,18,14,16,14,14,10,10,6,13,9,13,11,7,8,9,10,7,5,5,8,8,0,4,2,5,4,7,4,6,6,2,3,2,0,4,3,0,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S01008771,,408,,7,8,6,9,6,1,2,0,2,4,4,2,2,2,2,4,1,0,2,7,4,2,3,8,9,9,13,8,5,11,13,11,8,11,4,8,9,18,11,11,7,8,11,11,5,13,6,4,2,1,4,5,11,2,4,3,4,4,4,4,5,2,3,3,3,3,4,3,1,0,3,0,1,3,3,0,2,2,2,1,1,0,0,0,1,0,1,0,1,0,0
S01008772,,411,,4,4,6,6,6,6,2,2,1,2,4,6,3,6,4,4,4,1,6,4,1,1,8,7,4,4,4,3,7,9,4,10,6,8,2,7,14,6,5,8,5,9,8,3,9,4,9,11,8,4,7,8,5,8,8,6,2,3,7,5,3,7,3,3,6,4,5,1,2,2,1,5,3,2,2,4,1,3,1,4,6,3,2,0,3,2,1,0,1,0,3
S01008773,,518,,7,4,7,10,4,6,6,2,4,2,1,3,4,3,1,0,1,3,3,4,5,4,6,7,5,8,18,13,12,7,11,12,19,7,11,11,13,22,13,10,7,8,8,12,13,9,5,5,9,7,6,11,2,6,8,10,4,4,5,1,7,1,8,8,5,4,3,5,3,3,3,5,1,4,1,3,5,0,2,0,2,3,2,2,0,2,1,0,1,0,5
S01008774,,463,,4,7,9,9,1,6,3,2,0,2,1,4,4,4,4,5,5,6,2,3,8,12,3,13,8,9,13,9,10,16,19,18,19,8,10,13,10,12,11,7,5,6,8,6,3,8,5,4,6,6,6,6,6,4,8,4,6,2,5,4,2,1,5,5,3,4,1,5,4,4,3,0,0,2,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
S01008775,,254,,1,2,1,3,4,0,5,6,1,2,0,2,3,4,3,3,1,2,8,2,2,3,2,5,3,6,6,5,2,9,5,4,4,5,3,4,7,4,5,7,8,3,4,4,5,2,7,4,6,0,1,6,4,4,3,5,4,0,1,3,0,0,1,5,5,4,1,1,2,1,2,2,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
S01008776,,419,,5,5,5,5,10,1,0,2,1,4,4,1,2,4,1,1,2,2,2,2,8,9,6,5,13,8,6,9,15,10,11,9,10,5,7,15,4,9,13,8,8,6,9,7,11,9,10,6,8,1,0,7,3,3,5,8,6,3,3,1,4,5,4,6,2,3,3,4,1,3,0,2,3,2,0,3,3,1,2,0,4,2,1,0,2,0,1,0,1,1,3
S01008777,,599,,3,5,4,2,1,2,0,0,0,4,2,3,1,2,1,3,3,4,7,7,8,8,8,12,6,13,18,9,18,10,6,10,14,9,12,12,13,9,9,13,12,9,10,11,6,9,17,12,4,15,13,8,9,9,3,9,10,7,18,14,13,11,4,9,11,4,3,7,8,7,6,5,3,5,6,7,3,3,2,1,1,1,0,0,0,0,1,0,0,0,2
S01008778,,564,,3,7,9,1,3,3,1,3,0,2,3,1,3,3,1,1,2,2,2,5,3,5,9,7,16,22,19,21,22,27,19,18,27,16,10,13,13,21,11,11,16,19,9,3,9,6,8,13,11,8,11,7,7,5,4,5,4,5,8,5,8,8,0,0,2,8,2,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
S01008779,,369,,5,4,4,2,2,1,0,0,2,0,0,1,0,0,0,0,1,0,1,7,3,1,13,6,12,9,9,6,13,13,17,18,15,19,10,10,6,8,9,15,17,6,4,11,3,3,7,4,3,3,6,3,0,2,5,2,3,3,0,3,4,3,5,2,2,4,3,1,3,2,3,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01008780,,321,,5,5,3,3,4,4,1,2,1,0,3,2,0,1,1,0,0,1,4,0,0,6,7,5,9,11,12,7,8,13,23,12,8,10,9,12,3,7,13,9,10,4,3,7,7,4,5,3,3,2,2,0,2,3,3,3,4,4,3,4,0,3,4,2,1,2,2,0,1,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
S01008781,,460,,10,10,7,0,5,4,1,0,5,3,4,0,1,0,1,0,1,1,1,3,4,4,4,9,14,18,25,13,30,21,27,22,14,19,8,21,8,7,20,4,10,5,9,8,4,1,5,5,8,5,2,2,8,3,2,2,4,6,2,1,1,0,1,3,1,1,2,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,1,0,0,0,0
S01008782,,424,,14,6,5,5,5,3,4,3,2,0,0,1,1,1,1,0,3,2,1,1,5,5,8,12,8,14,25,15,18,12,17,11,3,15,9,18,11,11,9,8,7,5,4,7,8,5,3,5,8,6,5,5,4,3,3,3,5,3,6,5,3,2,1,0,1,1,1,0,2,0,1,1,3,0,1,3,0,1,1,0,0,0,1,0,0,2,2,1,0,0,4
S01008783,,200,,2,2,6,3,2,0,1,1,0,2,0,4,4,0,1,0,0,0,2,1,0,0,0,4,1,6,6,5,12,6,12,4,8,6,6,6,5,4,7,12,4,3,0,4,2,2,4,1,2,4,5,6,1,1,2,1,5,1,0,0,0,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S01008784,,213,,0,1,4,1,1,1,4,2,3,2,1,3,1,3,1,0,2,1,3,0,2,1,1,8,4,6,7,10,2,11,10,4,3,4,8,8,1,6,7,5,5,3,3,2,3,1,6,5,0,3,5,4,1,2,2,0,1,2,4,2,1,4,1,3,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01008785,,424,,6,1,7,5,6,3,6,8,0,1,3,2,5,2,3,5,3,1,4,2,4,7,6,8,7,11,14,8,10,12,7,17,9,9,12,5,11,15,5,2,8,8,8,7,2,6,5,7,8,5,5,3,4,3,8,8,3,2,1,3,4,2,3,2,7,1,1,8,3,2,2,4,7,1,5,1,2,4,3,1,2,0,1,0,1,0,0,0,1,0,0
S01008786,,507,,7,3,6,2,2,3,0,1,3,2,2,2,1,0,1,1,1,1,2,3,5,8,7,12,16,17,20,11,27,21,16,24,16,20,16,21,22,16,13,7,6,7,7,12,9,11,6,5,9,5,10,4,4,8,3,2,1,2,2,5,2,0,2,2,2,0,0,3,1,1,5,1,1,1,2,0,1,0,1,0,2,2,1,0,1,0,0,0,0,0,0
S01008787,,179,,2,4,6,4,4,6,1,3,3,2,1,0,3,0,3,3,2,0,0,2,0,3,1,4,7,2,6,3,1,0,3,3,1,0,6,1,3,3,4,6,1,10,2,4,0,4,1,2,3,6,2,0,1,3,2,2,0,2,0,2,1,2,1,1,1,0,2,1,3,0,1,3,1,1,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
S01008788,,342,,7,4,3,1,1,4,0,2,3,1,3,1,1,5,1,0,1,1,2,2,4,2,8,4,8,14,14,9,19,25,23,16,8,13,15,13,4,6,7,3,6,2,5,2,3,5,6,3,2,4,2,2,4,1,4,0,2,3,4,3,0,2,3,0,4,0,1,2,0,2,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
S01008789,,308,,3,0,3,2,3,2,2,1,1,0,1,2,4,1,5,3,1,0,1,3,2,1,3,3,7,5,3,4,6,6,7,4,5,8,3,7,9,3,5,5,7,4,2,5,1,2,6,5,5,3,9,3,0,2,7,1,5,3,5,2,3,2,3,5,3,3,3,5,3,3,5,3,3,8,3,6,5,3,4,3,0,0,1,5,4,3,3,1,1,1,2
S01008790,,334,,6,0,1,5,0,3,1,2,5,3,0,0,1,4,1,1,1,3,2,4,4,2,6,8,20,7,6,4,14,9,6,10,11,7,12,9,11,12,3,11,8,5,6,7,7,9,3,6,7,1,3,1,3,4,2,6,1,2,3,0,2,3,3,1,3,2,0,2,1,2,1,1,2,0,3,0,0,1,1,1,0,1,0,1,2,1,0,0,0,0,1
S01008791,,431,,6,6,2,0,0,0,3,4,2,1,3,3,2,3,5,2,4,2,3,1,0,7,9,16,15,17,25,13,12,19,15,13,16,21,8,11,10,7,15,8,13,5,5,2,4,5,5,6,2,8,7,4,5,3,2,7,2,3,5,0,2,2,2,1,3,2,2,0,1,2,1,1,1,0,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0
S01008792,,398,,7,2,8,4,3,2,3,4,2,1,5,3,2,4,3,3,2,2,2,4,3,2,7,4,1,10,14,14,15,12,9,5,5,9,9,5,8,5,10,8,8,6,10,5,7,3,7,7,13,9,6,11,0,4,3,5,7,9,5,4,2,5,3,2,2,5,3,1,4,3,1,0,0,0,0,4,1,0,1,1,2,2,2,1,0,0,1,0,0,1,1
S01008793,,228,,5,2,1,1,0,0,0,0,2,2,3,0,4,3,3,0,2,2,2,3,7,7,2,6,10,3,5,4,11,6,4,7,9,4,2,3,3,1,7,3,3,1,3,2,5,3,2,4,2,2,3,2,1,2,0,3,2,2,3,1,0,3,2,2,2,2,1,2,4,1,2,1,3,1,0,1,0,1,1,0,1,2,1,0,1,2,2,1,0,3,1
S01008794,,399,,4,5,2,4,2,3,1,2,5,1,1,3,3,5,2,1,2,4,3,4,3,3,6,13,7,8,10,15,12,9,11,10,10,8,14,6,3,3,4,4,4,3,6,8,0,1,5,2,6,5,7,1,4,1,5,2,3,2,4,8,4,2,4,5,5,4,3,3,3,3,3,1,4,1,5,4,8,0,2,2,6,4,3,5,4,2,2,4,2,1,7
S01008795,,580,,7,6,4,3,1,5,6,3,2,3,0,6,5,6,3,2,1,4,7,10,12,16,13,14,6,22,16,36,20,18,23,28,18,11,18,21,10,12,7,14,7,15,4,6,7,8,7,7,6,7,4,6,1,10,5,4,4,5,1,4,3,3,1,3,1,0,2,1,1,2,3,3,3,2,0,2,2,3,1,2,0,0,2,0,2,0,0,0,0,0,1
S01008796,,567,,13,10,9,4,2,5,5,4,6,10,2,2,7,3,6,6,2,6,8,10,1,11,8,10,23,14,14,11,15,12,17,13,17,6,8,16,19,9,9,13,10,9,7,10,13,4,7,4,5,5,4,9,6,7,4,5,3,3,6,4,6,3,2,4,8,1,0,5,4,5,5,2,3,2,3,2,2,6,0,3,3,0,0,1,3,1,0,0,1,0,1
S01008797,,502,,5,3,4,3,3,1,3,1,2,2,4,1,3,0,0,1,2,1,0,8,10,4,12,11,13,23,22,18,24,16,10,18,16,13,10,6,9,9,9,12,8,7,9,14,13,14,7,4,7,2,4,3,7,6,8,5,4,5,1,0,4,3,2,3,3,1,3,3,3,1,3,3,2,5,3,2,3,2,0,3,1,1,0,1,0,1,1,1,1,1,2
S01008798,,411,,2,7,3,2,1,2,4,1,3,1,0,1,1,1,3,2,0,1,1,2,12,2,13,10,11,8,6,10,20,15,12,13,10,17,10,13,7,7,10,15,8,8,3,6,6,4,11,6,3,6,4,4,1,3,5,8,2,6,1,0,7,4,3,2,2,2,1,0,3,2,3,2,5,0,4,1,1,3,1,1,2,0,0,0,2,3,0,1,1,0,1
S01008799,,353,,8,5,5,6,3,7,2,2,2,2,2,2,1,4,0,2,1,4,4,3,6,13,10,7,18,17,15,13,11,11,15,10,15,15,9,8,5,5,7,10,9,2,3,2,4,8,3,4,5,2,0,1,0,2,0,0,1,1,1,0,1,2,1,3,2,0,1,1,0,0,0,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
S01008800,,564,,12,4,6,2,1,2,1,1,2,0,1,2,1,0,0,2,0,4,3,3,5,4,12,14,18,12,27,24,33,9,27,27,20,30,18,16,23,10,12,15,15,12,9,13,7,4,6,7,6,4,9,5,10,4,5,5,5,3,3,2,1,2,2,3,5,5,3,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
S01008801,,501,,9,2,5,3,0,2,3,2,2,3,2,3,0,1,0,2,1,4,0,3,5,4,7,14,11,19,19,26,29,26,23,23,29,10,17,7,11,16,12,5,11,6,11,5,3,10,5,8,9,4,6,5,4,5,4,5,1,0,2,1,6,1,4,0,4,3,2,2,1,1,0,1,3,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1
S01008802,,501,,7,1,3,5,2,4,2,1,1,0,2,0,0,4,2,2,4,3,3,3,3,10,4,13,19,10,23,15,14,16,14,25,19,10,11,22,13,8,5,12,9,8,3,9,17,11,4,8,3,5,11,2,6,5,2,9,8,3,2,2,5,8,6,2,5,5,1,4,2,2,1,2,0,2,0,1,2,1,1,1,3,1,1,0,0,1,1,0,0,1,0
S01008803,,481,,7,3,3,2,0,2,2,0,6,5,4,5,4,1,1,1,3,5,6,0,9,10,11,6,8,12,13,14,17,14,11,12,10,16,14,15,15,12,9,11,8,6,8,9,6,13,5,2,5,7,14,6,5,6,6,4,5,4,5,4,3,2,5,3,3,1,1,3,3,5,2,1,0,3,2,2,0,2,2,2,0,1,1,2,1,2,1,0,0,1,0
S01008804,,311,,0,0,4,3,4,0,1,0,0,0,0,1,1,1,1,1,0,0,6,3,8,2,9,13,8,8,12,10,10,15,9,9,6,9,8,8,7,4,1,6,5,6,5,7,6,4,0,4,2,3,3,3,4,3,2,1,0,3,1,1,1,0,2,0,4,2,1,0,1,0,2,2,3,2,3,4,1,0,2,3,1,3,1,4,4,2,2,1,3,1,5
S01008805,,329,,1,1,3,1,1,0,1,1,0,2,0,1,0,0,0,0,0,1,9,3,8,14,25,10,18,18,18,15,15,14,5,14,11,8,7,5,8,4,2,6,2,2,13,7,5,3,2,2,2,0,3,3,2,4,2,2,1,0,1,2,2,0,0,1,2,2,0,2,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
S01008806,,516,,6,5,5,7,5,4,4,2,4,1,1,2,4,1,2,3,2,0,4,1,4,10,15,11,17,22,22,24,37,23,24,30,22,16,15,21,9,10,14,6,6,1,9,1,6,2,4,7,4,6,2,6,3,3,3,0,2,3,6,0,3,2,3,1,3,2,0,1,1,0,3,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2
S01008807,,386,,7,1,3,1,0,1,0,0,1,2,2,2,2,1,0,3,2,3,1,4,9,2,5,3,16,12,11,7,16,9,10,15,15,14,10,4,6,12,11,15,10,6,14,8,6,1,7,4,7,5,6,3,8,4,6,1,6,5,2,2,1,6,1,0,4,3,1,2,1,3,2,3,1,1,0,0,1,0,1,2,1,2,0,0,0,0,0,0,1,0,0
S01008808,,320,,2,3,2,2,1,3,1,2,1,1,0,0,2,1,1,1,2,1,2,0,2,3,2,5,5,5,11,6,15,5,20,13,7,13,13,4,7,5,9,13,10,3,6,9,3,3,2,4,1,5,8,1,3,5,5,5,3,2,2,3,3,1,6,4,1,1,1,1,1,1,0,4,4,3,1,2,1,3,0,0,0,2,1,0,2,0,1,0,0,0,2
S01008809,,322,,0,3,1,1,2,3,1,2,0,1,8,0,3,0,0,1,0,1,1,3,13,9,4,10,12,4,8,3,2,9,10,4,12,8,10,11,9,4,6,8,7,4,3,4,5,2,5,2,6,8,5,5,3,1,7,3,6,3,2,6,2,3,2,0,2,4,5,0,2,1,4,3,2,1,4,2,2,1,0,2,0,1,2,1,0,1,1,0,0,0,0
S01008810,,345,,5,5,3,2,7,1,0,2,2,3,3,1,1,1,1,3,0,1,3,1,5,9,10,8,11,9,14,17,13,14,6,4,13,8,5,3,9,9,9,8,6,8,4,7,7,7,4,8,5,1,4,3,4,4,5,3,3,2,2,1,4,0,1,1,2,1,0,4,3,2,1,0,0,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,1,0,1
S01008811,,426,,5,2,2,2,0,2,3,4,1,0,1,3,1,0,1,0,0,1,3,7,2,12,13,22,13,11,16,12,11,16,16,19,16,12,8,4,9,7,3,7,5,7,6,10,8,9,8,3,8,4,8,6,7,7,7,4,6,1,2,4,2,6,4,1,2,2,3,2,0,0,3,0,1,1,2,0,0,1,1,1,1,2,0,2,0,1,0,0,1,0,0
S01008812,,232,,3,2,1,1,0,1,1,0,0,3,2,2,3,1,0,1,1,2,2,1,4,4,4,3,8,11,7,7,7,14,6,8,7,4,9,7,8,6,6,6,6,1,11,6,2,3,2,0,3,2,2,0,3,1,1,2,2,0,2,2,4,0,0,2,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
S01008813,,513,,6,3,4,7,6,5,3,7,9,6,4,14,3,3,5,3,6,4,3,3,6,7,9,6,11,9,9,17,15,11,11,12,6,9,6,16,10,10,13,4,13,2,6,11,13,7,6,12,7,9,9,2,12,4,5,6,3,11,9,6,2,4,4,6,5,4,4,3,0,2,5,0,0,3,1,2,2,3,0,1,0,1,0,2,1,1,0,0,1,1,1
S01008814,,431,,4,1,3,0,6,4,2,1,4,0,5,7,3,6,6,5,1,5,10,5,14,14,9,17,6,7,11,5,16,19,11,12,9,10,8,12,9,9,5,4,6,7,5,2,4,9,1,5,5,7,6,4,4,3,5,7,1,3,1,5,7,1,3,3,4,4,2,3,2,3,0,0,1,3,2,0,2,2,0,1,0,1,2,4,1,0,0,1,2,2,0
S01008815,,484,,8,7,6,3,4,1,3,4,5,4,1,2,4,0,2,2,1,1,1,5,7,6,11,10,9,9,14,16,14,13,19,17,8,20,16,15,15,17,12,8,5,8,4,9,11,10,7,3,9,11,6,8,9,6,3,7,4,2,2,3,3,3,4,0,6,4,2,1,2,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,2,0,2,0,0,0,0
S01008816,,271,,3,0,1,2,3,2,0,0,1,1,2,2,1,1,2,1,2,2,1,1,7,0,3,4,4,5,9,8,11,15,4,10,9,9,6,6,5,10,8,5,8,4,2,5,7,9,5,1,3,2,3,2,2,3,3,1,1,2,1,2,1,0,4,1,5,1,1,3,1,3,0,1,0,0,0,3,2,1,1,2,1,1,1,2,0,1,1,0,0,1,1
S01008817,,370,,8,5,6,0,4,5,2,2,6,4,2,2,0,1,3,1,3,3,3,1,0,5,1,5,8,8,13,18,14,19,8,10,9,18,11,4,9,3,8,6,6,9,2,12,4,4,4,4,4,3,5,4,4,3,4,5,9,6,2,5,1,3,3,2,3,1,2,1,0,1,2,2,2,2,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1
S01008818,,347,,8,2,6,7,0,4,2,1,2,4,3,5,5,3,9,3,3,4,1,2,4,2,6,5,3,13,10,9,8,10,11,13,13,13,7,6,5,5,13,8,1,10,2,3,1,6,7,2,10,9,4,2,2,4,7,2,1,3,5,0,2,4,0,3,2,1,2,2,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
S01008819,,364,,4,6,2,15,4,2,4,5,2,0,2,1,5,2,2,2,0,3,3,1,1,2,3,4,4,4,5,3,3,8,10,10,6,7,9,6,10,8,15,10,6,5,2,7,10,5,4,6,6,5,9,3,6,6,7,3,4,4,2,8,4,2,6,4,4,0,1,3,2,3,0,2,4,4,2,0,0,3,1,2,1,1,1,3,1,1,1,1,3,0,3
S01008820,,586,,10,5,7,8,6,8,4,3,2,6,3,3,4,7,2,1,5,6,6,7,9,11,4,13,9,7,8,16,16,18,17,23,17,16,12,7,13,6,12,18,16,10,10,12,9,13,8,6,5,5,14,4,6,5,5,4,5,12,5,5,2,4,5,3,7,3,5,6,1,4,4,2,3,1,2,4,0,0,3,5,1,0,0,2,1,2,1,1,0,0,0
S01008821,,346,,5,7,1,7,7,2,7,4,4,2,5,2,9,9,5,8,8,4,7,4,3,7,3,3,4,4,0,5,1,3,4,8,3,8,3,4,8,4,4,4,10,8,8,7,3,4,6,4,4,4,5,6,4,9,3,7,4,5,5,5,5,3,4,2,5,1,2,1,4,3,2,0,1,0,0,1,0,1,0,1,0,0,2,1,1,1,1,0,2,0,1
S01008822,,361,,6,5,2,5,3,7,5,5,2,4,6,3,3,8,4,5,3,8,5,4,2,0,5,3,6,9,3,1,4,5,2,1,4,4,5,1,4,3,10,5,3,8,6,5,5,6,10,7,8,8,4,3,10,3,2,10,4,2,4,6,13,9,0,8,2,5,4,2,5,4,0,2,1,3,1,4,2,0,1,0,1,0,1,0,2,2,0,1,0,0,4
S01008823,,326,,9,1,3,2,5,2,5,6,3,3,2,3,4,5,7,4,5,3,4,2,0,1,2,2,3,7,2,4,2,4,4,4,1,3,6,4,4,7,5,3,9,6,7,3,6,5,5,5,3,9,4,6,6,7,5,3,4,3,4,1,5,2,5,6,4,3,4,4,1,2,1,2,2,2,2,3,2,4,4,2,3,1,1,2,1,3,3,1,0,1,3
S01008824,,440,,3,6,5,4,10,3,3,5,3,0,4,4,1,3,3,5,3,2,1,5,3,2,6,4,4,4,5,6,4,4,7,12,7,5,5,5,10,16,8,13,11,1,6,7,10,9,4,7,7,6,7,6,14,7,8,7,8,3,10,1,3,8,8,4,4,7,8,4,3,1,1,8,6,5,3,2,1,2,4,3,1,1,3,2,1,0,0,1,0,1,3
S01008825,,290,,9,5,6,4,2,2,4,4,2,2,1,3,3,1,1,1,4,2,3,2,1,0,2,8,0,4,2,5,3,2,2,5,6,8,7,6,4,4,6,5,4,5,6,7,7,2,3,3,5,4,1,8,2,6,0,4,4,2,3,8,4,7,4,2,2,5,6,2,0,2,2,2,3,3,2,4,2,0,0,3,0,2,3,2,1,0,1,0,0,0,1
S01008826,,322,,6,0,5,1,4,3,5,2,1,2,3,2,2,3,5,0,2,3,0,0,0,1,1,3,8,5,3,6,6,3,8,9,11,5,5,4,7,5,4,7,5,5,11,10,5,4,6,7,12,7,3,7,3,6,10,2,2,4,4,3,4,2,0,4,6,0,2,4,5,2,0,5,2,2,1,0,1,2,0,1,4,3,0,3,0,0,0,2,0,0,1
S01008827,,370,,5,6,1,3,7,5,4,14,6,8,7,10,6,6,6,10,5,7,1,2,2,3,1,2,2,4,2,2,3,1,1,4,7,2,1,3,3,7,4,5,3,4,4,6,6,8,7,6,5,5,4,5,5,3,4,10,4,4,4,6,4,6,4,11,9,0,6,3,8,5,1,1,4,1,1,1,1,0,1,2,2,2,4,2,1,2,2,2,1,0,2
S01008828,,403,,8,6,7,1,4,5,4,6,8,6,3,2,4,3,3,0,5,0,5,5,3,5,7,6,6,5,8,4,2,6,5,7,6,7,7,5,4,4,9,4,9,8,6,5,3,5,10,6,8,4,5,7,7,6,4,7,5,7,3,6,3,6,7,5,3,3,6,5,3,4,2,1,4,5,5,2,1,5,1,0,4,1,0,0,2,1,3,0,1,0,4
S01008829,,317,,5,7,2,6,3,7,6,9,4,3,2,4,3,4,5,1,5,5,5,3,3,1,5,1,2,2,1,1,2,5,2,2,5,4,4,6,4,8,0,4,3,7,4,4,6,2,5,5,5,4,5,4,6,2,4,6,4,3,1,4,5,4,5,3,2,4,2,2,6,4,4,1,1,4,7,5,0,2,2,5,2,4,2,1,0,1,0,3,0,0,1
S01008830,,330,,7,8,2,4,8,5,4,3,1,5,2,3,2,7,2,5,4,4,3,1,5,7,5,1,5,1,1,1,1,9,1,3,4,2,6,3,9,9,6,8,1,5,8,2,4,2,7,8,5,5,3,5,4,7,4,4,6,3,3,2,4,6,3,3,5,4,6,2,3,5,1,1,1,2,2,5,3,2,2,0,1,0,1,1,0,3,2,2,2,1,2
S01008831,,370,,1,6,3,4,0,5,5,3,6,5,5,3,1,4,2,2,2,7,6,5,2,5,7,5,5,1,3,1,3,4,1,1,3,0,0,4,3,4,2,8,7,14,5,6,8,7,3,4,8,8,10,7,5,4,2,3,6,6,6,5,6,7,3,4,8,6,4,5,3,4,8,1,4,6,4,2,6,4,5,4,1,1,1,1,1,3,1,2,0,2,2
S01008832,,393,,4,3,0,7,4,4,0,4,1,4,7,2,4,5,3,7,2,11,4,2,8,3,6,3,5,6,9,5,7,7,5,3,2,5,3,4,5,3,5,8,5,5,8,3,4,8,5,9,9,7,8,1,8,5,6,10,3,2,2,4,4,1,3,6,4,2,3,3,4,5,2,3,3,3,5,4,3,4,4,1,7,0,3,2,3,0,3,2,4,2,8
S01008833,,481,,2,4,3,3,1,6,4,7,6,3,7,7,4,2,2,3,1,5,5,7,9,4,4,11,10,9,1,12,5,5,9,8,8,18,11,11,12,8,9,8,6,5,7,10,7,7,11,6,6,4,14,5,5,10,7,7,3,0,8,4,3,3,7,3,6,6,1,2,3,3,4,6,4,4,3,3,3,1,7,2,3,2,3,3,1,1,1,1,3,0,3
S01008834,,502,,7,5,7,2,5,6,3,5,3,2,6,3,3,6,4,5,7,8,9,2,3,5,3,3,8,4,0,7,6,11,6,10,7,6,7,4,8,7,3,10,8,8,10,13,9,13,12,7,9,2,8,8,12,4,3,11,5,5,12,1,4,10,8,9,8,5,2,2,4,2,9,5,3,7,0,4,0,3,3,5,3,5,2,6,1,4,2,1,1,4,4
S01008835,,372,,7,4,3,5,1,6,3,2,1,2,4,1,3,6,3,3,4,3,3,3,4,10,3,1,4,3,8,4,0,6,4,2,4,1,4,8,6,9,4,7,4,5,6,3,7,4,4,5,6,5,3,5,12,6,10,11,7,5,0,7,6,4,4,6,7,2,2,3,6,5,7,3,7,3,4,1,2,4,2,2,3,2,3,1,2,1,2,0,2,1,1
S01008836,,340,,4,1,0,3,0,3,2,3,2,1,2,0,2,7,1,2,2,3,0,5,2,3,5,4,8,4,7,10,7,13,10,10,11,8,7,1,5,6,9,9,6,10,6,2,6,5,8,10,8,4,3,4,11,5,1,5,2,5,2,3,6,1,3,1,3,0,4,4,5,2,0,2,2,0,2,1,3,1,3,0,2,0,2,0,0,1,1,0,0,0,3
