"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01011890,,319,,3,3,1,3,6,4,4,3,6,5,2,6,4,1,1,2,2,5,6,4,6,4,3,1,6,3,3,8,7,1,3,1,2,0,4,4,5,6,3,1,1,2,5,6,8,5,4,5,2,8,10,4,4,2,5,1,11,5,9,5,7,3,2,5,3,2,4,4,2,1,5,2,4,3,1,2,4,2,4,3,2,3,1,1,0,1,0,0,1,1,2
S01011891,,853,,4,3,3,6,3,6,3,3,4,2,2,4,5,2,5,5,4,6,3,3,5,27,21,15,21,40,36,55,32,25,27,23,36,17,29,21,30,19,20,7,17,12,15,18,9,14,16,22,8,13,6,9,3,4,8,5,6,3,2,4,7,3,4,2,8,3,6,1,4,0,1,3,3,4,3,3,2,3,2,0,2,2,0,3,0,1,3,0,1,1,2
S01011892,,490,,7,6,7,7,6,3,3,7,2,5,3,2,5,6,1,4,4,5,3,9,5,8,12,9,4,14,13,8,13,12,5,9,3,12,12,3,6,5,11,9,11,9,9,4,5,5,4,10,8,6,14,10,12,3,8,4,6,4,5,6,8,8,7,4,4,3,5,4,1,7,2,2,2,2,1,4,1,0,3,0,0,3,1,1,1,1,0,3,1,0,0
S01011893,,468,,9,2,4,8,1,3,4,3,4,2,6,2,4,0,6,4,3,4,1,5,6,7,6,6,9,7,3,13,1,10,9,9,10,12,8,6,8,8,9,5,4,5,13,0,11,3,8,4,7,8,8,7,8,4,6,8,5,6,7,3,8,8,5,3,11,1,7,8,5,9,6,3,4,5,0,0,3,4,1,6,2,2,2,0,2,4,1,1,0,1,4
S01011894,,311,,0,4,4,4,4,4,4,3,2,4,1,1,6,6,4,3,5,6,1,4,5,11,6,2,4,4,4,6,1,2,5,10,6,5,3,4,2,4,2,0,7,2,4,10,5,4,1,2,3,6,9,5,1,8,7,7,2,6,2,4,5,5,4,3,8,2,3,4,2,2,0,3,1,5,0,0,0,2,0,1,2,3,1,0,1,2,0,0,1,0,0
S01011895,,292,,1,1,4,3,0,1,2,4,1,3,0,3,3,2,0,3,2,2,4,1,2,3,4,0,1,1,0,2,4,3,0,2,3,0,2,4,5,2,3,6,0,2,3,1,5,2,5,5,10,2,10,9,3,6,6,9,4,4,3,1,5,6,5,2,6,7,6,5,0,3,3,3,4,6,5,2,7,4,2,1,6,4,1,1,1,2,3,0,3,1,11
S01011896,,401,,5,0,5,6,3,7,2,5,6,3,2,3,5,3,8,2,5,4,4,3,4,7,3,3,1,9,3,3,8,8,6,3,7,9,4,0,7,6,3,0,1,11,5,7,7,6,8,9,7,5,8,6,11,5,2,4,10,5,7,4,3,4,7,5,5,2,3,3,4,3,2,3,1,1,6,3,6,3,7,5,4,2,2,1,0,3,2,1,0,1,6
S01011897,,470,,2,6,8,3,6,2,6,4,11,2,9,6,12,8,10,6,2,6,8,8,8,7,0,6,2,1,2,4,1,0,4,6,6,6,7,4,3,5,3,8,5,5,8,3,12,7,8,9,10,10,8,7,5,7,9,7,5,11,7,5,6,5,5,6,4,4,6,8,4,6,5,6,3,3,4,4,3,2,3,3,1,4,5,4,5,2,1,0,0,0,2
S01011898,,308,,2,4,1,3,2,3,7,2,6,5,7,5,7,2,5,5,8,6,6,4,2,3,1,4,3,0,2,0,0,1,0,0,2,3,2,0,1,6,1,5,4,4,5,5,9,10,1,11,6,3,6,2,3,5,9,3,2,7,6,4,6,4,9,6,6,5,3,6,1,5,5,4,5,1,2,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0
S01011899,,370,,1,5,4,8,3,1,3,5,2,4,1,2,2,4,6,10,4,4,5,1,1,1,4,3,3,5,1,0,1,3,5,4,0,5,7,3,3,0,5,0,6,6,3,6,8,4,3,3,4,8,6,4,6,6,5,6,7,5,7,5,4,5,3,5,10,12,7,6,12,8,3,4,6,7,6,4,4,1,6,4,3,3,2,4,0,0,2,0,0,2,0
S01011900,,382,,4,2,3,4,4,3,2,3,5,6,4,5,3,6,3,5,2,6,7,10,4,5,7,3,5,2,4,4,3,2,1,2,1,3,5,2,4,4,1,6,6,4,7,2,2,2,7,5,5,8,8,6,4,4,6,7,4,11,7,0,7,2,3,7,9,6,11,2,7,6,8,9,5,4,5,2,3,4,3,4,0,3,2,2,1,3,1,0,1,1,1
S01011901,,426,,3,6,6,5,7,5,7,4,3,3,7,4,3,6,5,6,5,9,2,3,5,5,8,3,5,0,4,5,5,6,9,3,4,2,3,4,3,4,9,5,8,4,8,3,8,8,6,6,12,15,6,8,6,8,12,2,2,6,3,8,3,7,2,6,5,6,8,5,5,4,4,2,3,4,3,1,2,5,3,0,2,3,2,3,1,2,2,3,0,0,0
S01011902,,508,,4,1,4,1,3,6,8,5,4,7,7,12,8,5,7,6,3,6,5,3,4,10,2,6,0,5,2,6,8,8,0,1,0,5,2,1,2,6,1,4,6,7,2,7,9,11,4,8,15,7,12,6,5,2,5,7,7,6,6,7,9,5,9,8,13,10,11,4,9,11,8,7,12,7,7,5,11,3,2,1,8,1,5,5,3,2,3,5,3,1,3
S01011903,,377,,1,5,3,1,3,6,9,1,6,6,8,1,3,3,3,3,1,9,7,0,2,4,4,3,2,5,3,0,0,1,2,3,4,3,6,5,5,3,0,3,2,9,1,7,5,8,8,0,6,2,3,6,4,2,5,8,4,5,6,8,7,7,4,4,4,7,12,11,10,8,2,2,6,2,7,2,4,6,7,1,5,3,2,4,2,1,4,0,0,1,6
S01011904,,360,,3,2,6,0,3,4,3,8,5,1,2,3,0,4,2,1,5,5,4,1,3,1,3,3,5,4,2,3,4,2,2,1,2,0,1,6,5,10,4,3,2,4,0,2,5,2,7,6,4,3,3,9,7,7,3,6,6,7,4,8,6,1,7,5,7,9,5,6,4,5,5,6,1,4,7,2,2,8,7,1,5,5,3,2,4,7,1,5,2,1,6
S01011905,,351,,1,1,3,5,6,3,2,5,2,8,6,3,3,6,8,4,9,11,6,3,6,1,1,0,5,7,1,3,1,3,1,3,0,4,0,3,2,2,0,5,5,3,3,5,4,11,7,3,12,10,6,8,11,3,3,6,7,7,4,7,4,3,12,4,0,5,5,2,3,5,5,2,2,3,1,1,2,2,1,1,1,0,6,2,0,3,2,2,1,1,2
S01011906,,207,,2,2,3,0,4,0,4,2,2,3,1,2,2,0,1,4,3,2,1,2,3,2,2,0,1,2,1,3,2,3,1,3,3,2,0,2,0,2,2,1,3,2,2,1,2,0,6,5,2,10,2,11,3,1,5,5,3,1,5,3,2,2,2,1,6,8,1,7,0,2,2,1,0,3,2,1,1,0,1,3,2,4,2,1,3,2,1,0,0,0,0
S01011907,,350,,2,4,3,2,7,1,2,0,2,6,3,5,4,7,6,3,4,2,8,6,5,0,6,4,3,2,5,8,4,4,12,6,8,1,3,3,5,4,1,0,0,1,7,4,3,12,5,8,7,6,5,5,7,9,9,6,9,6,6,2,6,3,5,8,3,2,5,2,3,0,1,3,2,3,2,0,4,3,3,4,2,2,3,2,0,0,0,0,0,0,1
S01011908,,187,,2,5,3,4,3,4,4,2,1,1,5,2,0,3,3,3,1,5,0,1,1,4,1,0,0,3,1,1,5,4,4,3,5,3,5,3,2,0,2,3,5,2,5,3,2,0,3,4,1,7,2,3,3,0,5,3,1,1,2,3,4,2,1,1,1,5,4,0,2,0,2,0,1,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
S01011909,,503,,12,5,10,12,14,6,4,5,4,3,6,2,4,3,8,4,4,9,6,6,6,4,8,4,11,8,4,2,11,7,15,12,13,6,16,11,13,10,0,8,10,9,7,13,16,12,12,4,7,13,11,5,4,10,10,8,2,5,5,2,3,5,5,4,4,2,1,4,3,1,2,1,0,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0
S01011910,,385,,5,11,3,4,8,6,4,7,7,5,6,5,8,2,5,4,0,1,3,7,4,10,10,1,11,6,5,3,7,6,9,5,7,8,11,5,2,3,7,8,9,6,7,8,6,4,1,4,0,3,4,6,8,0,3,7,1,3,3,6,5,11,4,4,0,2,6,2,3,5,2,2,2,1,0,1,4,0,4,1,0,2,2,0,0,3,0,1,0,0,0
S01011911,,294,,5,5,2,3,5,5,3,3,5,3,2,4,6,0,5,3,2,4,3,3,2,2,2,6,3,3,5,4,4,4,3,3,4,1,6,4,5,4,5,1,3,1,3,1,6,4,3,6,6,6,5,5,1,4,4,4,3,3,5,5,3,2,4,2,4,3,6,3,2,1,4,3,5,1,4,0,1,3,3,4,3,1,2,3,3,0,1,0,1,0,2
S01011912,,330,,3,3,3,6,8,5,6,2,3,2,8,3,3,2,3,4,1,6,2,5,3,7,5,6,8,2,0,2,7,8,7,9,8,2,4,4,5,3,6,5,5,6,9,5,0,4,3,6,4,3,3,1,5,2,8,2,4,5,3,5,3,5,4,3,5,4,4,5,1,3,3,3,3,1,0,2,3,2,2,0,4,1,0,2,3,1,0,1,0,0,0
S01011913,,304,,7,7,3,7,6,0,2,2,1,1,0,2,3,10,4,4,4,2,4,7,5,5,6,3,2,5,6,3,3,0,4,1,3,3,4,5,3,3,1,2,6,5,1,7,1,1,4,4,9,5,6,7,1,4,4,4,6,3,10,6,2,5,7,7,1,6,0,2,3,4,1,5,2,5,0,1,2,3,0,0,0,2,3,2,1,0,0,2,0,0,1
S01011914,,448,,13,13,10,11,13,7,9,10,4,13,10,10,7,11,4,6,7,4,8,5,8,6,6,5,6,7,11,2,5,10,5,7,5,13,5,0,8,3,0,7,6,6,5,5,8,6,4,7,4,12,6,4,4,6,4,7,6,1,5,3,3,1,2,3,3,3,3,2,2,3,2,0,1,3,3,3,0,2,1,0,0,2,1,0,0,0,1,0,0,0,1
S01011915,,393,,3,4,9,1,3,3,3,5,4,8,9,6,2,7,10,2,9,6,7,2,5,7,8,7,5,7,7,3,2,8,5,5,11,8,7,2,2,5,5,5,3,7,2,4,0,5,4,8,4,1,5,6,10,6,5,10,7,3,7,4,4,5,5,3,7,2,7,5,1,0,2,4,4,6,2,3,3,2,1,2,1,0,1,1,1,0,0,0,0,1,2
S01011916,,285,,4,3,1,3,5,9,7,6,3,2,4,4,7,3,8,2,6,2,5,8,0,1,8,3,3,6,4,3,3,7,0,1,0,3,6,1,0,1,1,7,9,3,5,2,3,5,3,3,9,3,10,4,6,4,4,5,3,2,3,4,4,1,0,1,2,3,5,1,3,2,2,1,3,0,1,5,2,2,0,2,1,1,0,1,0,0,1,0,0,1,0
S01011917,,228,,5,6,3,4,2,2,3,1,6,2,3,3,4,3,3,2,5,3,1,3,3,6,0,0,3,1,2,2,2,1,3,7,3,0,5,0,1,4,0,4,1,4,1,6,3,6,1,3,3,4,4,4,3,6,4,2,4,5,3,3,3,1,5,3,2,2,0,5,4,1,1,1,1,1,0,4,1,1,1,1,1,4,1,0,0,1,0,1,0,0,1
S01011918,,363,,3,9,10,7,9,6,6,7,8,7,5,9,5,6,6,2,1,9,8,3,5,7,2,12,0,0,4,4,5,1,5,11,3,5,5,5,4,3,1,5,6,9,2,2,7,6,0,8,4,7,12,6,6,3,3,4,4,2,3,2,3,5,7,4,1,1,0,1,1,4,1,2,3,6,2,3,1,1,3,0,2,1,0,1,1,0,0,0,0,0,0
S01011919,,528,,11,5,3,8,2,8,2,10,6,5,0,2,5,5,1,0,5,7,16,27,30,32,14,7,6,15,7,15,12,14,10,16,9,10,5,3,7,5,5,6,4,11,1,5,1,3,7,5,7,4,3,10,7,2,4,9,4,6,6,8,5,4,2,3,3,8,5,2,1,0,3,2,5,1,1,5,2,0,1,2,0,3,1,2,2,1,0,0,0,1,0
S01011920,,284,,5,1,2,2,1,3,1,1,4,2,1,2,3,1,1,2,1,2,4,4,4,5,9,4,7,6,8,7,1,5,5,3,7,2,0,1,4,3,3,0,2,5,6,4,3,6,3,3,5,9,4,4,8,2,5,7,7,5,6,1,1,1,7,5,1,7,2,0,0,3,4,0,6,1,2,1,4,3,1,2,1,1,1,0,0,1,1,4,1,1,0
S01011921,,288,,5,8,6,5,4,6,4,9,2,4,2,7,3,4,4,7,1,0,3,5,6,5,2,0,6,6,1,6,2,2,6,3,1,5,7,2,3,3,2,5,3,4,6,0,1,2,6,4,2,6,1,6,2,6,0,5,4,2,2,2,1,8,4,1,1,2,2,6,1,5,2,0,3,4,5,1,1,2,2,2,2,1,3,0,0,0,1,1,0,0,1
S01011922,,378,,4,2,6,11,7,4,7,3,3,6,4,1,3,8,3,5,4,5,0,5,2,5,5,5,8,10,5,4,4,3,6,5,7,7,7,7,4,1,8,4,6,6,10,7,3,3,6,8,9,6,8,10,1,7,6,4,4,1,4,4,9,0,3,6,3,6,2,5,2,4,1,1,0,2,8,2,1,2,1,2,0,0,1,2,2,0,0,1,1,0,0
S01011923,,469,,4,10,9,7,6,7,7,8,5,3,9,8,10,11,2,8,7,5,3,4,9,8,9,6,9,1,7,6,14,6,6,6,5,7,2,6,10,2,7,7,6,6,6,10,4,7,9,7,12,6,3,3,11,4,0,4,5,1,5,8,3,2,8,3,2,6,3,1,4,5,4,0,2,1,1,3,1,3,4,2,4,2,0,4,3,2,2,2,1,4,4
S01011924,,202,,2,3,6,4,1,3,2,3,1,5,4,3,3,3,2,1,2,1,4,7,0,3,5,2,1,0,2,0,0,0,3,4,5,1,1,1,2,6,2,4,0,2,4,1,3,1,1,2,5,2,2,1,4,4,4,3,3,1,2,1,6,2,6,4,4,0,2,1,2,2,0,2,3,1,3,3,3,1,0,5,1,1,0,0,1,1,0,0,0,0,0
S01011925,,392,,6,3,4,6,9,7,6,4,6,6,7,7,6,9,5,8,3,5,4,5,3,7,10,5,4,1,3,9,1,7,7,8,9,7,7,4,5,6,9,11,8,2,6,5,7,9,11,14,4,6,2,7,8,9,2,3,6,4,4,0,3,3,3,1,4,4,5,2,1,1,2,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
S01011926,,313,,2,6,2,2,7,4,2,3,7,5,5,7,2,6,6,6,5,6,6,6,3,9,5,6,3,9,2,1,3,2,5,5,4,2,5,1,6,1,3,6,4,5,9,5,1,4,6,5,0,3,1,4,3,5,8,6,4,7,3,4,2,3,2,6,8,3,4,0,0,2,1,1,2,2,1,2,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0
S01011927,,287,,3,3,0,5,3,6,3,8,2,5,3,2,4,3,0,6,2,3,6,4,4,8,5,1,6,5,1,3,4,2,4,3,5,3,1,4,3,4,4,8,4,3,0,3,4,5,2,2,3,5,3,4,5,3,3,2,5,4,6,2,8,5,6,6,4,6,4,4,3,4,1,3,0,3,2,2,0,1,2,2,0,2,0,0,0,2,0,0,0,0,0
S01011928,,323,,4,4,4,4,8,4,0,3,4,6,0,1,5,5,3,2,3,0,5,0,1,4,3,3,6,10,5,5,0,7,0,5,9,1,1,2,4,1,1,3,1,8,1,7,0,6,4,2,7,4,4,7,6,2,6,3,3,4,4,7,8,5,3,7,6,6,15,6,1,4,6,3,4,1,4,4,2,2,3,0,1,5,1,1,1,0,1,1,0,0,0
S01011929,,318,,6,2,0,5,8,4,1,0,2,4,3,5,3,5,3,5,7,3,4,1,4,5,3,2,3,7,2,3,8,5,9,5,3,3,9,7,2,6,0,6,1,1,6,5,9,7,3,4,2,5,2,3,7,4,4,5,7,3,1,2,5,5,6,1,2,5,7,2,3,9,2,2,2,6,1,2,5,0,0,1,1,1,0,0,1,0,3,0,0,0,2
S01011930,,297,,4,5,5,3,6,2,5,1,3,6,6,3,5,3,1,3,4,5,3,6,1,6,2,3,2,5,1,4,7,7,5,3,1,5,10,1,4,3,2,2,8,3,8,2,3,3,3,5,5,0,2,5,6,3,3,2,8,5,4,4,4,4,3,2,3,3,5,6,4,3,1,6,1,4,0,0,0,1,2,2,1,1,3,1,1,0,0,1,0,0,0
S01011931,,354,,7,5,5,6,7,1,6,6,4,5,9,5,7,8,5,14,9,6,4,5,6,8,8,3,3,3,3,6,6,2,2,5,10,5,5,0,0,4,10,5,4,3,7,6,4,3,8,4,10,1,9,5,2,5,3,8,5,4,2,2,1,3,5,5,3,2,1,3,3,3,0,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
S01011932,,326,,9,3,2,11,4,6,5,2,0,4,4,2,2,2,3,3,3,1,1,5,7,5,3,6,15,9,11,4,11,13,16,11,7,10,10,8,12,5,1,7,1,2,5,4,1,1,5,4,2,4,3,2,4,1,4,1,5,2,3,2,4,5,1,0,1,0,0,2,0,3,2,0,3,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
S01011933,,360,,3,9,5,3,7,4,3,2,4,4,6,2,2,1,2,1,3,3,1,3,6,11,7,11,9,11,3,10,10,8,5,9,9,4,13,5,2,5,10,9,6,7,4,5,3,3,3,1,2,2,7,3,3,4,1,4,5,2,5,5,4,4,5,1,3,2,6,6,3,0,2,0,2,1,1,0,1,2,3,4,2,1,0,1,1,2,0,0,0,2,1
S01011934,,569,,6,8,4,7,4,0,9,3,8,2,3,6,1,6,7,12,5,3,8,1,7,15,27,11,12,8,4,6,6,12,14,11,8,5,10,11,12,8,4,5,12,9,7,13,8,9,9,4,10,3,12,5,4,6,5,8,7,4,7,7,4,7,2,5,6,3,6,4,9,6,3,6,5,5,9,4,4,6,2,2,2,1,3,2,2,0,1,3,2,2,5
S01011935,,409,,3,6,3,0,0,5,2,3,3,4,0,2,5,3,1,0,2,0,0,3,6,12,12,9,13,4,7,5,16,11,9,9,13,9,10,9,9,4,4,1,9,4,8,10,5,10,4,6,8,5,4,11,0,4,5,11,4,6,5,10,6,3,1,2,3,2,6,2,3,5,1,3,2,4,1,3,3,2,1,1,1,0,0,1,2,2,0,2,0,1,0
S01011936,,385,,3,1,4,2,2,4,3,0,3,2,2,3,3,6,2,1,5,2,3,8,9,6,12,5,6,13,5,13,11,5,10,6,8,5,2,9,10,1,4,9,2,0,8,2,6,7,3,2,11,10,10,5,5,5,1,3,0,5,4,4,3,5,4,4,3,1,3,1,1,3,6,2,0,3,3,3,3,3,4,4,1,3,1,1,1,4,2,1,2,2,7
S01011937,,370,,2,2,2,1,1,2,1,1,3,0,0,3,0,1,0,2,0,2,1,5,6,15,3,14,8,9,14,12,17,20,14,6,0,10,4,7,5,1,3,8,5,9,5,0,7,6,6,5,3,6,5,6,2,0,3,1,2,3,1,3,10,4,4,4,3,1,6,6,3,2,3,3,2,2,2,0,3,2,4,3,0,4,1,2,1,1,4,0,1,2,4
S01011938,,315,,4,7,2,2,2,5,4,3,4,4,0,3,1,1,1,3,0,1,5,2,4,1,3,0,4,2,6,2,6,3,13,2,14,12,8,12,5,3,0,2,2,6,1,0,2,8,5,2,2,4,6,4,3,4,4,9,5,6,3,3,1,5,2,5,2,2,6,5,3,3,5,3,1,4,2,0,4,3,3,4,3,2,2,2,2,2,1,1,0,0,2
S01011939,,413,,3,7,7,1,4,5,2,1,1,0,1,2,2,1,2,1,1,1,1,6,7,8,13,18,15,11,14,11,7,8,8,10,9,17,9,9,6,13,6,1,3,4,10,7,4,6,7,4,9,3,4,7,5,8,2,0,4,4,5,7,5,2,5,5,7,2,4,2,0,0,3,7,1,5,1,1,2,1,0,0,1,4,1,1,0,0,0,0,1,0,0
S01011940,,214,,0,3,5,0,0,0,2,0,0,4,4,1,0,0,0,0,1,0,0,1,5,2,9,8,5,4,4,2,12,10,11,8,9,9,2,5,0,2,0,2,3,2,4,7,4,2,6,2,5,2,1,6,3,1,5,1,0,0,1,2,1,0,1,0,2,0,2,1,1,0,0,1,0,1,1,2,1,0,2,0,1,1,1,1,0,2,1,1,0,0,3
S01011941,,405,,3,5,4,6,0,0,1,2,1,2,2,1,0,2,1,2,0,1,0,5,5,9,17,12,9,19,2,10,9,22,11,10,12,11,13,4,4,5,4,9,3,8,15,7,8,2,7,3,8,6,3,12,12,9,6,8,4,6,0,2,11,2,3,2,1,3,3,2,1,1,0,2,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,2
S01011942,,453,,4,4,1,2,1,0,0,1,0,0,0,0,0,3,0,4,1,0,1,0,14,22,24,8,9,9,23,12,22,20,15,17,16,11,7,13,10,5,10,3,6,6,3,3,2,1,8,3,4,7,3,10,3,3,9,7,4,4,6,5,6,1,3,0,6,2,8,1,1,0,1,1,1,0,3,2,2,3,0,3,3,1,0,1,4,2,4,0,2,0,3
S01011943,,579,,15,12,4,1,8,5,5,0,1,1,1,1,3,2,2,0,2,8,2,11,7,13,17,19,7,23,20,18,8,11,10,16,10,12,13,12,9,7,6,5,11,8,5,12,9,11,11,9,10,5,10,5,8,6,7,4,2,8,8,5,6,8,4,3,8,5,2,3,6,3,6,4,4,3,3,4,1,4,1,1,3,3,3,1,1,1,2,2,0,0,3
S01011944,,232,,1,2,0,1,3,3,2,1,2,3,5,5,1,3,3,5,1,3,1,2,3,1,1,1,2,2,3,2,3,1,2,0,0,1,1,1,3,3,2,4,2,2,5,0,2,4,3,4,2,6,1,2,4,4,4,6,2,7,4,2,2,5,8,6,7,3,4,6,4,4,2,3,3,2,2,2,2,0,2,2,0,3,2,1,2,1,2,0,0,0,3
S01011945,,405,,3,1,4,2,1,2,6,2,4,5,6,3,2,4,12,7,3,5,2,0,0,0,2,0,4,3,2,2,1,8,1,6,5,4,0,3,5,0,2,0,1,7,6,4,4,7,4,11,12,6,5,4,3,4,6,7,3,3,7,8,7,10,12,9,11,8,10,9,10,3,9,7,7,4,7,4,3,8,5,4,7,2,3,4,3,0,0,1,0,2,2
S01011946,,364,,5,4,2,4,2,6,5,4,2,3,2,4,3,2,6,7,7,8,8,5,4,2,2,1,4,2,6,2,1,0,3,1,2,4,0,2,1,9,1,3,4,6,0,1,16,5,1,8,5,6,2,9,4,12,4,4,6,7,0,8,5,5,6,4,5,6,7,6,7,6,2,6,3,4,3,5,6,3,3,4,3,4,5,1,2,2,3,0,1,0,0
S01011947,,230,,1,0,1,0,0,1,1,1,1,1,3,3,6,3,6,2,6,6,5,4,5,2,2,1,3,3,1,1,0,1,1,0,0,0,2,2,1,1,0,0,1,5,4,3,3,1,3,2,3,2,2,1,3,1,4,7,3,2,3,4,2,2,8,6,4,4,6,8,6,6,3,7,3,5,1,2,2,4,1,3,2,2,2,1,2,1,0,0,1,1,1
S01011948,,522,,7,3,5,1,7,3,3,5,7,11,4,4,4,2,4,7,5,3,3,2,2,5,7,6,9,5,6,2,3,1,5,9,8,3,2,8,0,3,3,4,6,4,8,8,6,7,9,7,10,9,9,13,6,8,12,11,10,5,10,12,6,8,6,9,4,14,12,11,8,3,11,8,3,3,5,2,6,3,7,3,6,2,4,2,4,2,5,4,1,4,5
S01011949,,366,,2,0,6,6,2,2,4,0,6,1,1,5,4,4,10,4,5,1,2,2,4,3,4,2,2,4,0,1,2,0,1,3,1,2,3,1,0,3,4,3,5,4,3,4,5,1,5,11,6,5,4,4,3,8,4,4,5,3,2,4,7,5,8,5,11,7,9,5,7,12,4,5,3,5,3,5,5,4,7,6,6,7,9,2,4,4,3,4,1,0,3
S01011950,,338,,1,1,6,3,4,1,3,2,2,8,3,2,6,4,7,6,1,2,2,1,2,1,8,2,6,1,2,3,2,3,0,3,7,0,3,1,1,2,7,1,3,4,3,3,5,3,6,3,3,3,6,5,3,3,7,3,9,5,7,7,6,1,4,6,3,2,5,4,7,4,3,3,5,6,10,6,7,5,6,2,5,4,3,4,3,5,0,1,1,0,6
S01011951,,307,,2,4,2,1,5,3,5,9,4,7,5,3,4,7,6,3,1,3,3,3,2,4,1,3,3,1,6,5,3,8,1,7,1,0,2,3,2,3,5,5,2,1,1,7,4,2,3,3,9,5,5,0,4,4,4,2,3,3,3,7,4,1,3,4,4,5,5,3,5,4,5,4,2,4,3,10,2,2,3,4,0,2,2,0,2,2,0,1,0,2,2
S01011952,,280,,3,7,6,4,4,6,2,4,5,7,1,4,3,3,0,1,3,2,1,2,2,2,2,2,0,0,0,3,1,2,5,4,3,2,0,7,10,3,5,9,4,7,6,5,1,3,2,3,5,7,6,4,3,0,0,2,1,4,2,2,3,2,1,7,8,0,7,3,1,5,5,5,2,2,5,6,1,3,2,3,1,3,0,1,2,0,2,1,1,0,1
S01011953,,367,,2,4,2,1,8,8,4,3,5,5,8,2,7,6,0,5,5,3,10,4,3,3,3,3,2,4,5,3,0,3,4,3,3,3,3,7,4,5,4,6,7,1,6,3,4,2,6,2,5,10,4,6,4,6,8,4,8,5,4,16,7,2,4,4,5,10,9,2,4,5,3,0,0,2,1,3,3,2,4,4,3,1,4,2,0,2,0,0,2,2,3
S01011954,,239,,2,2,8,4,1,1,2,3,5,3,2,4,8,3,7,1,2,2,5,2,4,0,3,2,0,0,5,0,1,4,3,4,0,2,3,6,3,2,3,1,0,2,4,7,2,3,0,5,5,6,5,3,1,3,4,4,3,4,3,4,4,1,3,2,2,3,1,2,3,2,4,3,5,1,5,2,1,0,2,2,2,1,3,0,0,0,1,0,0,0,3
S01011955,,433,,3,3,6,4,3,4,4,2,4,7,4,5,4,5,4,5,7,6,3,3,6,6,6,5,4,3,0,5,5,5,4,2,5,7,4,6,6,7,1,5,2,1,2,5,4,0,2,9,6,10,11,8,4,5,6,10,9,8,9,8,7,10,8,1,6,6,3,5,4,3,7,5,4,5,3,3,1,3,3,7,5,9,7,5,3,0,1,0,2,3,7
S01011956,,484,,4,6,4,4,8,9,10,6,8,12,8,6,7,5,3,4,3,9,7,7,1,8,5,2,6,1,5,3,2,3,1,9,4,4,8,0,5,6,9,6,4,6,6,17,8,10,5,11,8,8,6,8,9,7,8,10,12,4,9,5,6,5,6,5,5,6,2,8,4,4,4,7,3,6,3,2,6,1,3,1,2,1,3,6,2,0,0,1,1,0,2
S01011957,,499,,4,1,2,2,2,4,6,2,2,4,1,4,5,7,11,4,8,4,3,24,27,9,12,19,0,5,14,4,9,6,10,0,4,5,8,4,5,7,4,5,5,7,7,8,6,9,10,16,3,13,14,6,7,6,8,5,5,6,4,4,3,6,7,5,6,5,6,5,1,9,5,4,3,1,5,2,6,2,1,3,1,0,0,0,0,2,1,2,0,0,2
S01011958,,533,,7,12,7,5,5,8,7,5,7,3,1,3,7,6,1,4,7,8,3,6,0,5,3,4,5,6,0,4,5,5,3,13,6,4,7,5,4,6,7,3,12,7,12,6,5,8,9,8,4,2,6,9,5,12,12,6,12,9,9,7,15,10,10,7,7,9,16,7,5,11,2,10,3,5,4,3,4,6,2,3,5,5,5,2,1,4,1,1,0,0,3
