"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01008434,,408,,8,4,3,5,4,2,3,8,6,4,6,2,7,3,4,4,2,3,4,2,2,2,4,4,4,5,0,3,3,4,4,4,6,2,1,5,2,3,3,4,7,3,10,4,5,4,7,5,3,10,7,5,6,5,6,8,15,9,5,8,10,10,11,11,5,6,12,6,4,2,11,6,5,3,4,1,3,4,2,1,3,2,1,1,1,0,1,0,0,0,1
S01008435,,413,,1,3,3,6,3,6,6,8,7,2,3,3,4,3,1,1,2,6,6,6,3,6,2,3,5,5,2,1,7,4,8,2,1,2,7,6,4,2,4,7,5,12,3,4,3,4,7,4,4,5,9,5,6,3,3,16,8,4,6,10,2,8,8,7,10,9,13,9,6,6,6,7,5,5,5,7,1,2,1,1,2,5,1,1,0,2,1,0,1,0,0
S01008436,,472,,4,2,5,6,5,9,4,0,4,5,4,7,3,4,2,5,3,4,5,3,2,3,2,7,8,3,2,0,1,9,3,4,1,3,6,2,3,5,7,8,9,10,8,10,5,11,8,7,9,6,10,13,7,7,10,8,9,0,5,2,4,2,4,12,6,15,10,0,5,8,6,4,5,1,2,3,3,4,3,7,5,4,2,3,2,6,5,4,3,3,14
S01008437,,393,,4,0,2,2,1,4,4,2,0,4,2,7,5,4,5,4,2,3,4,4,2,1,4,6,1,8,0,2,1,0,6,6,0,1,3,5,5,7,5,4,7,8,5,1,4,8,8,12,8,4,7,10,5,8,7,8,5,6,10,2,6,2,5,6,5,3,4,10,3,6,4,3,3,2,5,4,4,5,3,2,4,4,3,9,8,5,1,2,2,0,7
S01008438,,235,,4,1,1,0,5,5,1,3,2,2,0,4,1,3,0,2,3,3,4,1,0,3,4,2,2,4,3,1,2,1,5,1,1,1,3,6,2,1,4,5,2,2,6,6,3,4,4,6,5,3,9,5,6,9,3,7,0,4,3,4,4,4,3,2,3,3,3,1,0,3,1,1,1,1,1,0,2,2,5,0,2,0,0,1,2,0,0,0,0,0,3
S01008439,,586,,5,8,5,7,3,6,5,14,6,10,8,18,6,12,12,8,7,10,7,4,5,3,5,2,6,2,5,3,0,3,2,3,7,5,2,11,7,6,10,9,7,6,12,13,7,17,15,13,16,8,10,5,7,9,11,6,7,12,3,5,9,14,7,6,10,6,3,7,6,4,3,3,9,3,7,3,6,3,1,6,6,2,1,1,1,4,0,1,2,3,3
S01008440,,535,,6,6,4,2,2,14,3,10,6,1,3,6,4,7,12,7,5,8,5,7,4,1,5,4,5,3,2,6,0,3,4,9,1,4,5,1,4,7,12,5,7,7,9,8,6,12,7,7,12,7,7,8,6,11,6,5,7,5,7,3,12,7,7,13,14,8,6,10,6,7,8,7,6,4,6,3,6,5,9,1,7,3,5,5,6,0,1,4,1,4,4
S01008441,,244,,2,2,1,2,6,4,3,4,4,4,2,4,2,3,1,1,2,3,1,3,1,1,1,2,1,4,1,1,2,0,1,1,0,2,4,2,4,0,3,0,3,3,10,5,1,9,6,2,3,5,1,4,6,3,2,7,7,4,1,3,0,3,4,5,6,6,3,5,5,6,2,2,2,0,0,1,1,2,4,2,1,2,2,2,2,2,2,1,0,0,1
S01008442,,341,,3,3,1,5,5,0,3,2,5,2,3,5,5,1,1,3,5,7,4,2,2,1,2,2,2,6,1,6,2,3,3,8,0,12,5,8,4,9,5,9,7,5,4,5,6,4,5,2,8,5,14,7,5,5,4,3,7,7,5,8,4,5,2,3,6,5,5,8,2,3,0,0,1,3,2,4,0,5,0,0,2,1,0,2,1,0,0,2,0,2,2
S01008443,,306,,1,3,4,4,5,3,4,6,4,3,3,2,1,4,3,4,3,2,4,0,2,0,2,1,2,5,2,1,0,0,1,5,2,1,4,3,3,3,3,2,0,5,5,6,7,5,4,4,1,7,6,3,9,6,1,4,4,4,5,6,7,4,8,7,4,6,4,6,2,5,1,2,3,3,4,5,2,4,5,4,2,2,4,1,3,2,3,2,2,0,2
S01008444,,365,,5,2,2,3,9,1,3,6,5,0,4,4,2,7,2,2,2,6,7,2,2,5,2,10,7,3,7,1,9,2,2,5,0,6,6,6,10,5,6,10,6,3,5,8,8,4,5,2,3,7,4,6,3,8,5,2,1,6,1,4,4,4,4,4,7,6,7,3,3,2,1,2,2,1,1,3,0,2,1,3,1,4,3,3,2,4,1,2,4,0,12
S01008445,,544,,5,3,10,0,9,7,4,6,7,3,12,2,4,8,8,8,1,4,0,2,5,7,6,7,8,4,6,9,6,7,15,7,6,2,12,3,6,2,4,9,4,5,7,4,9,4,2,5,6,3,4,2,4,1,2,3,6,3,1,0,4,3,8,2,10,9,8,3,7,5,4,10,8,5,5,11,7,9,2,10,6,6,13,4,7,9,16,9,9,1,25
S01008446,,439,,3,3,1,8,6,3,3,8,5,2,8,7,6,8,6,6,2,11,4,0,1,0,0,4,1,0,2,1,5,4,1,3,0,5,5,1,3,6,8,5,8,4,5,8,10,13,8,6,6,4,9,6,6,5,6,7,8,9,6,5,5,9,8,6,5,3,7,5,8,8,8,2,4,4,6,7,5,6,5,1,2,3,5,2,2,3,4,3,0,2,7
S01008447,,366,,1,4,6,3,4,6,2,3,5,3,6,3,5,4,4,3,5,1,3,4,3,4,0,6,2,0,1,1,2,1,0,5,2,4,0,6,2,9,7,6,6,4,5,10,4,6,5,4,2,5,4,6,12,6,10,5,5,5,6,4,6,4,4,10,7,10,7,5,7,4,3,4,3,1,5,2,7,3,3,3,2,2,1,0,0,3,2,1,0,3,4
S01008448,,394,,4,8,0,3,1,7,3,1,3,5,2,8,6,6,5,5,8,3,4,2,4,2,3,1,4,3,4,0,1,1,0,1,0,3,5,6,7,2,6,6,5,5,3,6,8,7,6,15,5,5,10,4,7,5,5,8,10,3,15,5,1,8,5,5,9,7,8,1,4,7,9,4,3,5,0,8,4,1,4,1,1,2,3,1,4,3,1,0,1,3,1
S01008449,,427,,11,10,7,9,8,6,5,11,3,7,8,0,6,5,4,5,9,7,3,13,6,2,10,4,7,8,5,6,11,9,9,12,11,8,9,1,5,5,9,2,9,6,12,9,6,2,4,2,8,9,1,2,8,5,4,5,1,2,5,4,3,2,2,3,6,2,3,4,3,1,4,1,1,0,1,0,0,1,3,0,0,2,0,1,0,0,2,1,0,1,0
S01008450,,358,,5,10,8,6,10,9,2,5,5,3,5,3,6,2,1,0,7,3,3,1,4,5,4,11,2,4,8,10,9,8,8,7,10,7,13,10,2,0,6,7,2,2,4,3,7,5,5,4,2,6,2,4,2,2,4,4,8,7,2,1,4,0,1,1,3,1,0,0,3,2,1,1,0,1,0,0,0,1,2,1,2,4,1,2,2,2,2,3,1,0,12
S01008451,,348,,9,8,9,2,4,5,5,12,7,6,3,11,5,8,11,5,6,3,9,3,6,5,8,6,6,3,0,4,1,8,8,7,7,2,5,2,1,3,4,7,7,7,2,9,9,4,4,3,7,7,3,3,2,9,2,4,4,4,9,2,1,6,1,4,0,1,3,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
S01008452,,343,,6,3,10,2,6,13,8,7,6,5,10,5,5,10,9,7,9,6,9,2,3,6,5,5,7,6,0,4,0,8,9,7,1,8,4,5,14,4,12,8,4,4,4,6,3,5,3,0,2,0,4,5,2,3,2,3,2,2,0,5,3,0,0,1,0,6,3,3,0,1,0,1,0,0,2,0,1,2,1,0,1,1,0,2,0,1,0,0,1,0,0
S01008453,,277,,3,8,5,6,11,6,10,5,2,3,1,2,7,0,4,2,0,1,2,0,2,0,9,7,3,13,5,13,6,9,11,10,16,6,9,6,0,5,3,5,2,6,1,1,0,2,5,3,5,1,2,1,1,6,1,1,0,1,1,3,1,1,0,1,2,0,3,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S01008454,,504,,9,9,3,6,6,8,7,3,3,2,15,12,7,3,6,19,12,9,9,12,9,8,5,3,9,4,5,5,7,10,6,8,7,10,3,19,10,5,5,17,4,4,8,7,9,12,12,1,4,13,7,11,9,16,4,6,4,3,5,6,5,4,6,0,4,2,3,2,0,0,1,1,4,3,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1
S01008455,,445,,12,5,13,11,10,11,8,4,6,6,6,2,7,4,5,6,5,6,3,5,0,12,0,18,6,4,11,17,11,5,14,13,6,7,8,6,4,0,4,5,1,6,8,5,4,7,4,4,3,7,7,9,2,2,0,5,2,0,4,4,2,4,4,3,2,7,1,5,1,3,5,3,4,5,6,2,0,4,1,2,1,1,0,1,1,0,2,0,2,1,2
S01008456,,463,,12,7,15,14,6,10,4,3,2,7,3,3,4,2,3,6,1,6,4,5,11,7,8,16,15,10,11,8,11,9,10,10,10,6,11,6,12,11,3,8,5,3,1,5,2,6,5,4,4,6,5,3,11,2,8,8,1,4,1,6,3,3,2,3,4,2,6,10,2,0,0,2,2,3,0,4,2,2,2,1,0,2,2,3,2,0,0,0,0,1,0
S01008457,,316,,4,4,4,5,4,1,1,2,2,0,5,0,0,1,4,3,1,1,1,0,0,8,1,10,2,6,1,5,6,7,8,6,2,3,5,1,5,2,2,7,6,3,9,0,5,3,3,1,3,5,4,0,5,1,4,2,6,3,5,4,3,5,3,3,10,8,9,4,2,8,6,1,2,5,7,6,6,3,2,1,6,1,4,0,0,3,0,3,1,1,1
S01008458,,531,,12,9,9,9,6,10,15,3,3,5,4,6,0,2,10,4,5,9,1,4,3,12,12,5,13,8,19,11,11,8,3,21,9,5,6,6,7,5,9,7,9,0,9,1,3,8,8,9,8,15,6,12,7,3,0,14,7,3,2,7,6,5,8,8,5,4,9,3,6,4,5,3,2,4,2,0,3,1,3,0,2,3,2,0,3,0,1,1,0,1,0
S01008459,,370,,6,7,3,7,6,3,4,3,2,2,3,4,4,2,6,1,3,6,4,1,6,10,9,11,12,14,9,5,1,5,11,4,5,6,9,8,8,6,1,2,4,8,4,10,4,4,4,5,5,0,3,2,6,8,5,8,6,3,11,3,4,2,2,3,3,4,3,4,2,2,3,4,2,0,0,1,2,2,1,0,1,0,1,0,0,1,0,0,0,0,1
S01008460,,385,,10,9,5,9,8,11,5,6,6,3,2,4,12,3,6,3,7,8,3,2,6,13,12,4,7,6,7,2,13,4,9,7,0,10,11,4,5,5,9,1,5,5,5,4,1,5,0,5,9,9,9,5,2,9,3,0,8,2,2,4,0,3,0,2,2,5,2,3,4,2,4,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2
S01008461,,492,,14,8,10,10,15,18,8,12,4,8,2,2,5,2,5,3,5,3,3,7,9,9,12,4,17,13,7,10,13,12,5,7,7,6,9,6,5,9,6,2,8,8,15,10,6,7,2,5,2,4,10,10,6,8,4,3,4,4,4,4,3,3,10,3,2,8,3,2,0,0,3,1,0,0,1,4,2,0,1,3,2,2,0,0,2,0,0,1,0,0,0
S01008462,,280,,3,2,5,2,4,2,1,1,3,4,1,2,2,2,2,4,2,1,3,1,2,3,3,0,4,3,5,2,2,2,0,4,3,5,4,2,7,4,4,4,0,6,5,2,4,6,4,1,2,4,6,1,1,5,11,6,8,2,15,1,4,5,4,6,6,5,3,7,0,4,3,4,3,5,2,1,1,0,4,2,1,2,1,3,0,1,1,0,0,0,2
S01008463,,319,,4,2,6,2,9,4,4,2,5,2,1,4,2,3,2,0,2,3,3,7,0,1,4,9,3,6,8,12,5,13,4,8,8,10,5,6,5,3,5,4,2,9,4,3,2,5,8,2,2,11,2,4,3,3,5,1,3,2,0,5,4,6,0,2,3,6,5,4,2,3,2,4,1,0,2,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1
S01008464,,450,,2,10,1,5,5,4,4,10,4,1,7,0,2,8,9,0,2,5,2,4,1,7,10,0,14,7,10,7,6,3,21,12,9,9,12,6,0,5,5,4,2,6,5,4,10,8,3,4,6,3,5,7,2,10,6,4,5,1,5,3,4,4,7,7,4,9,6,3,5,4,5,4,3,9,3,6,5,3,2,2,1,3,0,2,2,1,2,1,1,1,9
S01008465,,395,,8,10,6,6,6,3,6,6,5,3,2,2,3,3,2,4,2,3,2,2,3,3,2,7,4,9,4,11,8,10,9,5,3,12,7,3,2,8,3,5,6,3,9,3,1,5,4,8,3,3,8,5,2,7,4,8,2,2,5,3,6,2,3,6,8,6,6,10,3,5,4,6,0,3,0,2,5,5,1,1,7,3,2,1,0,0,0,3,2,0,2
S01008466,,344,,3,4,4,8,2,3,4,1,3,1,5,3,7,5,1,6,5,6,2,4,1,6,5,4,3,17,6,3,5,10,12,7,4,4,2,3,4,6,2,4,2,2,6,3,6,6,3,5,3,4,3,6,2,8,3,7,7,4,4,2,2,4,2,2,6,1,7,5,3,6,2,6,4,2,2,1,4,3,1,1,3,1,2,0,1,0,1,0,0,0,1
S01008467,,398,,5,5,3,2,7,2,7,1,3,2,3,5,4,6,4,1,4,2,7,5,4,3,5,2,8,9,4,7,1,9,8,6,4,4,10,10,6,6,6,6,3,4,8,1,10,5,5,7,3,4,4,10,2,4,6,4,6,5,6,5,4,10,3,6,5,4,6,9,5,9,1,5,5,5,1,3,4,0,2,3,3,1,2,0,1,1,0,0,0,0,2
S01008468,,289,,1,0,1,9,10,3,3,5,0,5,1,3,3,4,0,0,8,2,5,6,7,1,4,3,0,1,1,1,9,3,3,6,4,4,0,0,5,7,4,5,6,4,5,5,4,2,1,2,5,3,6,1,3,2,0,5,3,3,1,4,0,2,1,4,2,2,3,3,3,2,4,2,3,3,2,3,3,0,3,1,0,2,5,1,1,3,4,2,3,3,17
S01008469,,297,,4,2,10,4,3,5,3,5,5,4,6,6,5,5,5,1,3,1,3,1,3,7,3,4,4,3,4,11,3,0,9,4,3,3,6,5,5,5,8,5,3,2,3,4,2,6,6,7,5,2,3,8,6,5,3,3,0,4,2,0,1,2,0,1,3,2,2,2,5,3,2,1,0,1,3,3,3,1,2,0,1,3,2,0,4,0,0,0,0,0,0
S01008470,,337,,5,0,1,2,2,2,4,8,0,3,2,4,3,9,4,3,6,3,0,4,6,5,6,3,2,6,8,7,5,5,1,6,8,5,2,7,1,5,3,6,2,8,0,3,0,6,2,0,6,3,10,4,10,1,3,5,9,6,2,3,7,10,8,5,7,9,3,6,1,2,6,1,2,2,1,1,1,2,2,4,2,1,2,1,0,1,2,0,0,0,3
S01008471,,437,,3,9,7,7,10,9,3,6,6,10,7,11,12,7,5,9,8,6,4,9,4,6,5,6,11,2,1,7,1,11,8,0,3,9,14,9,9,7,6,5,9,11,5,3,5,5,6,10,4,6,4,7,8,4,4,4,9,8,1,6,3,3,7,4,3,1,3,0,0,2,3,3,1,3,1,0,2,1,1,1,0,1,0,0,0,1,0,0,0,1,1
S01008472,,370,,5,4,0,10,2,10,4,1,5,7,8,8,6,10,6,6,6,7,4,4,9,0,1,8,7,8,6,0,6,10,4,4,8,6,8,9,6,0,13,0,2,5,9,6,7,1,3,2,6,2,2,3,2,0,6,1,6,4,6,3,4,3,2,1,8,2,5,3,3,1,1,4,1,1,1,2,6,4,4,2,0,0,5,1,1,0,0,2,0,0,1
S01008473,,352,,5,6,1,7,6,1,4,4,5,3,0,2,8,9,3,7,3,7,6,4,3,2,3,5,6,11,3,9,10,3,1,1,6,7,9,2,9,3,1,2,6,10,2,2,6,7,9,4,9,4,1,5,8,3,7,3,4,6,3,2,5,2,3,2,4,2,0,5,3,1,1,3,6,2,4,4,2,0,1,3,0,0,1,1,2,0,0,0,2,0,5
S01008474,,420,,7,10,2,10,1,9,2,1,6,2,1,3,4,2,5,4,2,8,2,5,1,7,7,6,8,7,9,14,7,11,13,7,3,8,5,4,2,2,10,6,5,9,2,5,6,3,5,5,6,2,4,1,4,3,5,10,5,3,4,4,1,4,5,5,4,5,4,2,0,5,3,1,3,7,5,5,3,6,2,5,4,2,4,7,0,2,2,5,0,0,5
S01008475,,344,,1,2,9,1,1,4,1,1,3,4,3,2,2,7,6,3,3,0,3,2,3,7,7,3,13,0,8,7,5,6,11,8,8,6,9,5,6,3,5,1,1,2,2,4,4,5,4,7,2,3,5,6,5,4,4,4,3,1,3,3,3,4,5,4,4,5,2,3,3,1,6,2,5,2,2,6,2,6,4,0,3,2,1,3,2,6,1,0,0,3,3
S01008476,,391,,5,10,1,5,3,2,0,1,1,2,6,2,5,0,5,3,4,6,2,3,4,7,8,8,6,4,7,13,11,6,6,7,6,9,3,6,8,4,9,2,3,1,4,3,4,6,7,4,4,7,7,4,3,2,3,3,0,4,3,4,4,6,2,3,1,7,3,0,5,4,0,4,5,5,3,11,2,8,8,0,2,7,2,2,4,0,3,2,4,1,7
S01008477,,414,,15,3,8,1,4,4,3,4,2,1,2,2,1,2,0,0,0,1,2,5,2,3,8,4,3,3,1,8,6,10,6,9,16,8,10,9,2,3,5,3,7,4,6,7,4,2,8,3,8,7,4,5,6,1,5,8,11,4,5,3,4,7,5,3,3,8,3,4,6,5,3,2,5,8,4,8,4,4,2,5,0,2,8,4,3,3,2,1,2,1,8
S01008478,,476,,9,6,4,5,3,5,5,3,0,3,4,2,2,6,9,3,1,9,3,4,5,4,3,12,15,8,5,3,5,3,9,8,12,12,2,3,3,11,9,2,4,7,2,4,4,2,11,4,8,10,5,3,0,5,5,6,9,5,6,3,7,5,9,6,2,7,8,5,1,0,5,3,2,2,1,3,7,3,3,7,2,10,5,8,2,8,7,1,2,2,20
S01008479,,410,,7,6,3,6,7,3,3,1,0,1,2,2,3,0,3,3,1,2,1,0,6,9,0,9,7,6,10,11,9,9,11,9,7,7,1,5,0,8,6,3,5,5,7,3,4,2,1,6,7,5,2,7,4,4,3,6,1,3,6,6,2,1,5,7,6,8,5,7,2,5,5,4,4,3,6,4,4,8,5,4,3,2,5,4,6,4,7,2,3,2,3
S01008480,,328,,6,6,6,0,6,6,4,7,4,4,1,3,1,5,1,2,3,4,0,2,1,5,9,3,10,8,7,18,14,11,6,10,8,4,8,5,2,7,7,3,2,5,5,4,6,10,1,0,7,5,2,3,3,3,2,7,3,0,4,5,3,1,1,1,1,2,4,2,1,0,1,0,1,0,0,1,1,1,1,3,1,1,1,0,1,2,0,0,1,1,1
S01008481,,563,,7,3,2,0,0,1,5,9,9,2,7,8,6,8,3,14,6,10,4,2,3,12,16,13,16,8,14,8,7,4,8,7,12,5,5,6,3,6,7,9,4,9,7,11,9,11,6,3,9,15,8,9,3,8,7,4,6,5,9,9,5,6,6,9,8,6,6,8,5,6,3,6,11,8,6,2,5,5,6,5,2,2,1,3,2,1,1,0,0,0,2
S01008482,,331,,3,3,5,4,3,8,2,0,0,4,2,4,1,2,3,1,2,5,1,2,5,3,3,6,7,0,7,3,9,4,5,0,9,3,1,4,2,5,2,3,8,9,8,5,0,6,10,2,3,5,4,3,5,3,2,6,5,3,2,2,2,9,1,5,3,5,8,3,3,1,2,3,5,4,4,7,5,2,3,2,5,0,3,4,2,4,2,0,0,0,7
S01008483,,301,,6,6,5,2,1,1,1,2,3,1,1,0,4,1,1,2,4,1,2,1,6,3,9,0,4,1,6,5,7,5,9,6,1,6,4,4,2,0,4,3,4,2,6,8,6,5,3,2,5,6,2,4,1,4,0,3,6,5,4,5,3,4,2,2,0,1,7,7,2,2,6,0,4,2,1,5,5,3,2,4,3,3,4,2,0,2,2,0,3,3,6
S01008484,,401,,1,7,5,5,2,6,7,1,6,6,4,3,1,3,1,3,7,5,2,2,2,2,11,4,6,7,6,4,8,7,5,4,3,4,5,5,5,9,5,3,7,1,7,4,4,4,3,8,9,6,8,6,6,6,5,5,8,6,4,5,6,1,9,7,7,7,5,7,4,4,2,4,1,1,0,5,3,4,2,1,4,5,1,2,1,0,2,1,1,3,7
S01008485,,497,,2,8,6,4,6,11,11,10,5,7,6,12,7,6,9,2,5,4,2,3,7,1,5,14,4,0,12,3,8,9,9,17,4,5,1,6,8,4,9,7,13,10,9,6,6,11,12,3,6,6,9,4,4,1,3,7,4,6,8,4,4,2,7,7,5,2,5,4,4,9,7,4,6,4,5,5,2,1,3,3,1,1,7,1,0,1,1,3,0,0,2
S01008486,,441,,6,4,5,1,1,3,1,6,2,1,3,1,0,1,4,4,2,4,3,5,2,3,1,3,4,7,1,5,5,9,4,8,0,3,2,6,4,3,5,3,1,5,8,3,2,10,2,6,5,8,2,7,9,6,9,6,12,11,12,3,10,5,2,5,6,6,10,11,6,5,6,7,6,7,7,12,6,6,6,6,7,8,7,2,4,0,3,4,2,3,4
S01008487,,401,,4,6,4,9,6,3,2,2,3,0,0,2,0,2,4,4,3,0,4,1,3,8,4,15,11,9,13,5,20,16,13,20,13,20,6,4,2,10,3,9,6,4,3,6,2,5,4,7,1,5,4,5,5,4,6,7,5,3,3,2,2,3,3,2,0,4,2,3,3,0,0,2,2,1,0,2,0,5,4,2,1,3,1,0,0,0,2,1,2,0,1
S01008488,,439,,8,3,10,2,3,0,6,7,3,3,4,1,0,3,1,4,3,3,0,1,3,4,18,11,12,15,9,11,12,17,12,11,4,11,5,13,4,4,4,5,8,4,3,2,4,4,6,7,5,3,4,6,7,6,7,1,6,5,4,4,5,2,0,6,4,1,6,1,1,4,1,3,7,7,4,3,5,2,6,2,4,3,3,1,1,0,2,4,1,3,1
S01008489,,338,,5,1,6,2,1,1,4,2,2,2,1,4,0,4,2,7,6,0,4,5,0,6,10,4,8,0,5,7,4,5,7,3,8,2,7,2,0,2,0,1,4,5,2,4,10,2,4,4,5,8,5,12,4,4,13,4,5,4,6,2,6,4,3,0,4,5,6,6,4,8,1,2,3,1,1,3,4,7,6,1,1,1,4,1,3,0,0,1,1,1,3
S01008490,,462,,3,7,10,3,6,3,3,1,2,4,1,3,2,0,0,1,2,3,3,3,3,4,9,7,18,10,16,15,19,10,12,6,12,10,10,10,9,3,9,3,5,12,10,4,4,4,7,3,7,7,3,2,7,4,2,5,5,3,7,6,4,9,3,4,6,7,5,6,2,1,4,3,6,2,3,5,4,2,1,2,4,0,2,0,1,4,1,3,1,1,4
S01008491,,455,,11,3,4,8,3,6,3,2,1,0,2,1,2,1,1,0,1,2,6,7,12,22,31,14,14,22,15,13,10,17,4,12,14,4,11,5,3,8,9,1,5,5,5,5,4,4,4,2,5,5,4,4,6,3,2,3,3,1,6,2,2,2,4,4,3,5,4,2,3,1,2,1,5,3,2,4,3,1,2,1,4,3,1,1,2,0,3,0,1,0,3
S01008492,,574,,11,9,7,6,2,7,5,4,4,2,0,2,5,2,4,5,3,7,3,7,8,6,11,18,25,25,40,27,28,28,26,24,20,5,7,16,11,3,2,7,10,11,7,5,4,7,6,4,5,5,3,3,3,7,6,3,2,7,2,2,6,3,3,2,2,2,3,1,1,2,1,2,2,1,2,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0
S01008493,,487,,4,8,7,11,5,2,1,0,3,6,5,3,3,6,2,2,4,0,6,13,8,4,9,20,14,13,9,10,9,8,6,5,9,16,8,3,4,15,3,10,5,3,3,6,11,3,7,1,3,5,6,8,4,6,9,9,5,4,1,4,3,7,7,1,1,3,3,6,2,6,3,4,3,4,7,3,3,5,2,4,2,2,3,5,2,4,3,3,3,2,4
S01008494,,412,,9,7,5,2,4,2,0,1,3,6,3,4,2,3,0,4,5,1,4,4,4,5,3,19,7,7,17,13,15,14,7,12,11,14,8,12,12,7,10,9,11,3,3,8,5,4,5,4,3,5,8,6,4,3,3,1,2,3,2,5,4,3,0,3,5,1,2,2,1,1,2,2,0,2,0,1,3,0,1,0,1,1,1,3,3,2,2,0,0,2,1
S01008495,,440,,3,2,6,2,0,2,2,0,0,1,1,1,1,0,0,1,0,1,2,8,8,17,15,24,25,21,38,26,19,17,25,14,10,17,8,6,7,6,8,11,0,8,6,6,6,4,1,2,4,4,3,3,4,0,4,1,5,1,0,2,1,1,1,2,1,3,1,0,1,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
S01008496,,405,,5,4,1,4,3,1,2,1,0,0,0,0,1,0,3,1,1,0,5,7,9,5,13,11,13,27,24,20,23,22,8,16,12,15,11,11,4,6,6,9,8,5,0,8,6,7,3,1,4,13,3,2,3,7,0,3,2,1,1,0,1,1,2,0,0,1,2,0,1,2,2,1,0,0,0,0,1,0,1,1,0,0,2,1,2,1,2,0,0,0,0
S01008497,,386,,5,4,5,1,2,1,5,0,0,0,1,0,1,1,0,0,0,1,1,1,6,4,10,15,11,25,14,5,24,19,13,12,14,18,14,7,3,8,8,10,8,7,10,4,9,1,3,5,0,0,5,3,6,4,4,0,5,0,4,0,3,0,5,4,2,2,2,2,2,3,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,2,1,2,1
S01008498,,366,,2,3,3,3,3,1,3,4,2,0,0,1,1,1,1,1,0,3,2,8,5,14,6,23,2,23,10,20,15,12,15,10,9,10,6,10,4,6,5,7,5,1,8,5,0,8,4,0,4,3,4,2,4,2,4,5,4,5,3,3,3,2,3,5,1,1,2,1,0,0,0,0,1,5,0,0,0,3,1,0,2,1,0,1,0,1,1,0,0,1,3
S01008499,,431,,4,2,6,6,0,4,2,3,4,2,1,0,1,0,1,0,2,3,4,8,11,10,19,14,23,16,20,14,20,19,23,23,14,12,17,9,6,9,2,6,12,6,4,4,2,2,4,7,3,3,2,1,0,1,2,4,1,3,3,2,0,1,2,0,5,2,3,0,0,0,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
S01008500,,188,,0,2,1,4,1,1,0,2,1,4,1,1,2,0,1,3,0,1,2,6,4,5,9,14,11,11,6,3,7,5,6,4,3,1,4,2,7,1,3,4,3,2,3,3,1,3,2,2,4,2,0,1,2,1,0,0,3,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
S01008501,,300,,3,2,2,2,1,7,5,4,5,0,0,3,0,0,0,0,0,1,1,1,12,19,24,17,10,18,23,9,13,19,16,10,5,9,5,3,2,0,9,5,2,3,0,2,1,0,3,1,1,1,0,0,0,1,1,2,2,1,1,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
S01008502,,318,,3,0,3,2,1,0,1,3,3,0,1,3,1,0,0,0,1,2,2,5,2,6,13,16,17,11,16,22,15,15,14,11,9,14,16,6,5,3,9,3,6,3,4,3,3,2,1,2,1,3,4,4,5,1,2,2,0,3,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0
