"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01010404,,431,,6,4,4,1,6,2,3,2,4,1,1,1,4,1,2,3,4,3,1,1,8,3,10,4,4,9,13,6,7,7,6,5,4,8,5,5,9,8,4,7,8,7,7,6,11,4,6,4,9,8,7,3,7,6,6,5,6,3,7,6,3,9,7,7,8,6,3,7,2,5,4,6,3,5,1,3,6,2,4,3,2,4,3,1,4,0,3,1,2,0,5
S01010405,,384,,4,4,7,1,3,3,3,3,0,6,1,5,6,3,5,2,1,4,0,0,2,4,5,9,1,6,6,5,4,8,5,4,11,10,6,7,8,4,9,10,17,4,8,10,5,2,4,6,10,6,9,12,8,8,3,3,6,2,7,6,8,3,5,7,4,3,3,5,3,2,3,2,1,2,0,2,0,2,0,1,1,1,0,0,1,1,2,0,0,1,0
S01010406,,431,,2,3,4,1,5,3,2,0,1,1,0,0,3,1,2,2,0,2,4,12,24,23,24,18,9,10,8,17,14,14,7,6,10,5,10,7,8,12,0,6,7,8,3,6,3,1,8,5,6,4,4,3,6,4,1,6,3,4,4,4,2,5,9,6,2,2,3,2,1,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,0,2,0,1,0,1,3
S01010407,,522,,6,1,3,1,1,0,4,2,4,0,1,1,4,2,1,0,4,2,5,26,50,42,57,46,27,32,11,17,13,7,2,7,9,6,5,2,0,3,2,3,4,2,0,1,3,0,2,4,4,3,3,4,4,4,2,4,3,5,5,4,1,0,6,4,6,1,0,3,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,4,1,1,0,1,0,4
S01010408,,263,,4,5,5,1,3,2,3,2,4,5,2,1,2,3,3,6,2,3,0,2,4,1,4,2,2,4,2,3,2,3,2,5,2,3,3,4,3,2,4,2,1,7,3,6,5,2,4,6,4,5,3,3,4,8,1,1,2,3,2,1,2,3,6,3,2,2,1,2,2,4,1,1,1,3,2,1,2,5,1,1,3,3,5,2,2,5,0,1,3,4,4
S01010409,,370,,2,2,4,4,5,10,4,5,10,12,5,6,2,4,8,8,5,6,6,2,4,3,2,6,8,0,2,3,0,1,4,0,1,3,6,3,0,2,12,9,4,4,8,6,5,7,5,5,10,7,7,7,5,6,10,7,5,3,6,5,0,2,2,4,2,3,4,4,4,1,3,2,2,1,3,1,5,4,3,4,3,1,4,0,2,2,0,1,1,0,1
S01010410,,306,,3,6,3,7,5,3,3,5,5,3,0,2,4,4,6,5,3,5,2,4,3,3,6,0,2,4,6,1,0,2,2,2,2,3,2,4,4,6,3,4,5,2,4,8,6,6,3,7,10,6,11,8,4,8,6,5,3,8,2,2,3,3,5,0,3,3,1,1,1,3,1,2,2,2,1,0,3,4,0,1,3,1,4,1,0,1,2,1,0,1,2
S01010411,,557,,4,7,9,3,4,6,23,9,7,6,12,7,8,6,10,13,9,15,6,0,10,0,10,8,5,4,4,2,3,3,3,6,0,5,6,8,7,7,12,8,7,11,6,18,8,7,8,6,8,14,6,9,9,10,13,7,5,3,9,14,10,5,4,4,6,6,6,3,8,5,4,4,2,2,3,1,2,3,2,1,0,3,5,2,2,4,3,1,1,0,2
S01010412,,418,,6,4,1,0,3,3,1,2,4,7,4,2,4,1,3,1,0,0,0,0,5,5,5,20,7,14,17,14,6,17,9,6,6,7,4,7,5,8,6,11,7,1,6,5,3,6,8,6,5,8,5,6,5,7,9,3,4,5,1,2,1,3,5,3,2,3,4,3,5,1,1,3,4,2,1,7,2,3,4,7,6,5,1,1,2,3,1,2,1,1,4
S01010413,,366,,3,2,6,5,5,2,2,7,3,5,2,3,4,1,0,1,5,2,2,2,0,0,6,6,4,2,3,6,4,2,3,4,6,7,5,0,5,0,5,3,6,4,11,4,5,2,8,2,2,1,4,4,5,10,5,6,8,6,7,5,3,5,3,5,6,5,4,3,4,10,9,4,3,4,2,4,5,7,4,4,5,1,4,0,6,1,5,7,1,1,3
S01010414,,552,,7,8,4,6,12,8,3,13,3,3,5,3,3,2,5,11,7,7,7,0,1,2,5,1,4,5,14,3,1,3,4,8,14,3,11,5,5,7,4,9,13,9,7,7,5,10,11,8,13,11,9,15,6,7,7,9,10,5,2,8,2,7,12,8,10,3,6,2,5,5,11,3,6,7,6,5,3,5,1,3,3,4,2,7,5,1,4,3,1,5,9
S01010415,,513,,11,5,3,7,2,1,4,6,1,4,2,4,3,4,6,7,4,9,4,5,7,6,6,8,2,10,8,4,1,5,11,3,4,5,5,8,6,5,2,2,16,5,13,4,7,12,10,8,15,9,5,9,7,3,7,8,6,6,2,6,6,6,8,6,4,2,7,9,8,5,2,4,4,8,9,5,6,2,6,11,5,6,3,5,3,2,2,2,0,2,7
S01010416,,351,,5,4,1,1,7,6,3,2,2,2,2,1,6,4,2,1,2,1,5,2,3,1,1,2,4,7,5,2,5,1,6,5,4,5,1,9,5,7,6,6,6,4,4,5,7,2,6,3,1,7,2,10,6,9,8,5,2,5,2,4,6,3,2,9,3,5,7,3,3,5,1,1,7,4,1,7,2,1,2,4,3,3,1,5,5,6,2,2,1,0,5
S01010417,,315,,3,1,3,2,1,7,3,5,2,3,4,2,1,3,1,2,1,0,1,4,3,4,6,6,4,5,6,6,5,3,1,4,4,3,3,7,2,11,5,0,4,5,6,5,13,8,5,4,4,5,9,5,3,2,5,3,6,4,5,3,3,7,3,9,1,4,1,0,0,4,1,1,1,1,3,0,4,3,2,0,3,3,2,2,1,1,3,1,4,2,4
S01010418,,584,,6,11,12,4,6,2,0,3,4,5,4,4,2,1,7,4,1,4,2,2,5,1,5,7,13,14,13,23,14,9,9,15,11,13,14,14,10,13,16,12,5,11,6,11,9,17,6,9,7,12,9,8,8,8,9,6,9,9,9,8,3,3,7,4,7,8,2,7,4,2,4,7,2,1,1,2,6,0,2,2,0,1,4,3,2,1,1,0,2,1,4
S01010419,,549,,2,7,3,6,6,5,5,3,2,1,4,4,6,8,7,7,4,3,3,2,8,4,2,7,5,10,7,7,5,13,15,10,11,9,9,7,6,3,3,7,14,16,11,6,11,9,12,4,9,11,10,12,7,9,6,6,10,3,11,6,9,9,9,10,7,7,5,5,7,2,5,5,1,3,2,5,1,2,3,3,2,5,3,4,2,2,2,4,1,1,4
S01010420,,378,,2,1,3,3,8,1,5,6,5,4,3,4,5,1,8,4,3,4,7,2,0,5,4,2,5,7,6,5,1,1,3,1,2,4,4,2,4,5,1,7,4,6,6,1,9,9,2,5,5,5,0,12,8,9,5,7,5,7,3,3,2,2,2,5,1,3,4,4,6,3,4,6,0,3,5,6,4,4,4,2,5,5,4,4,5,6,4,0,0,4,12
S01010421,,462,,3,3,5,8,6,5,8,11,3,11,5,10,7,3,3,5,9,3,3,5,0,5,3,2,9,8,4,4,2,3,4,1,3,3,7,3,5,8,3,4,7,11,9,6,13,8,4,8,9,10,9,5,13,9,5,10,11,9,3,6,7,7,7,2,4,7,1,2,2,2,3,3,4,3,3,5,3,0,3,5,3,2,4,3,2,1,3,2,0,0,7
S01010422,,597,,12,6,9,5,3,5,4,4,4,3,5,8,4,11,5,10,4,7,6,9,4,8,9,3,10,7,2,4,4,6,4,14,6,9,4,5,11,8,12,10,8,8,7,10,14,10,3,16,10,9,15,10,9,12,5,7,8,3,6,13,5,2,7,5,7,9,8,6,4,3,5,1,2,5,3,4,3,5,10,5,6,4,3,5,1,5,4,3,4,3,13
S01010423,,439,,7,4,3,4,7,4,4,0,5,3,5,2,5,3,4,4,3,3,0,4,15,6,8,16,13,7,13,7,9,17,9,11,7,4,2,8,8,6,2,7,6,9,5,3,5,10,11,7,13,5,6,4,2,8,5,5,6,4,5,6,1,3,2,7,5,1,1,3,1,4,3,2,1,1,1,0,3,2,2,3,1,2,0,1,1,3,4,0,0,0,7
S01010424,,457,,7,5,7,8,1,3,6,4,3,6,4,3,3,4,13,3,3,2,2,4,7,0,4,9,11,9,14,8,3,9,12,12,11,6,6,5,8,5,4,4,9,4,6,1,8,6,8,9,8,8,11,5,3,6,2,2,3,3,6,2,5,6,1,5,5,7,8,3,5,3,4,2,4,2,4,7,4,5,4,5,3,0,3,4,2,1,0,3,1,1,2
S01010425,,527,,5,8,4,5,8,7,3,6,1,3,5,7,1,1,3,6,1,6,2,4,9,1,11,5,18,9,11,10,6,12,6,14,8,10,8,15,5,9,6,14,6,10,7,12,6,10,13,9,6,15,8,12,5,8,8,6,6,4,1,4,9,5,5,7,5,5,2,3,3,6,1,3,3,3,0,4,2,2,1,2,2,4,4,0,3,2,1,2,1,1,7
S01010426,,348,,4,8,6,5,4,1,2,5,7,3,0,1,7,2,3,2,0,2,2,3,7,5,2,4,7,4,13,7,11,16,6,9,3,10,6,5,0,5,5,5,7,8,3,6,5,3,5,4,9,5,2,8,7,4,5,6,3,7,2,4,4,3,6,4,6,3,3,1,2,1,2,2,1,0,1,0,0,1,0,1,0,3,0,0,0,1,0,0,1,0,2
S01010427,,492,,8,7,11,7,6,10,10,9,6,7,5,3,9,5,9,5,8,5,5,5,3,1,2,4,9,5,3,7,5,4,3,4,6,6,15,14,4,7,4,1,6,9,9,8,8,7,8,6,3,8,5,5,7,9,15,4,4,3,3,5,2,7,6,9,2,1,4,3,3,4,6,3,3,2,3,5,1,7,5,5,3,6,5,2,3,1,3,0,1,2,6
S01010428,,359,,5,5,1,3,3,3,3,5,5,8,0,5,2,2,5,5,7,5,2,1,3,3,5,2,5,1,5,6,3,4,0,4,3,2,2,9,3,3,3,3,9,4,4,4,6,7,8,5,6,5,7,8,5,7,9,5,7,2,7,3,2,6,3,3,5,5,6,1,3,4,5,6,2,7,2,3,5,5,3,2,4,2,0,2,4,1,1,0,0,0,5
S01010429,,503,,4,10,10,10,3,10,6,6,4,4,7,5,4,7,3,7,6,3,4,5,9,7,6,7,4,3,3,6,5,7,13,11,9,9,11,7,10,5,8,11,7,6,8,5,15,3,5,9,7,6,10,9,5,5,9,6,8,3,5,6,13,7,5,7,3,4,4,3,2,2,3,3,6,1,4,4,1,1,2,1,2,3,0,1,5,1,0,2,4,0,3
S01010430,,430,,3,12,3,6,8,7,9,4,4,4,1,4,3,0,3,2,6,4,4,3,11,10,9,16,4,9,8,15,9,4,7,7,11,7,2,6,10,6,8,5,8,6,10,5,5,7,10,7,3,7,5,5,6,1,4,6,1,7,6,3,0,1,4,3,3,5,3,3,3,5,0,2,2,2,4,2,0,2,2,0,0,6,2,3,0,0,2,0,0,0,5
S01010431,,378,,5,7,7,6,7,8,7,4,4,3,3,2,5,6,3,5,6,8,2,2,0,7,3,2,4,7,3,1,4,2,0,4,4,1,8,4,9,9,7,5,5,6,3,4,7,7,6,4,7,10,8,6,1,6,5,10,7,3,13,7,4,4,6,5,1,7,3,1,1,1,1,4,2,2,2,5,3,3,2,0,0,1,2,1,2,0,1,0,0,0,5
S01010432,,449,,6,2,4,5,2,2,2,5,7,6,3,5,5,5,4,6,4,2,11,8,10,8,4,7,10,10,15,11,15,11,8,11,12,4,9,4,4,10,5,7,5,5,5,7,6,11,15,7,6,1,0,6,8,6,10,6,5,5,8,5,4,2,2,2,3,3,2,5,3,1,4,0,1,1,2,2,1,2,3,0,2,2,0,1,1,0,1,0,0,1,2
S01010433,,254,,5,3,13,0,5,3,7,4,8,3,8,7,3,6,5,2,2,7,0,9,5,2,0,6,0,9,3,7,6,7,2,5,6,0,8,2,6,0,2,2,6,7,5,8,7,4,2,6,0,2,2,1,0,1,6,0,3,1,0,0,2,2,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
S01010434,,315,,5,2,2,2,1,6,6,0,4,0,0,10,2,1,5,2,1,2,4,8,5,7,8,5,9,11,4,4,9,12,7,7,7,7,4,5,6,4,5,6,7,3,5,1,5,4,5,6,5,4,6,4,4,4,6,3,1,3,3,4,3,0,0,2,4,2,1,1,2,1,1,1,0,2,3,2,1,0,0,0,1,2,1,0,2,0,1,3,0,1,0
S01010435,,325,,3,1,3,3,3,4,1,3,0,3,0,9,4,3,1,1,3,3,4,4,5,5,6,1,1,8,0,0,7,2,1,4,5,1,4,2,8,7,2,2,3,5,5,3,5,5,4,5,4,5,8,5,8,4,7,6,3,4,2,4,6,3,6,5,1,2,3,4,1,5,3,4,2,4,8,4,2,4,7,3,3,4,1,3,2,3,3,0,0,2,5
S01010436,,402,,9,6,9,5,5,2,4,3,3,3,3,8,2,0,5,4,1,3,8,1,9,6,8,5,9,8,9,12,7,8,10,6,10,3,5,14,9,7,4,1,1,7,0,9,10,2,9,3,9,4,5,3,6,5,6,5,6,6,3,2,2,1,5,5,4,3,2,2,7,6,1,2,5,1,3,2,6,0,1,1,0,1,2,1,1,1,0,0,0,0,2
S01010437,,310,,4,2,2,2,4,3,6,4,2,2,3,2,4,3,3,5,6,4,9,6,6,4,2,8,5,5,5,2,5,6,2,5,0,1,4,4,3,5,3,3,4,2,1,4,5,5,6,3,5,6,8,4,4,2,8,3,5,2,1,4,3,4,2,2,5,2,1,2,1,0,2,6,2,3,3,4,2,6,2,1,4,1,3,2,0,1,2,1,1,1,5
S01010438,,488,,6,10,8,8,17,6,7,12,7,11,10,5,6,9,6,8,6,7,4,5,6,8,11,8,6,10,9,10,1,11,7,8,8,7,8,8,7,10,13,11,10,9,5,11,1,5,8,10,7,8,9,6,9,5,5,5,0,5,2,4,8,2,1,1,3,1,1,1,0,0,1,1,3,1,2,2,1,2,2,0,1,0,2,0,1,0,0,1,0,0,1
S01010439,,567,,9,8,7,8,5,11,7,5,5,3,6,2,4,11,6,5,9,3,3,7,0,16,4,12,11,29,11,16,12,14,24,20,11,11,10,9,13,1,6,12,9,7,6,12,12,15,9,5,9,9,6,7,8,5,4,5,4,3,5,7,5,4,3,1,2,5,1,1,4,5,1,0,1,2,3,1,4,2,0,3,2,0,0,2,1,0,0,0,0,0,1
S01010440,,320,,2,5,6,0,7,3,4,1,7,3,0,1,4,2,0,4,2,4,7,8,6,6,5,4,4,5,4,8,5,0,4,3,2,2,2,5,3,7,0,3,5,11,8,4,8,3,8,4,5,6,5,6,5,4,2,3,9,9,6,2,5,5,2,3,2,1,4,1,1,2,3,0,4,1,4,3,1,5,2,2,0,0,0,0,2,1,2,1,0,1,1
S01010441,,459,,5,7,9,5,3,5,4,0,1,3,1,6,1,4,2,3,2,2,0,3,2,5,5,15,20,16,13,18,12,18,14,24,12,12,16,8,11,13,8,11,6,11,8,5,8,7,1,4,7,10,8,7,5,2,4,5,4,4,5,2,0,0,4,3,3,4,1,0,1,2,1,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
S01010442,,393,,10,4,7,3,7,2,2,5,3,4,2,3,5,5,4,2,4,6,4,3,10,9,6,7,3,13,11,9,11,7,9,13,10,5,9,11,7,10,7,4,7,3,3,0,12,6,10,5,5,10,6,6,2,4,2,5,5,3,5,5,3,5,4,4,2,2,3,0,0,0,0,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
S01010443,,315,,2,2,0,2,1,4,3,2,3,0,4,11,4,5,4,8,4,7,2,1,3,4,6,4,4,2,1,3,5,6,3,1,2,2,2,7,4,0,4,5,7,7,4,6,8,6,4,7,0,3,3,4,4,6,10,0,4,7,5,3,3,4,3,4,0,5,4,3,1,2,5,0,3,2,1,4,3,4,4,1,3,8,1,1,2,1,1,2,1,3,1
S01010444,,357,,2,3,6,2,4,0,9,7,2,9,2,2,7,3,3,2,3,3,5,5,2,8,2,2,2,9,3,0,2,1,6,7,4,5,5,1,2,2,6,6,4,7,4,5,6,6,9,6,12,8,3,4,3,4,0,5,7,4,4,3,3,5,6,1,6,7,4,5,5,3,3,5,3,5,1,3,2,1,3,2,4,2,0,2,3,0,5,1,4,1,4
S01010445,,526,,4,3,5,3,5,9,1,5,5,8,7,4,4,5,3,2,4,2,5,3,4,4,2,5,1,2,3,6,5,5,7,0,13,6,6,4,1,5,4,3,12,8,7,4,6,8,8,7,5,5,5,6,5,7,2,4,7,4,7,5,5,5,7,6,4,5,3,1,5,5,1,3,7,8,9,7,6,3,8,9,13,6,7,11,4,7,6,5,5,8,52
S01010446,,412,,6,5,1,0,5,1,4,0,4,4,1,6,8,5,5,5,5,6,5,6,3,1,5,5,6,8,6,3,4,4,0,2,5,6,4,0,3,2,1,1,4,0,10,3,8,10,7,11,12,12,11,5,8,10,6,4,9,6,8,6,8,6,6,7,5,4,7,4,2,3,5,4,4,9,4,3,4,3,0,2,3,4,3,3,0,1,3,1,0,1,2
S01010447,,525,,7,5,6,5,4,3,3,2,7,12,4,5,10,10,7,9,4,3,4,7,10,11,5,6,4,6,6,7,5,9,6,7,5,13,3,5,1,5,11,4,6,6,7,14,6,10,10,15,13,5,10,7,10,10,6,7,4,6,3,9,8,6,5,3,8,3,10,1,3,2,4,4,6,3,4,4,1,3,5,8,3,2,2,1,1,1,1,1,3,3,6
S01010448,,467,,1,7,1,1,6,11,5,3,5,3,2,6,5,6,5,9,6,6,5,5,4,6,7,7,1,5,4,4,4,7,3,8,3,2,9,6,9,6,4,1,8,6,6,14,10,8,7,12,10,4,7,7,5,4,10,9,9,6,7,7,2,4,5,4,9,5,3,3,9,2,3,3,4,2,4,9,5,6,3,4,4,3,0,3,1,2,2,1,2,1,5
S01010449,,407,,3,5,6,9,4,6,2,3,4,2,2,4,2,3,4,0,3,2,0,4,4,6,2,8,6,2,9,8,8,5,6,0,2,8,5,1,4,6,6,4,4,5,7,3,4,6,4,7,9,4,4,3,6,4,10,1,9,5,7,6,9,3,3,5,3,3,6,5,5,5,6,11,5,7,4,10,2,5,3,2,4,3,0,5,5,1,0,2,0,3,6
S01010450,,418,,7,3,3,3,4,4,7,1,3,5,2,2,3,0,1,5,4,5,1,6,3,7,4,9,4,5,6,5,8,6,2,4,5,3,5,5,5,6,2,3,9,4,5,5,6,9,5,8,6,5,6,11,7,4,4,8,1,4,6,6,2,6,3,7,9,8,4,6,5,4,7,2,4,4,3,8,6,5,5,6,3,4,5,1,3,3,1,1,3,1,4
S01010451,,418,,9,3,12,9,5,3,6,2,1,3,3,3,9,3,4,4,3,4,3,4,6,2,2,7,11,0,4,8,6,11,5,6,0,8,0,4,8,6,6,9,4,6,3,3,4,7,3,11,7,9,2,2,9,2,2,3,3,5,7,3,1,3,3,3,4,3,5,4,3,1,3,2,1,3,4,6,6,1,7,4,7,1,5,5,2,2,6,5,2,3,16
S01010452,,451,,4,4,4,3,1,2,1,4,9,2,6,4,0,3,5,3,3,4,3,1,3,5,2,4,10,3,5,1,9,4,4,6,9,5,8,3,3,6,2,7,7,10,4,9,1,6,4,6,4,6,12,5,1,7,5,5,7,1,7,2,5,8,13,4,8,5,4,4,2,5,6,9,5,8,6,5,4,16,3,3,5,5,7,6,6,9,3,2,0,0,11
S01010453,,296,,6,1,2,8,2,3,1,4,2,2,0,2,1,6,3,4,2,1,3,1,6,7,7,8,4,6,7,11,0,11,6,5,10,8,3,6,10,5,4,6,5,2,7,6,3,1,5,0,3,5,4,0,8,1,5,1,3,2,2,4,3,2,0,2,2,1,2,1,1,3,5,4,1,0,2,0,2,0,3,1,1,3,0,0,0,2,2,1,1,0,0
S01010454,,467,,5,3,2,2,4,3,3,6,7,3,2,0,7,3,7,6,6,3,1,5,4,5,6,4,8,2,6,5,2,2,9,4,6,2,3,4,4,3,2,11,4,5,4,6,8,7,9,3,7,6,9,9,5,11,11,5,6,4,7,5,1,4,6,4,5,1,6,5,6,4,7,4,5,5,5,3,5,4,4,8,6,6,6,2,8,6,4,14,1,2,19
S01010455,,477,,5,8,1,4,4,1,3,4,4,2,2,0,4,3,4,3,2,7,1,3,3,9,4,14,6,8,7,4,2,6,1,10,10,5,5,7,4,3,3,7,3,2,5,12,4,1,8,6,8,5,6,2,6,11,3,4,7,7,14,11,5,5,7,7,10,14,1,5,1,3,3,4,4,4,7,10,7,3,8,1,10,8,7,3,4,4,3,4,3,3,11
S01010456,,301,,4,3,0,5,0,2,3,0,0,1,2,0,4,4,3,3,5,3,2,4,1,0,1,1,3,3,3,3,2,4,0,3,3,2,4,9,5,3,1,8,7,4,4,4,5,5,2,6,10,2,3,2,1,4,5,4,1,7,5,3,1,2,4,4,3,2,4,1,3,3,6,2,5,2,1,2,2,3,10,1,0,6,4,7,2,3,6,2,2,2,15
S01010457,,325,,4,9,4,1,3,0,5,0,3,3,6,5,0,3,2,2,4,2,2,5,3,0,6,2,1,7,1,7,3,3,3,6,1,4,4,1,8,2,4,6,8,4,5,4,3,7,3,5,3,4,3,3,4,8,7,3,6,6,1,0,1,7,4,5,6,2,1,3,2,7,3,4,3,1,5,4,13,4,1,2,2,2,3,3,3,1,1,3,1,4,2
S01010458,,415,,4,6,4,3,6,5,4,6,2,3,2,5,5,3,5,2,2,7,4,5,5,6,5,6,9,9,2,4,6,2,3,5,8,1,4,3,7,2,6,5,11,10,2,1,5,3,3,4,5,4,7,6,9,7,1,5,5,3,6,6,2,4,0,4,4,3,3,12,2,4,3,10,6,10,7,2,4,3,5,3,4,1,2,2,6,4,5,5,1,2,8
S01010459,,296,,4,1,3,2,2,3,1,2,2,2,2,2,3,2,3,1,0,1,4,5,4,6,5,4,8,2,2,2,2,4,2,0,0,3,2,1,6,4,3,5,4,5,2,3,3,3,6,5,6,6,2,4,4,5,3,3,1,5,4,3,3,8,2,2,4,5,5,1,2,3,3,2,7,5,5,8,4,2,3,9,4,1,1,2,3,4,4,1,2,1,3
S01010460,,390,,1,5,6,5,6,4,2,5,5,2,3,5,2,4,2,2,3,5,2,1,4,6,3,6,8,9,7,9,8,3,5,9,3,5,2,2,6,3,5,11,5,7,7,9,11,8,6,7,4,2,7,7,2,7,4,4,6,4,3,5,1,4,3,2,8,1,2,1,4,3,2,7,4,2,2,3,0,3,2,6,4,3,3,2,5,3,4,1,1,1,4
S01010461,,378,,4,11,2,3,3,0,1,3,7,1,6,2,1,4,4,1,4,1,2,5,2,5,1,12,5,3,10,7,6,3,5,1,1,9,7,5,5,4,3,1,4,1,4,4,2,7,4,11,3,5,2,3,4,8,7,5,6,6,3,4,2,0,2,1,5,5,7,8,1,2,5,1,6,10,4,5,5,2,5,5,2,7,3,3,4,5,1,5,4,2,8
S01010462,,388,,7,5,5,12,9,6,5,4,8,5,5,15,9,12,6,8,8,7,6,7,12,4,5,5,2,5,2,11,13,3,9,7,7,5,4,7,4,14,3,8,7,9,4,4,12,6,8,4,1,7,3,7,0,5,4,3,4,3,2,3,0,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0
S01010463,,422,,0,13,8,5,1,3,2,4,4,6,5,5,3,8,8,2,3,8,6,9,6,4,1,1,3,5,2,4,2,0,4,7,4,2,2,4,11,3,3,8,8,8,3,6,6,5,8,5,3,12,9,3,6,6,6,7,5,7,6,8,9,4,5,5,2,1,3,4,7,4,4,2,3,1,6,5,5,4,3,2,4,2,1,3,3,2,6,2,3,1,10
S01010464,,265,,4,3,2,3,3,1,0,2,2,0,2,0,0,2,6,2,4,5,0,3,2,0,0,3,3,6,3,0,5,2,5,4,0,5,3,3,4,2,1,2,3,4,8,2,5,3,4,5,6,4,5,2,6,1,5,5,2,6,5,5,6,0,3,2,3,3,3,0,3,3,4,1,0,1,4,1,6,3,4,4,4,3,6,2,0,3,0,3,2,0,5
S01010465,,522,,3,10,6,3,9,6,2,1,3,3,5,3,3,2,4,8,4,4,6,3,5,7,6,4,5,11,11,9,11,16,6,15,16,7,8,6,11,4,7,6,8,9,12,10,21,15,7,13,9,12,12,5,7,5,10,7,6,7,4,6,4,2,6,5,8,3,4,2,3,1,4,4,2,3,9,2,2,3,1,2,3,0,1,0,2,0,0,0,0,1,1
S01010466,,451,,6,5,3,5,4,4,1,3,3,1,3,3,1,0,4,3,2,0,4,4,5,16,3,15,16,14,13,18,18,11,9,16,13,4,4,9,6,5,6,2,7,4,11,1,8,6,5,10,12,4,4,4,9,7,8,6,13,9,8,2,3,1,3,6,2,3,1,2,3,2,5,3,1,3,0,2,1,2,1,2,1,1,0,0,2,0,0,0,1,0,0
S01010467,,476,,4,3,2,3,3,5,2,1,2,5,2,1,2,4,4,1,4,1,4,3,3,3,5,7,7,4,2,7,5,10,8,5,7,4,8,7,4,4,3,3,5,4,7,6,4,2,8,5,2,5,5,4,4,5,2,4,5,13,10,6,7,7,7,7,6,7,5,7,5,8,3,3,9,8,14,5,8,6,7,3,9,10,9,2,4,4,4,8,7,3,16
S01010468,,518,,4,5,7,10,2,5,2,6,2,5,6,5,2,3,8,2,9,5,5,6,8,12,20,9,10,12,6,14,9,5,14,5,6,6,10,9,1,5,9,4,3,9,7,6,6,7,11,9,10,7,5,6,6,11,9,4,5,10,4,4,8,2,5,7,4,5,9,4,3,3,2,3,4,4,4,3,2,3,4,1,4,3,0,2,4,2,3,2,1,0,5
S01010469,,281,,0,2,3,2,0,2,1,1,0,0,0,0,0,1,0,1,3,2,3,1,3,4,6,11,4,9,7,8,4,5,6,11,6,7,5,4,4,3,6,2,4,8,6,7,3,4,4,3,4,7,4,2,2,6,4,3,4,0,1,5,1,2,2,3,4,3,0,6,2,2,3,1,1,1,3,4,5,0,1,1,0,1,1,2,3,0,1,0,1,2,7
S01010470,,432,,2,2,4,6,4,3,5,4,1,4,2,3,3,6,0,2,4,0,4,7,9,3,3,3,4,5,4,5,6,5,0,2,4,4,1,5,4,7,4,3,7,8,1,5,4,9,4,8,8,8,11,5,8,8,10,6,1,1,7,5,2,5,1,5,7,6,4,6,4,4,1,2,12,6,2,5,3,8,8,7,6,9,5,9,6,5,5,2,2,2,12
S01010471,,378,,7,5,1,5,10,4,4,1,3,2,3,3,6,4,4,3,4,4,4,3,4,2,5,1,5,8,3,6,0,8,5,2,8,2,7,4,9,1,4,5,2,5,12,4,8,6,4,6,5,6,10,8,6,6,6,3,2,2,2,6,2,8,4,6,3,5,4,3,2,9,4,3,2,3,1,4,2,4,5,2,4,1,2,4,0,2,5,2,1,1,2
S01010472,,328,,1,3,2,6,2,1,6,2,0,1,1,2,2,3,3,2,2,3,2,3,3,9,6,12,10,14,10,15,10,12,11,9,11,10,7,7,6,6,4,5,3,6,5,4,2,3,2,3,6,3,5,5,3,2,3,6,4,1,0,0,1,3,3,2,3,3,1,2,1,4,1,2,1,1,1,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,1
