"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01009653,,254,,1,2,4,0,1,3,1,3,4,3,3,3,2,6,1,2,2,3,3,1,1,4,4,3,2,1,2,3,0,0,0,1,1,1,1,3,1,1,3,2,3,1,3,2,0,3,4,5,3,5,9,4,5,6,5,9,6,3,4,6,11,2,6,3,1,4,3,4,7,3,4,3,2,2,4,4,2,2,0,3,3,1,4,2,1,1,0,0,1,0,3
S01009654,,263,,2,0,0,2,3,1,2,0,6,4,6,0,6,2,4,2,3,8,9,2,5,2,9,1,2,3,0,4,1,0,2,0,1,2,2,4,0,6,3,1,2,1,4,4,6,3,0,1,3,9,2,3,10,0,3,4,4,7,4,4,2,1,4,7,6,4,4,5,6,3,4,6,5,3,1,1,2,2,4,3,0,1,1,0,1,1,1,0,1,0,0
S01009655,,377,,5,11,2,6,4,1,3,0,3,2,5,7,0,7,4,10,13,5,7,6,7,6,2,4,0,4,4,3,6,0,2,6,4,1,2,3,0,2,4,3,1,2,6,10,12,7,5,3,7,4,6,4,4,7,8,12,2,5,6,3,6,4,5,9,3,7,4,8,0,7,5,5,4,6,7,1,2,4,0,2,4,2,0,0,0,0,0,0,3,1,0
S01009656,,391,,8,4,8,6,8,8,6,3,5,6,2,3,1,6,5,2,5,3,0,3,5,0,5,4,3,2,5,5,3,9,7,1,4,13,0,2,1,5,2,2,4,1,5,4,6,2,1,7,2,7,1,10,7,8,4,5,4,6,6,8,9,3,6,7,8,5,6,6,3,5,6,8,5,7,0,8,5,2,3,4,3,2,1,1,2,1,1,0,2,0,4
S01009657,,344,,1,4,2,0,4,0,0,1,1,2,1,1,4,4,4,2,4,3,4,8,1,5,5,8,4,7,2,6,4,0,2,5,5,6,6,4,0,2,1,6,3,1,3,4,0,6,7,3,8,8,8,9,5,2,4,7,11,3,13,6,7,7,2,4,9,4,8,6,7,3,9,2,6,4,1,4,3,1,2,1,1,4,0,3,2,1,0,1,1,0,1
S01009658,,375,,5,8,7,6,7,9,6,5,4,7,9,10,3,6,7,6,10,3,6,6,7,4,7,6,1,2,6,3,4,3,0,10,0,8,4,7,5,2,7,1,4,8,2,3,6,1,3,5,3,6,2,2,5,3,6,5,3,4,3,2,7,7,3,6,11,8,9,1,1,2,3,4,1,2,2,1,2,0,1,2,1,2,1,2,0,1,0,0,0,0,2
S01009659,,238,,2,4,4,2,2,5,4,0,0,0,3,3,4,1,1,1,1,4,1,2,2,5,2,7,5,0,5,1,5,1,1,2,2,5,0,2,4,1,3,4,0,8,3,4,1,5,4,2,3,8,3,5,2,3,3,6,7,2,1,1,5,6,1,1,3,4,5,2,3,3,3,4,1,2,4,2,3,2,1,1,2,1,0,2,0,0,3,0,0,0,2
S01009660,,491,,7,5,3,4,7,8,3,11,10,8,9,8,10,7,5,7,11,7,11,5,4,5,6,4,4,6,4,5,4,7,6,0,4,5,4,7,9,4,4,6,7,8,5,9,6,8,8,9,9,3,4,6,7,8,6,4,8,7,11,11,7,5,7,6,6,10,5,11,4,2,1,6,5,3,3,2,2,0,3,3,4,0,3,0,0,0,1,0,2,1,1
S01009661,,408,,1,2,4,2,2,2,5,2,0,7,3,3,4,1,1,5,7,2,1,3,6,2,6,1,1,3,7,8,1,1,2,2,1,1,3,2,8,5,5,1,5,4,3,3,5,6,4,7,13,3,5,8,8,5,12,12,15,8,9,9,8,10,5,5,10,5,9,7,10,7,7,5,11,3,3,4,5,5,3,1,3,2,0,1,1,2,2,1,2,1,3
S01009662,,344,,4,4,3,3,6,2,4,1,0,3,1,4,2,4,10,3,4,8,3,2,5,3,6,5,1,2,2,3,0,3,2,7,1,6,6,4,1,1,1,2,0,3,2,8,8,8,7,6,9,0,11,6,7,8,5,10,2,7,5,6,2,3,6,6,1,9,2,7,10,7,7,8,5,4,0,1,5,2,2,1,3,0,0,1,0,1,0,0,1,0,0
S01009663,,306,,2,6,3,2,1,4,0,0,3,3,2,5,5,3,7,3,1,2,2,3,7,6,0,1,5,2,4,1,1,2,1,2,8,4,4,3,3,4,1,3,3,5,2,6,2,2,1,5,9,0,11,11,11,4,7,6,3,3,5,4,7,1,4,6,9,6,7,11,2,4,3,3,3,3,0,3,3,3,0,0,2,0,0,0,1,0,0,1,1,0,4
S01009664,,460,,5,1,5,3,7,1,7,5,5,3,8,4,7,8,3,3,3,3,7,7,2,7,6,5,1,1,3,0,2,2,5,1,9,0,3,0,4,8,4,2,7,9,2,4,5,9,7,15,13,10,9,8,6,7,5,11,12,6,11,3,10,6,7,3,10,1,5,8,15,3,11,8,7,6,5,3,3,8,5,0,3,2,5,4,0,1,0,0,0,0,2
S01009665,,301,,2,1,1,0,2,1,4,3,6,5,2,3,3,2,3,3,7,5,6,6,0,10,2,1,4,4,4,4,4,2,3,9,2,1,0,3,4,5,0,2,0,3,0,4,5,6,7,5,5,9,5,8,1,2,1,5,10,7,5,5,7,1,4,0,7,4,2,2,5,4,2,5,2,3,4,4,0,2,1,5,2,2,3,2,1,0,1,0,1,2,1
S01009666,,351,,3,1,3,4,5,2,6,3,3,6,6,4,0,5,2,0,5,6,6,2,9,0,7,2,2,4,4,8,0,5,7,1,2,2,0,5,2,3,4,2,4,5,4,2,1,6,4,5,6,5,7,5,0,8,7,5,6,9,4,7,6,8,1,3,5,6,2,9,5,9,0,4,3,4,3,2,8,2,7,5,0,0,5,4,2,1,2,1,0,1,2
S01009667,,261,,1,3,1,3,4,2,0,2,1,2,1,4,1,1,3,0,3,2,1,7,5,3,2,4,4,0,6,1,2,0,0,0,2,4,4,2,4,1,0,6,3,1,5,3,1,3,4,5,2,6,5,5,7,4,9,6,3,3,3,4,1,4,1,0,1,5,7,7,8,5,5,4,5,2,2,2,0,1,5,5,3,2,3,2,0,1,2,1,0,0,3
S01009668,,277,,5,3,2,3,3,9,5,4,2,2,4,3,8,0,6,4,3,3,3,0,0,0,1,2,5,1,0,4,4,3,1,3,2,2,2,3,6,1,7,2,2,5,7,5,4,6,8,5,6,3,2,5,4,6,7,2,2,4,1,3,4,3,4,4,3,3,3,3,2,2,4,3,2,2,1,2,1,1,2,3,1,5,1,1,0,4,2,1,0,0,2
S01009669,,253,,3,1,7,4,2,1,0,0,4,4,2,2,2,0,5,3,3,3,3,1,0,4,3,4,2,3,1,2,3,4,0,1,0,3,0,3,0,2,5,4,2,2,2,2,4,6,3,1,6,5,1,3,5,2,5,3,1,5,7,1,1,7,2,2,4,7,8,9,5,0,6,6,2,2,3,5,3,3,3,2,3,0,2,1,2,0,1,0,2,0,2
S01009670,,383,,4,3,2,5,2,2,4,2,3,6,2,5,6,5,5,4,4,8,5,6,3,2,5,8,5,2,8,8,0,0,2,3,4,0,2,6,0,0,2,4,4,6,5,2,7,5,3,7,3,2,8,6,7,13,9,7,4,4,4,10,4,10,11,5,10,8,3,2,6,7,5,5,3,0,4,1,2,2,1,5,3,2,3,1,0,4,1,2,2,0,8
S01009671,,328,,2,3,3,2,7,2,2,6,0,4,2,7,3,4,4,6,4,6,3,3,3,4,0,6,2,0,4,2,2,1,3,1,3,0,3,5,5,5,3,9,4,4,6,6,3,6,8,6,5,7,7,4,0,10,8,9,11,4,8,3,8,1,0,4,2,4,7,5,3,3,5,3,4,3,1,3,0,2,4,3,3,5,0,0,1,0,0,0,0,0,1
S01009672,,401,,3,2,3,6,7,5,3,5,4,5,3,6,7,5,3,3,9,3,6,8,6,4,7,3,1,3,8,4,6,5,4,2,3,4,4,7,5,7,7,1,4,0,2,7,5,2,12,5,4,2,10,8,6,6,2,5,5,4,8,3,5,6,3,11,12,2,4,4,8,6,4,6,7,5,1,4,2,2,2,3,4,1,3,3,1,0,2,0,0,0,3
S01009673,,367,,1,2,1,4,2,2,2,3,3,4,5,2,4,2,9,4,6,2,4,6,2,1,1,1,4,1,0,3,4,3,3,2,4,8,5,5,1,1,5,6,7,4,9,3,4,13,10,6,6,7,5,4,7,8,2,2,4,5,3,7,6,8,6,6,6,2,4,5,12,2,4,7,4,4,6,2,4,2,5,0,3,2,3,2,3,4,2,1,0,1,7
S01009674,,433,,5,3,2,8,3,0,5,7,6,5,4,12,4,3,4,3,5,6,2,6,2,3,7,0,8,9,3,1,5,8,1,6,5,1,3,2,3,3,1,6,0,4,7,4,16,6,6,2,8,9,3,7,10,8,11,10,15,4,5,6,5,8,10,4,6,4,4,9,6,6,6,5,5,5,5,0,2,5,4,3,5,1,3,2,4,2,1,0,0,0,2
S01009675,,418,,2,2,2,4,4,2,4,4,1,2,3,2,2,0,10,2,9,6,8,4,7,8,3,8,7,1,6,0,0,5,3,6,1,3,3,1,2,1,4,1,5,3,3,4,7,2,10,12,0,8,10,11,7,7,7,5,11,7,15,14,7,11,5,9,3,2,9,6,7,3,10,7,7,7,2,2,6,4,2,1,2,1,3,2,3,0,2,1,1,0,2
S01009676,,409,,1,1,11,0,8,6,7,9,8,2,8,4,4,3,2,2,5,2,4,8,4,4,5,2,5,2,5,4,5,7,2,1,4,5,2,2,1,2,5,5,6,4,2,6,4,5,6,5,7,7,8,10,3,9,8,3,4,14,5,7,1,4,9,7,3,5,10,10,5,4,7,5,3,4,4,8,4,0,2,3,1,4,4,3,1,2,0,1,4,0,1
S01009677,,277,,2,0,2,5,3,4,2,1,2,0,2,4,2,6,1,2,6,1,3,1,1,5,3,4,4,1,2,0,3,0,3,4,0,1,2,1,4,3,2,3,8,6,5,1,0,9,4,3,2,7,0,6,6,1,4,9,3,5,4,2,3,0,4,9,6,6,5,8,13,6,5,5,5,3,0,0,4,3,2,3,2,0,2,0,1,1,0,0,0,0,1
S01009678,,278,,3,1,2,2,2,3,3,3,5,0,2,0,1,2,6,1,3,3,2,5,2,0,2,2,4,2,6,3,3,4,7,0,0,5,7,2,3,3,5,2,2,2,1,1,3,4,1,3,6,5,2,9,7,6,1,2,2,4,8,6,3,2,6,8,2,3,5,6,5,6,2,1,3,4,4,0,2,7,1,4,4,2,3,0,0,1,3,2,2,0,1
S01009679,,442,,8,6,6,5,3,5,1,5,6,6,4,6,5,4,4,3,1,3,9,1,9,2,4,3,5,2,6,10,5,7,5,0,2,1,11,6,7,0,6,6,5,4,4,6,11,7,6,2,5,11,7,12,6,8,7,9,7,6,4,5,6,7,6,3,4,7,2,11,10,8,3,4,5,7,6,5,7,2,6,0,2,2,2,1,1,2,1,0,0,0,2
S01009680,,403,,4,5,3,7,8,8,13,9,4,5,1,3,5,0,4,7,2,8,7,5,5,3,5,4,2,9,3,6,1,3,5,0,1,5,6,0,2,2,7,4,0,6,3,0,11,4,9,7,6,12,8,9,8,6,3,6,5,7,2,4,7,6,2,5,4,6,8,3,8,9,2,3,3,3,4,1,4,6,1,1,1,3,3,3,0,4,1,1,0,0,4
S01009681,,312,,5,3,1,1,3,4,2,0,1,4,4,3,1,2,1,2,7,4,2,2,2,2,2,2,1,3,3,3,5,8,3,3,0,1,7,4,5,2,9,2,7,11,4,1,5,4,8,6,10,3,5,5,10,9,2,6,5,11,0,5,4,5,2,9,4,3,9,4,5,5,1,2,1,1,3,2,0,3,0,1,6,0,1,1,1,0,0,3,0,0,0
S01009682,,289,,4,4,3,6,3,4,2,3,0,1,5,2,5,2,7,2,2,6,2,4,1,1,2,0,3,2,1,4,1,2,6,0,0,5,0,8,1,6,5,9,5,0,6,9,3,6,5,7,8,1,3,1,3,1,2,4,3,4,6,1,3,6,4,4,8,2,2,5,8,0,4,6,8,4,4,1,2,3,1,0,2,1,2,1,2,0,1,0,0,0,3
S01009683,,373,,1,2,3,2,1,6,4,4,3,5,0,2,3,10,2,5,6,3,5,3,6,11,8,4,7,7,2,0,0,4,2,1,4,2,2,3,3,2,6,0,2,4,5,3,9,2,2,6,4,9,2,1,4,4,9,11,9,9,6,5,6,6,5,5,4,8,5,9,9,4,4,1,3,5,4,0,2,4,5,7,5,2,2,1,0,4,0,2,3,2,6
S01009684,,545,,2,3,5,5,6,7,6,9,4,10,11,5,10,11,4,6,10,8,7,12,12,11,4,8,2,3,6,5,1,6,0,2,8,8,2,5,1,0,6,5,6,10,8,4,9,13,9,9,12,4,14,11,13,9,9,15,14,11,13,9,9,5,8,5,9,1,4,8,9,4,7,5,3,3,1,2,2,2,4,3,1,3,4,0,1,0,1,0,0,1,2
S01009685,,322,,1,5,3,6,2,8,3,0,7,0,5,5,3,3,4,5,6,2,6,0,1,2,6,4,0,0,0,0,1,2,4,3,5,4,2,0,3,1,2,7,6,5,3,6,6,4,10,10,8,4,4,5,2,2,5,8,3,2,3,5,4,7,4,5,4,3,4,9,8,4,1,1,4,3,3,1,5,2,4,3,5,2,0,2,1,1,1,2,1,0,6
S01009686,,524,,3,5,6,6,11,7,9,6,2,7,7,9,4,1,10,7,10,6,2,7,5,6,6,12,6,7,9,12,12,5,2,8,11,5,5,4,2,5,10,8,8,4,10,8,4,13,7,6,5,4,9,9,10,9,10,8,3,11,3,5,3,2,6,7,8,10,3,2,5,3,5,4,6,4,7,2,5,0,2,3,5,2,1,3,8,1,1,1,1,2,1
S01009687,,338,,4,5,3,4,5,1,10,7,4,9,5,1,4,1,1,8,7,7,4,3,0,4,1,7,4,2,7,6,1,3,7,5,5,4,5,2,4,3,5,2,4,3,2,4,6,4,2,5,5,2,11,6,7,3,2,4,3,9,5,3,2,4,6,7,6,1,1,3,6,5,2,6,3,2,2,5,3,0,2,1,1,1,4,0,1,1,1,1,1,0,0
S01009688,,392,,8,12,8,10,8,6,10,0,4,5,3,4,7,2,7,2,5,6,5,9,3,4,4,8,8,0,6,3,1,9,7,9,0,4,2,2,6,6,5,13,3,2,6,7,6,8,10,11,7,6,9,2,5,4,4,4,6,3,1,5,5,1,3,3,2,1,4,5,1,6,1,2,1,2,5,2,3,3,3,3,2,1,0,1,0,1,0,0,0,0,1
S01009689,,307,,4,2,3,5,7,5,3,5,3,4,1,1,4,1,0,4,4,6,5,3,8,5,3,3,6,9,2,4,1,5,6,3,3,5,5,5,1,2,1,6,4,0,1,10,1,12,7,3,5,5,1,6,8,4,3,2,5,6,3,0,2,6,2,6,4,3,4,6,4,1,1,1,1,3,1,1,1,0,3,1,2,2,3,1,0,2,2,2,0,1,2
S01009690,,323,,3,7,0,2,2,1,8,5,5,3,2,1,3,6,5,2,4,1,3,0,7,2,4,4,5,6,9,3,0,3,3,2,3,3,0,5,5,4,4,7,11,0,5,4,6,6,10,7,7,5,7,6,6,11,6,3,4,5,9,8,9,1,0,2,0,4,2,5,5,4,1,3,2,1,1,1,0,2,1,1,1,1,2,2,0,0,0,2,0,1,1
S01009691,,281,,3,4,2,7,0,3,3,4,5,5,0,3,3,5,1,3,4,2,2,2,0,6,6,2,3,3,3,1,4,4,2,3,1,1,2,2,1,1,3,4,3,1,4,2,0,4,4,0,5,7,1,7,3,7,3,2,7,9,1,2,8,6,5,0,3,0,3,5,3,5,2,5,3,2,2,2,2,10,1,4,3,5,1,2,3,3,3,1,1,2,1
S01009692,,509,,3,6,4,5,4,4,4,7,5,3,8,5,8,7,8,6,10,3,7,2,2,0,8,5,3,3,1,5,5,2,0,7,2,2,10,4,6,6,9,1,6,2,2,8,9,2,8,6,8,8,5,7,10,13,8,8,7,5,6,6,2,7,4,5,9,4,11,11,12,5,8,8,11,9,5,11,7,5,5,6,4,9,6,4,6,2,3,0,2,1,3
S01009693,,291,,3,2,5,4,8,2,2,6,1,0,1,0,4,7,1,3,2,5,1,4,4,4,1,5,8,4,3,0,1,2,3,5,1,0,2,6,5,4,3,3,4,3,6,0,4,10,3,4,4,2,3,4,0,8,8,3,5,3,2,2,11,4,4,4,4,5,6,1,9,2,5,5,4,4,5,2,2,0,1,1,1,2,0,1,2,0,1,2,0,0,0
S01009694,,423,,0,4,3,2,0,4,0,2,2,5,4,7,4,4,4,5,3,6,5,1,5,1,2,1,0,5,6,7,2,4,7,1,1,1,5,2,0,2,2,1,5,2,6,6,6,9,11,3,4,8,5,5,6,5,11,7,7,10,5,6,3,8,6,4,4,7,4,8,10,8,8,9,6,7,4,6,8,11,4,8,4,6,5,7,3,2,4,0,4,3,5
S01009695,,320,,2,2,10,5,5,1,3,6,3,6,5,2,6,7,4,5,4,0,1,5,1,1,2,6,1,1,0,2,0,4,1,4,0,5,0,2,4,3,1,3,7,7,5,4,5,0,8,6,1,4,5,5,6,4,3,5,4,3,8,4,8,5,3,3,5,11,4,2,6,5,3,4,3,4,4,3,3,5,1,2,4,2,4,1,2,0,2,0,2,0,2
S01009696,,410,,2,1,6,5,4,1,2,5,5,3,1,1,8,8,6,4,4,6,2,0,5,4,5,3,3,2,0,0,1,1,0,3,3,2,6,2,7,1,4,2,1,3,5,6,4,7,5,5,10,8,14,11,6,10,12,7,9,8,11,6,2,8,2,2,9,6,11,7,8,4,3,5,8,8,7,6,0,7,2,3,2,8,2,3,0,3,2,3,0,0,3
S01009697,,325,,4,1,9,0,5,4,1,2,4,4,2,1,4,3,0,5,1,4,6,1,2,0,5,3,1,1,2,3,0,3,2,2,3,5,5,5,8,3,5,4,1,4,4,0,3,9,7,5,4,3,4,6,12,3,9,9,0,4,7,4,4,7,8,4,4,8,2,4,6,3,3,4,3,4,6,1,6,5,2,4,1,1,3,0,4,0,4,1,1,1,0
S01009698,,295,,1,1,7,3,1,6,2,4,2,1,6,2,4,3,1,3,2,4,3,0,6,2,3,3,5,3,1,3,4,5,2,3,0,4,5,2,4,2,3,4,1,1,4,1,14,5,6,3,2,4,1,7,6,9,8,2,7,5,4,3,5,3,7,5,6,6,7,10,3,2,5,0,5,1,2,2,3,2,0,2,1,0,2,1,0,1,0,0,0,0,1
S01009699,,243,,0,2,3,3,0,1,5,2,1,0,0,4,3,2,6,0,5,2,3,3,4,0,0,3,3,2,0,4,3,2,2,2,3,0,1,1,1,1,2,1,3,1,0,3,4,1,5,2,7,2,1,0,11,0,2,1,5,3,2,2,4,3,7,2,2,4,8,6,4,4,7,7,4,4,3,6,4,2,5,5,1,4,3,0,2,1,2,2,2,0,0
S01009700,,305,,3,3,2,2,1,3,2,6,3,1,5,2,7,3,2,5,5,5,4,3,3,2,1,6,0,6,4,2,2,3,0,3,4,2,5,0,3,6,2,1,4,3,2,1,4,9,2,2,2,8,10,7,8,2,3,0,6,7,5,5,3,5,5,6,4,6,5,7,2,3,4,5,3,2,6,2,2,2,3,2,0,0,3,2,1,0,1,2,2,1,4
S01009701,,189,,1,2,1,1,1,2,1,1,0,1,1,1,0,2,2,3,0,1,3,3,2,3,1,1,3,0,1,3,0,2,1,1,1,1,0,2,1,0,0,3,2,0,3,0,0,0,2,2,0,4,3,3,3,2,1,1,3,2,4,3,1,3,4,5,2,3,1,8,10,3,3,6,8,3,1,0,6,2,4,1,3,1,1,1,6,3,0,1,2,0,6
S01009702,,347,,3,4,2,4,3,4,1,2,7,7,1,5,7,2,6,0,5,4,0,3,4,0,4,6,4,3,3,9,4,2,5,5,3,4,5,4,1,6,2,1,0,5,1,1,3,10,4,8,7,8,5,5,3,7,7,6,5,6,6,5,7,6,4,7,3,2,3,4,7,7,0,5,5,6,4,5,1,3,4,1,7,1,0,2,3,0,0,0,0,1,2
S01009703,,268,,4,6,1,6,1,1,6,2,2,2,2,3,0,2,2,3,9,6,4,1,2,0,4,3,0,2,2,0,3,2,2,0,0,2,2,5,1,2,4,4,4,4,4,5,8,4,3,4,3,3,4,6,9,5,4,7,1,1,2,2,4,3,7,1,3,6,5,6,9,1,7,4,1,2,2,2,3,3,2,3,1,1,2,2,1,0,1,0,0,0,0
S01009704,,392,,3,4,0,2,3,3,2,2,4,2,5,0,1,2,5,8,8,1,2,2,5,4,3,1,0,4,1,5,6,1,1,3,2,2,3,2,2,4,5,2,6,2,11,3,4,4,11,5,5,4,9,5,5,3,13,2,8,7,0,5,5,9,8,12,8,6,8,8,14,11,12,9,9,4,9,3,4,10,2,1,1,0,3,3,0,2,0,2,1,0,1
S01009705,,366,,2,4,5,2,5,2,0,3,5,2,3,5,5,2,4,1,4,4,4,6,2,4,5,7,1,5,5,4,1,4,8,6,7,3,4,3,2,5,2,5,6,6,0,5,3,5,3,6,3,5,6,9,4,12,3,4,9,5,10,5,7,5,1,8,6,3,4,11,3,4,6,4,2,4,4,2,2,2,6,5,4,0,3,1,2,2,1,0,1,1,2
S01009706,,295,,3,5,5,2,2,2,0,1,4,1,3,1,7,4,4,3,3,6,2,0,0,6,1,6,5,3,3,0,4,2,4,0,4,3,0,0,3,3,1,4,4,5,7,5,5,6,7,6,2,5,4,2,2,7,0,2,3,7,14,4,7,5,4,4,2,1,7,3,5,4,5,1,5,2,0,5,3,2,8,1,1,3,3,1,0,3,1,0,1,0,1
S01009707,,265,,2,3,4,3,4,3,0,3,1,4,2,1,2,3,2,4,3,2,2,1,4,1,2,5,0,4,1,1,4,4,1,1,4,6,4,8,2,4,3,3,4,2,10,3,8,1,6,2,4,6,6,4,6,4,5,6,4,6,2,1,5,4,4,2,2,3,3,3,5,6,5,0,0,2,1,0,0,1,1,0,1,2,3,1,2,1,1,1,0,0,5
S01009708,,357,,8,9,2,4,10,0,3,3,3,3,3,2,2,6,4,2,5,4,3,7,3,3,5,6,5,3,2,2,8,2,6,3,8,5,2,2,2,0,8,6,3,3,0,7,3,0,4,4,5,5,3,2,7,3,3,4,8,4,5,1,4,5,5,7,7,10,9,8,9,4,5,4,4,2,5,1,4,5,1,3,1,1,2,0,2,1,3,1,1,0,5
S01009709,,410,,2,3,6,2,4,1,5,2,0,1,8,6,5,7,6,8,7,8,2,1,4,3,3,7,3,6,3,7,4,2,3,6,0,7,1,4,1,0,5,0,3,3,8,7,4,9,5,10,6,3,3,7,0,7,5,5,6,4,9,10,6,6,8,7,5,7,14,12,10,8,5,6,5,2,3,3,4,3,4,4,3,4,2,3,2,0,0,2,2,1,2
S01009710,,266,,1,2,4,3,8,2,8,1,3,4,4,9,2,5,4,5,5,4,0,2,8,3,4,4,0,4,4,0,4,0,2,0,0,1,2,0,0,3,4,4,1,3,2,9,4,3,8,3,7,5,9,5,4,5,5,6,6,9,5,3,3,0,1,3,3,3,0,6,2,0,3,1,0,1,3,0,3,0,2,3,1,0,1,1,0,1,0,0,0,0,0
S01009711,,374,,2,5,6,4,5,4,1,4,2,4,3,9,4,2,1,4,3,6,7,3,5,6,5,3,5,8,4,6,1,2,5,1,10,4,4,4,5,3,4,6,3,7,6,1,4,2,0,6,9,3,3,7,2,6,2,6,9,11,7,2,3,6,6,1,6,3,2,7,5,9,3,10,3,2,7,7,4,3,2,4,0,1,2,4,3,0,0,0,1,0,4
S01009712,,295,,2,2,4,2,0,1,4,4,3,5,3,3,0,2,0,1,10,2,6,0,1,2,7,1,0,2,4,3,4,1,4,6,2,7,5,5,2,2,1,0,0,4,0,3,3,6,3,2,5,7,8,4,6,7,3,5,10,4,10,4,0,4,5,5,6,9,7,4,7,2,3,1,4,4,5,2,2,5,3,0,1,0,1,3,0,1,1,2,0,0,1
S01009713,,434,,5,1,1,4,3,4,4,2,6,3,5,7,5,2,4,0,7,5,4,4,6,8,7,3,1,1,8,4,5,4,5,4,5,0,3,5,2,2,4,2,2,4,4,2,1,3,2,10,4,3,6,7,7,8,5,7,11,10,6,5,5,11,8,6,4,10,13,6,7,6,10,2,11,12,7,3,6,13,6,1,4,5,1,1,0,4,3,4,0,0,3
S01009714,,435,,5,1,5,1,1,4,4,4,3,0,4,0,4,2,6,2,9,7,2,4,5,0,2,1,2,4,8,7,3,2,8,1,8,0,7,6,5,3,3,2,1,4,4,7,9,5,4,6,6,7,8,7,9,12,8,6,6,3,5,8,1,8,4,6,4,9,10,10,9,15,10,7,4,8,3,6,4,3,7,3,3,5,4,3,4,1,2,0,3,4,5
S01009715,,306,,2,5,4,1,0,3,2,3,1,5,4,2,5,2,3,1,4,1,5,5,4,1,1,3,0,1,3,0,1,3,2,1,4,1,6,0,2,1,0,3,4,1,3,6,3,6,7,3,3,4,6,10,3,5,5,7,6,9,6,5,4,14,5,3,4,11,4,9,10,3,6,4,2,6,4,1,3,2,1,3,0,4,0,0,0,3,1,0,2,0,0
S01009716,,345,,2,0,3,1,0,5,2,2,4,4,3,0,4,2,3,1,3,1,3,12,4,3,2,9,6,10,17,5,1,0,2,0,5,4,3,7,6,3,3,0,2,4,3,2,6,2,5,4,4,3,2,3,5,2,3,4,2,5,5,4,3,4,3,7,6,8,6,10,3,4,3,4,6,3,7,3,1,3,3,7,6,2,4,5,4,0,5,2,1,4,3
S01009717,,506,,2,2,6,1,2,3,0,4,1,5,4,7,6,3,3,4,6,5,15,35,51,42,38,26,20,13,14,1,15,8,3,3,3,5,11,1,0,3,0,0,2,2,2,3,5,8,10,3,6,5,2,2,3,7,4,1,3,2,2,3,3,3,5,1,1,1,1,3,3,7,3,2,6,0,4,2,0,0,2,3,1,0,4,1,0,1,1,1,0,1,0
S01009718,,347,,5,2,6,3,2,3,5,2,5,6,0,2,4,4,2,4,1,2,5,8,9,3,8,7,11,8,14,13,7,5,5,8,0,4,8,0,8,4,6,2,4,3,3,9,1,4,3,1,6,3,3,2,8,2,2,7,4,2,5,2,3,7,1,4,1,3,6,2,6,2,3,4,0,4,4,1,2,6,3,2,0,0,1,0,0,2,2,0,0,1,2
S01009719,,339,,3,5,1,2,2,2,7,8,6,0,8,2,1,1,4,0,1,2,4,4,7,11,6,8,8,10,12,3,5,9,7,1,4,6,5,4,7,3,2,0,4,6,5,7,2,3,8,4,6,0,6,2,6,3,5,1,1,4,2,0,8,2,3,2,4,3,9,2,6,2,1,2,3,2,2,1,3,3,2,4,2,2,1,1,2,4,0,1,2,0,4
S01009720,,374,,1,5,4,4,0,6,4,1,7,0,5,3,4,3,1,3,0,2,1,3,8,16,3,15,17,11,9,1,10,9,5,6,4,8,2,5,3,4,5,1,5,2,8,4,0,1,7,4,1,0,2,2,6,1,7,6,3,9,4,3,2,2,2,4,2,8,7,10,4,2,3,3,1,5,4,3,4,2,8,4,3,1,5,1,1,3,1,2,3,0,0
S01009721,,315,,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,2,6,31,74,47,31,15,11,6,6,4,1,9,7,2,7,4,5,5,3,4,3,0,2,0,1,0,0,0,1,0,2,1,0,0,0,0,3,0,2,2,0,2,2,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
